n_str,repetition,class_j,class_k,true_ks,final_certificate,certificate_covers_true_ks,simultaneous_certificate_covers_all_pairs
2000,12,0,1,0.009973297288075951,0.17715068490950997,1,1
2000,12,0,2,0.019945036390476102,0.19923489249017073,1,1
2000,12,0,3,0.029913659851819575,0.21227777604212172,1,1
2000,12,0,4,0.03987761167674496,0.39840403757664866,1,1
2000,12,1,2,0.009973297288075951,0.220332468440868,1,1
2000,12,1,3,0.019945036390476102,0.24311730775218804,1,1
2000,12,1,4,0.029913659851819575,0.397469868251025,1,1
2000,12,2,3,0.009973297288075951,0.21658201535471483,1,1
2000,12,2,4,0.019945036390476102,0.42788647631127574,1,1
2000,12,3,4,0.009973297288075951,0.4692697378753564,1,1
5000,12,0,1,0.009973297288075951,0.10814695461991794,1,1
5000,12,0,2,0.019945036390476102,0.12346382318258835,1,1
5000,12,0,3,0.029913659851819575,0.15639319668633614,1,1
5000,12,0,4,0.03987761167674496,0.3287270699090017,1,1
5000,12,1,2,0.009973297288075951,0.1257272913443807,1,1
5000,12,1,3,0.019945036390476102,0.17011123686478163,1,1
5000,12,1,4,0.029913659851819575,0.3355345555522654,1,1
5000,12,2,3,0.009973297288075951,0.17000851652676485,1,1
5000,12,2,4,0.019945036390476102,0.33063244340365794,1,1
5000,12,3,4,0.009973297288075951,0.2849298614729636,1,1
10000,12,0,1,0.009973297288075951,0.101329448002713,1,1
10000,12,0,2,0.019945036390476102,0.09520533912380427,1,1
10000,12,0,3,0.029913659851819575,0.12110431397369542,1,1
10000,12,0,4,0.03987761167674496,0.1920151003725724,1,1
10000,12,1,2,0.009973297288075951,0.08886070681604664,1,1
10000,12,1,3,0.019945036390476102,0.11280472823085025,1,1
10000,12,1,4,0.029913659851819575,0.17590998888722253,1,1
10000,12,2,3,0.009973297288075951,0.10682203902677972,1,1
10000,12,2,4,0.019945036390476102,0.1857067946705449,1,1
10000,12,3,4,0.009973297288075951,0.17874219403817887,1,1
20000,12,0,1,0.009973297288075951,0.06600383883806095,1,1
20000,12,0,2,0.019945036390476102,0.07180186707524906,1,1
20000,12,0,3,0.029913659851819575,0.08395781647247633,1,1
20000,12,0,4,0.03987761167674496,0.14180864363476106,1,1
20000,12,1,2,0.009973297288075951,0.06159827043420715,1,1
20000,12,1,3,0.019945036390476102,0.06924758420830612,1,1
20000,12,1,4,0.029913659851819575,0.1255484753523789,1,1
20000,12,2,3,0.009973297288075951,0.08298678944234017,1,1
20000,12,2,4,0.019945036390476102,0.135456295070708,1,1
20000,12,3,4,0.009973297288075951,0.12117719310558342,1,1
50000,12,0,1,0.009973297288075951,0.04258886773303697,1,1
50000,12,0,2,0.019945036390476102,0.04684051581163937,1,1
50000,12,0,3,0.029913659851819575,0.063274030622668,1,1
50000,12,0,4,0.03987761167674496,0.11709575171783669,1,1
50000,12,1,2,0.009973297288075951,0.04368838770382447,1,1
50000,12,1,3,0.019945036390476102,0.06104762526822609,1,1
50000,12,1,4,0.029913659851819575,0.1154365774019676,1,1
50000,12,2,3,0.009973297288075951,0.05248072709630098,1,1
50000,12,2,4,0.019945036390476102,0.10594210027704938,1,1
50000,12,3,4,0.009973297288075951,0.09383796932569013,1,1
500,13,0,1,0.009973297288075951,0.4191059098411253,1,1
500,13,0,2,0.019945036390476102,0.4015371843789694,1,1
500,13,0,3,0.029913659851819575,0.4468441794328692,1,1
500,13,0,4,0.03987761167674496,0.7250616531788048,1,1
500,13,1,2,0.009973297288075951,0.36705591435316054,1,1
500,13,1,3,0.019945036390476102,0.38194745932872387,1,1
500,13,1,4,0.029913659851819575,0.8345665402831093,1,1
500,13,2,3,0.009973297288075951,0.3912655897462973,1,1
500,13,2,4,0.019945036390476102,0.7874134593347804,1,1
500,13,3,4,0.009973297288075951,0.8586066312278369,1,1
1000,13,0,1,0.009973297288075951,0.2671099497814456,1,1
1000,13,0,2,0.019945036390476102,0.29436788084928794,1,1
1000,13,0,3,0.029913659851819575,0.2958937183645463,1,1
1000,13,0,4,0.03987761167674496,0.5690787406323656,1,1
1000,13,1,2,0.009973297288075951,0.2760349335384426,1,1
1000,13,1,3,0.019945036390476102,0.28370370041513027,1,1
1000,13,1,4,0.029913659851819575,0.539576471382241,1,1
1000,13,2,3,0.009973297288075951,0.2884443386577996,1,1
1000,13,2,4,0.019945036390476102,0.5922478337318038,1,1
1000,13,3,4,0.009973297288075951,0.5971983287813087,1,1
2000,13,0,1,0.009973297288075951,0.18377241681713846,1,1
2000,13,0,2,0.019945036390476102,0.17856552033515274,1,1
2000,13,0,3,0.029913659851819575,0.1899585464045917,1,1
2000,13,0,4,0.03987761167674496,0.5023343675285583,1,1
2000,13,1,2,0.009973297288075951,0.18927314488292846,1,1
2000,13,1,3,0.019945036390476102,0.20402619197089744,1,1
2000,13,1,4,0.029913659851819575,0.487271090821488,1,1
2000,13,2,3,0.009973297288075951,0.20805339301202186,1,1
2000,13,2,4,0.019945036390476102,0.4936058921759916,1,1
2000,13,3,4,0.009973297288075951,0.5227902764167102,1,1
5000,13,0,1,0.009973297288075951,0.12603405333101925,1,1
5000,13,0,2,0.019945036390476102,0.1491257395337204,1,1
5000,13,0,3,0.029913659851819575,0.1579361699582851,1,1
5000,13,0,4,0.03987761167674496,0.2393443173782952,1,1
5000,13,1,2,0.009973297288075951,0.12370468957400432,1,1
5000,13,1,3,0.019945036390476102,0.14205524422881105,1,1
5000,13,1,4,0.029913659851819575,0.2193564378549689,1,1
5000,13,2,3,0.009973297288075951,0.13239692899349464,1,1
5000,13,2,4,0.019945036390476102,0.2320997855542151,1,1
5000,13,3,4,0.009973297288075951,0.24115425154970568,1,1
10000,13,0,1,0.009973297288075951,0.08008073585679826,1,1
10000,13,0,2,0.019945036390476102,0.10273711676030198,1,1
10000,13,0,3,0.029913659851819575,0.09878520820209684,1,1
10000,13,0,4,0.03987761167674496,0.19423777082083765,1,1
10000,13,1,2,0.009973297288075951,0.10353058833614306,1,1
10000,13,1,3,0.019945036390476102,0.10217330401999941,1,1
10000,13,1,4,0.029913659851819575,0.19614240258027957,1,1
10000,13,2,3,0.009973297288075951,0.09091453163738542,1,1
10000,13,2,4,0.019945036390476102,0.1778652518477779,1,1
10000,13,3,4,0.009973297288075951,0.16968474682098297,1,1
20000,13,0,1,0.009973297288075951,0.06970489301017777,1,1
20000,13,0,2,0.019945036390476102,0.07052207329798078,1,1
20000,13,0,3,0.029913659851819575,0.09569943887993948,1,1
20000,13,0,4,0.03987761167674496,0.12340399447671967,1,1
20000,13,1,2,0.009973297288075951,0.061656975142936485,1,1
20000,13,1,3,0.019945036390476102,0.08170586535668914,1,1
20000,13,1,4,0.029913659851819575,0.11759307232166777,1,1
20000,13,2,3,0.009973297288075951,0.08453935119180152,1,1
20000,13,2,4,0.019945036390476102,0.11685996529721734,1,1
20000,13,3,4,0.009973297288075951,0.13114409158591256,1,1
50000,13,0,1,0.009973297288075951,0.04375752189573448,1,1
50000,13,0,2,0.019945036390476102,0.05264515034631079,1,1
50000,13,0,3,0.029913659851819575,0.06843193398154156,1,1
50000,13,0,4,0.03987761167674496,0.10510797937867401,1,1
50000,13,1,2,0.009973297288075951,0.04583902873924393,1,1
50000,13,1,3,0.019945036390476102,0.060640078827770415,1,1
50000,13,1,4,0.029913659851819575,0.09613878244102175,1,1
50000,13,2,3,0.009973297288075951,0.05011709975873506,1,1
50000,13,2,4,0.019945036390476102,0.09245606216497977,1,1
50000,13,3,4,0.009973297288075951,0.07630772623833271,1,1
500,14,0,1,0.009973297288075951,0.3898775560224256,1,1
500,14,0,2,0.019945036390476102,0.41645249655286043,1,1
500,14,0,3,0.029913659851819575,0.460879360271512,1,1
500,14,0,4,0.03987761167674496,0.8817370082727725,1,1
500,14,1,2,0.009973297288075951,0.406282039502179,1,1
500,14,1,3,0.019945036390476102,0.4305717625879045,1,1
500,14,1,4,0.029913659851819575,0.8224056710029438,1,1
500,14,2,3,0.009973297288075951,0.4865993799036321,1,1
500,14,2,4,0.019945036390476102,0.8491541851144212,1,1
500,14,3,4,0.009973297288075951,0.8254022498893885,1,1
1000,14,0,1,0.009973297288075951,0.30536867094263054,1,1
1000,14,0,2,0.019945036390476102,0.2801905030847743,1,1
1000,14,0,3,0.029913659851819575,0.3347233729567955,1,1
1000,14,0,4,0.03987761167674496,0.5690073957183713,1,1
1000,14,1,2,0.009973297288075951,0.2817888540194404,1,1
1000,14,1,3,0.019945036390476102,0.2719384486301376,1,1
1000,14,1,4,0.029913659851819575,0.507269790712833,1,1
1000,14,2,3,0.009973297288075951,0.31028641317646255,1,1
1000,14,2,4,0.019945036390476102,0.5449537111993625,1,1
1000,14,3,4,0.009973297288075951,0.5411804104520738,1,1
2000,14,0,1,0.009973297288075951,0.1853280708583061,1,1
2000,14,0,2,0.019945036390476102,0.193606666280014,1,1
2000,14,0,3,0.029913659851819575,0.1861411909466395,1,1
2000,14,0,4,0.03987761167674496,0.38204322991923617,1,1
2000,14,1,2,0.009973297288075951,0.1954026764351868,1,1
2000,14,1,3,0.019945036390476102,0.19713654319423862,1,1
2000,14,1,4,0.029913659851819575,0.37422398081430486,1,1
2000,14,2,3,0.009973297288075951,0.21015361978839542,1,1
2000,14,2,4,0.019945036390476102,0.39971877759251884,1,1
2000,14,3,4,0.009973297288075951,0.3966307506386476,1,1
5000,14,0,1,0.009973297288075951,0.11631601686893915,1,1
5000,14,0,2,0.019945036390476102,0.11694791683662051,1,1
5000,14,0,3,0.029913659851819575,0.12751275580587282,1,1
5000,14,0,4,0.03987761167674496,0.2644815589573116,1,1
5000,14,1,2,0.009973297288075951,0.12163913797021411,1,1
5000,14,1,3,0.019945036390476102,0.13275379310770175,1,1
5000,14,1,4,0.029913659851819575,0.2655758453597621,1,1
5000,14,2,3,0.009973297288075951,0.15626772662428598,1,1
5000,14,2,4,0.019945036390476102,0.2700002228418557,1,1
5000,14,3,4,0.009973297288075951,0.28474554066957014,1,1
10000,14,0,1,0.009973297288075951,0.08794133376626204,1,1
10000,14,0,2,0.019945036390476102,0.0917073563088264,1,1
10000,14,0,3,0.029913659851819575,0.11613183247238779,1,1
10000,14,0,4,0.03987761167674496,0.18398311934167175,1,1
10000,14,1,2,0.009973297288075951,0.08666659049872975,1,1
10000,14,1,3,0.019945036390476102,0.11698562768215091,1,1
10000,14,1,4,0.029913659851819575,0.18373190448939208,1,1
10000,14,2,3,0.009973297288075951,0.1211241787714497,1,1
10000,14,2,4,0.019945036390476102,0.18890470340786936,1,1
10000,14,3,4,0.009973297288075951,0.16359221900149146,1,1
20000,14,0,1,0.009973297288075951,0.06398423549579717,1,1
20000,14,0,2,0.019945036390476102,0.07622499819185197,1,1
20000,14,0,3,0.029913659851819575,0.08409789841237325,1,1
20000,14,0,4,0.03987761167674496,0.13732190726842247,1,1
20000,14,1,2,0.009973297288075951,0.06249914216904494,1,1
20000,14,1,3,0.019945036390476102,0.06967301778037581,1,1
20000,14,1,4,0.029913659851819575,0.12396120086917327,1,1
20000,14,2,3,0.009973297288075951,0.06940466084486174,1,1
20000,14,2,4,0.019945036390476102,0.1271244378488116,1,1
20000,14,3,4,0.009973297288075951,0.12602362885842,1,1
50000,14,0,1,0.009973297288075951,0.042943059359720794,1,1
50000,14,0,2,0.019945036390476102,0.056213958951017565,1,1
50000,14,0,3,0.029913659851819575,0.06307078061806617,1,1
50000,14,0,4,0.03987761167674496,0.11156417108804204,1,1
50000,14,1,2,0.009973297288075951,0.04855451797511467,1,1
50000,14,1,3,0.019945036390476102,0.05225117008410392,1,1
50000,14,1,4,0.029913659851819575,0.09916451937065264,1,1
50000,14,2,3,0.009973297288075951,0.039728950411386174,1,1
50000,14,2,4,0.019945036390476102,0.09095146957270495,1,1
50000,14,3,4,0.009973297288075951,0.08649948183912581,1,1
500,15,0,1,0.009973297288075951,0.3359112613849956,1,1
500,15,0,2,0.019945036390476102,0.40256856194978324,1,1
500,15,0,3,0.029913659851819575,0.4394194656437109,1,1
500,15,0,4,0.03987761167674496,0.7173421985216772,1,1
500,15,1,2,0.009973297288075951,0.40249871043446395,1,1
500,15,1,3,0.019945036390476102,0.4192015434311001,1,1
500,15,1,4,0.029913659851819575,0.7185521209828885,1,1
500,15,2,3,0.009973297288075951,0.48350946724783195,1,1
500,15,2,4,0.019945036390476102,0.7126679163096941,1,1
500,15,3,4,0.009973297288075951,0.751993899857514,1,1
1000,15,0,1,0.009973297288075951,0.27756339518870404,1,1
1000,15,0,2,0.019945036390476102,0.24460414569293115,1,1
1000,15,0,3,0.029913659851819575,0.30620309720013955,1,1
1000,15,0,4,0.03987761167674496,0.47288904068563503,1,1
1000,15,1,2,0.009973297288075951,0.30898291896208896,1,1
1000,15,1,3,0.019945036390476102,0.28744323009092815,1,1
1000,15,1,4,0.029913659851819575,0.49263151501194746,1,1
1000,15,2,3,0.009973297288075951,0.34891353134143765,1,1
1000,15,2,4,0.019945036390476102,0.5132525578224527,1,1
1000,15,3,4,0.009973297288075951,0.5196467752258445,1,1
2000,15,0,1,0.009973297288075951,0.1858441288363062,1,1
2000,15,0,2,0.019945036390476102,0.18805395263992308,1,1
2000,15,0,3,0.029913659851819575,0.18005938998492166,1,1
2000,15,0,4,0.03987761167674496,0.37354308510835255,1,1
2000,15,1,2,0.009973297288075951,0.2026840735279224,1,1
2000,15,1,3,0.019945036390476102,0.19832814583439637,1,1
2000,15,1,4,0.029913659851819575,0.412263359804238,1,1
2000,15,2,3,0.009973297288075951,0.20701788750777228,1,1
2000,15,2,4,0.019945036390476102,0.37392120919838184,1,1
2000,15,3,4,0.009973297288075951,0.39994824670428375,1,1
5000,15,0,1,0.009973297288075951,0.11527907043556168,1,1
5000,15,0,2,0.019945036390476102,0.10795719937832343,1,1
5000,15,0,3,0.029913659851819575,0.12074357467483308,1,1
5000,15,0,4,0.03987761167674496,0.2504008514957258,1,1
5000,15,1,2,0.009973297288075951,0.12656323132628838,1,1
5000,15,1,3,0.019945036390476102,0.11908106800217072,1,1
5000,15,1,4,0.029913659851819575,0.2528054647382313,1,1
5000,15,2,3,0.009973297288075951,0.1295890252536014,1,1
5000,15,2,4,0.019945036390476102,0.24746985101756022,1,1
5000,15,3,4,0.009973297288075951,0.26338559427764385,1,1
10000,15,0,1,0.009973297288075951,0.09750126459566905,1,1
10000,15,0,2,0.019945036390476102,0.10108134323214896,1,1
10000,15,0,3,0.029913659851819575,0.11027792123708682,1,1
10000,15,0,4,0.03987761167674496,0.17969060775913692,1,1
10000,15,1,2,0.009973297288075951,0.08944276230897064,1,1
10000,15,1,3,0.019945036390476102,0.09864006176465293,1,1
10000,15,1,4,0.029913659851819575,0.18566516023233465,1,1
10000,15,2,3,0.009973297288075951,0.09408359687822385,1,1
10000,15,2,4,0.019945036390476102,0.1714459340673828,1,1
10000,15,3,4,0.009973297288075951,0.17547870835134083,1,1
20000,15,0,1,0.009973297288075951,0.07236799993629957,1,1
20000,15,0,2,0.019945036390476102,0.08027609006993178,1,1
20000,15,0,3,0.029913659851819575,0.09195544150467813,1,1
20000,15,0,4,0.03987761167674496,0.12718081207230503,1,1
20000,15,1,2,0.009973297288075951,0.06348562938844717,1,1
20000,15,1,3,0.019945036390476102,0.06924706432061697,1,1
20000,15,1,4,0.029913659851819575,0.12101206464306685,1,1
20000,15,2,3,0.009973297288075951,0.06317733120546223,1,1
20000,15,2,4,0.019945036390476102,0.12553696465567477,1,1
20000,15,3,4,0.009973297288075951,0.134630565580911,1,1
50000,15,0,1,0.009973297288075951,0.04453332795812058,1,1
50000,15,0,2,0.019945036390476102,0.05522942169287296,1,1
50000,15,0,3,0.029913659851819575,0.07035960358638345,1,1
50000,15,0,4,0.03987761167674496,0.1135149350785942,1,1
50000,15,1,2,0.009973297288075951,0.04755891409316693,1,1
50000,15,1,3,0.019945036390476102,0.059763468217367485,1,1
50000,15,1,4,0.029913659851819575,0.10820608668046455,1,1
50000,15,2,3,0.009973297288075951,0.05573180490693106,1,1
50000,15,2,4,0.019945036390476102,0.09429205810694019,1,1
50000,15,3,4,0.009973297288075951,0.08609320458993923,1,1
500,16,0,1,0.009973297288075951,0.326965540558944,1,1
500,16,0,2,0.019945036390476102,0.4178724420229256,1,1
500,16,0,3,0.029913659851819575,0.42040871484590614,1,1
500,16,0,4,0.03987761167674496,0.7413447975535736,1,1
500,16,1,2,0.009973297288075951,0.40363313974909565,1,1
500,16,1,3,0.019945036390476102,0.3879200562945509,1,1
500,16,1,4,0.029913659851819575,0.7199957036629098,1,1
500,16,2,3,0.009973297288075951,0.4154396408500889,1,1
500,16,2,4,0.019945036390476102,0.7293334700366296,1,1
500,16,3,4,0.009973297288075951,0.7155982252571713,1,1
1000,16,0,1,0.009973297288075951,0.2826052153316295,1,1
1000,16,0,2,0.019945036390476102,0.3015092454763084,1,1
1000,16,0,3,0.029913659851819575,0.2915585421940631,1,1
1000,16,0,4,0.03987761167674496,0.6542466785445165,1,1
1000,16,1,2,0.009973297288075951,0.2573170611179435,1,1
1000,16,1,3,0.019945036390476102,0.25729460482044475,1,1
1000,16,1,4,0.029913659851819575,0.6422593722969643,1,1
1000,16,2,3,0.009973297288075951,0.277256171641598,1,1
1000,16,2,4,0.019945036390476102,0.6555603148365718,1,1
1000,16,3,4,0.009973297288075951,0.6625194661082658,1,1
2000,16,0,1,0.009973297288075951,0.17917981561425778,1,1
2000,16,0,2,0.019945036390476102,0.19764874764165036,1,1
2000,16,0,3,0.029913659851819575,0.23080996520463795,1,1
2000,16,0,4,0.03987761167674496,0.3897081659168862,1,1
2000,16,1,2,0.009973297288075951,0.21406952031539753,1,1
2000,16,1,3,0.019945036390476102,0.226696135677421,1,1
2000,16,1,4,0.029913659851819575,0.3750217592274665,1,1
2000,16,2,3,0.009973297288075951,0.23719029482350362,1,1
2000,16,2,4,0.019945036390476102,0.3727223655698485,1,1
2000,16,3,4,0.009973297288075951,0.346161105108607,1,1
5000,16,0,1,0.009973297288075951,0.11653200184820617,1,1
5000,16,0,2,0.019945036390476102,0.13406159545101431,1,1
5000,16,0,3,0.029913659851819575,0.12265336081930252,1,1
5000,16,0,4,0.03987761167674496,0.2894081689230968,1,1
5000,16,1,2,0.009973297288075951,0.12493169950316109,1,1
5000,16,1,3,0.019945036390476102,0.124416419573672,1,1
5000,16,1,4,0.029913659851819575,0.29033613552563464,1,1
5000,16,2,3,0.009973297288075951,0.13911353894938816,1,1
5000,16,2,4,0.019945036390476102,0.2811630223688839,1,1
5000,16,3,4,0.009973297288075951,0.29142042627449516,1,1
10000,16,0,1,0.009973297288075951,0.07882590302611353,1,1
10000,16,0,2,0.019945036390476102,0.09518463350326373,1,1
10000,16,0,3,0.029913659851819575,0.10391309177951707,1,1
10000,16,0,4,0.03987761167674496,0.1847656357679791,1,1
10000,16,1,2,0.009973297288075951,0.0962823380371184,1,1
10000,16,1,3,0.019945036390476102,0.09928605811330504,1,1
10000,16,1,4,0.029913659851819575,0.19546573904470077,1,1
10000,16,2,3,0.009973297288075951,0.09763772966757955,1,1
10000,16,2,4,0.019945036390476102,0.17296243938901962,1,1
10000,16,3,4,0.009973297288075951,0.18224481549450977,1,1
20000,16,0,1,0.009973297288075951,0.057965418368661585,1,1
20000,16,0,2,0.019945036390476102,0.07898418669875723,1,1
20000,16,0,3,0.029913659851819575,0.09312496265917988,1,1
20000,16,0,4,0.03987761167674496,0.14810455211820125,1,1
20000,16,1,2,0.009973297288075951,0.07184821948543554,1,1
20000,16,1,3,0.019945036390476102,0.08712469476014484,1,1
20000,16,1,4,0.029913659851819575,0.14621617109999552,1,1
20000,16,2,3,0.009973297288075951,0.07262370184287875,1,1
20000,16,2,4,0.019945036390476102,0.13636371109578,1,1
20000,16,3,4,0.009973297288075951,0.12011485738179914,1,1
50000,16,0,1,0.009973297288075951,0.04348699669713675,1,1
50000,16,0,2,0.019945036390476102,0.04906047402504583,1,1
50000,16,0,3,0.029913659851819575,0.06701116612845463,1,1
50000,16,0,4,0.03987761167674496,0.08632119618360069,1,1
50000,16,1,2,0.009973297288075951,0.039034602856949305,1,1
50000,16,1,3,0.019945036390476102,0.05716206645901148,1,1
50000,16,1,4,0.029913659851819575,0.07720936135671064,1,1
50000,16,2,3,0.009973297288075951,0.05304193959984889,1,1
50000,16,2,4,0.019945036390476102,0.07477103483870355,1,1
50000,16,3,4,0.009973297288075951,0.0817316627767524,1,1
500,17,0,1,0.009973297288075951,0.41089957359002305,1,1
500,17,0,2,0.019945036390476102,0.4288930953031625,1,1
500,17,0,3,0.029913659851819575,0.4010557674273102,1,1
500,17,0,4,0.03987761167674496,0.6689263746440242,1,1
500,17,1,2,0.009973297288075951,0.3686326220969096,1,1
500,17,1,3,0.019945036390476102,0.3569243785944165,1,1
500,17,1,4,0.029913659851819575,0.7380224990386437,1,1
500,17,2,3,0.009973297288075951,0.39345459403508937,1,1
500,17,2,4,0.019945036390476102,0.7127008626274647,1,1
500,17,3,4,0.009973297288075951,0.694334434222512,1,1
1000,17,0,1,0.009973297288075951,0.30431917139416276,1,1
1000,17,0,2,0.019945036390476102,0.30188321026925036,1,1
1000,17,0,3,0.029913659851819575,0.30677290383772915,1,1
1000,17,0,4,0.03987761167674496,0.5799236277083151,1,1
1000,17,1,2,0.009973297288075951,0.34776417370933294,1,1
1000,17,1,3,0.019945036390476102,0.2496071775981792,1,1
1000,17,1,4,0.029913659851819575,0.5809799090877464,1,1
1000,17,2,3,0.009973297288075951,0.3415569958349683,1,1
1000,17,2,4,0.019945036390476102,0.5323515486266048,1,1
1000,17,3,4,0.009973297288075951,0.5980416757272148,1,1
2000,17,0,1,0.009973297288075951,0.19597875613300741,1,1
2000,17,0,2,0.019945036390476102,0.19967913651961086,1,1
2000,17,0,3,0.029913659851819575,0.2104566485149099,1,1
2000,17,0,4,0.03987761167674496,0.41273032489277767,1,1
2000,17,1,2,0.009973297288075951,0.17927029628620228,1,1
2000,17,1,3,0.019945036390476102,0.18754538913202334,1,1
2000,17,1,4,0.029913659851819575,0.46340831939326266,1,1
2000,17,2,3,0.009973297288075951,0.20090326888200852,1,1
2000,17,2,4,0.019945036390476102,0.462158356005993,1,1
2000,17,3,4,0.009973297288075951,0.46290403708710803,1,1
5000,17,0,1,0.009973297288075951,0.1127932737791485,1,1
5000,17,0,2,0.019945036390476102,0.11252239772387082,1,1
5000,17,0,3,0.029913659851819575,0.13257301094638335,1,1
5000,17,0,4,0.03987761167674496,0.2542024911094657,1,1
5000,17,1,2,0.009973297288075951,0.12258954554289178,1,1
5000,17,1,3,0.019945036390476102,0.1316621401691626,1,1
5000,17,1,4,0.029913659851819575,0.25297718570360894,1,1
5000,17,2,3,0.009973297288075951,0.15404966878079146,1,1
5000,17,2,4,0.019945036390476102,0.27974060289857144,1,1
5000,17,3,4,0.009973297288075951,0.23699674066328175,1,1
10000,17,0,1,0.009973297288075951,0.0834774915042449,1,1
10000,17,0,2,0.019945036390476102,0.10212806531423804,1,1
10000,17,0,3,0.029913659851819575,0.09450293591060205,1,1
10000,17,0,4,0.03987761167674496,0.20338582404213673,1,1
10000,17,1,2,0.009973297288075951,0.10519011921960886,1,1
10000,17,1,3,0.019945036390476102,0.09756683578777381,1,1
10000,17,1,4,0.029913659851819575,0.19552759801283498,1,1
10000,17,2,3,0.009973297288075951,0.09941600627584246,1,1
10000,17,2,4,0.019945036390476102,0.1836978545035401,1,1
10000,17,3,4,0.009973297288075951,0.1982627650803525,1,1
20000,17,0,1,0.009973297288075951,0.054515225840730305,1,1
20000,17,0,2,0.019945036390476102,0.06715662022625457,1,1
20000,17,0,3,0.029913659851819575,0.08711848097328125,1,1
20000,17,0,4,0.03987761167674496,0.13578414588862361,1,1
20000,17,1,2,0.009973297288075951,0.07428155022296383,1,1
20000,17,1,3,0.019945036390476102,0.09118588539202921,1,1
20000,17,1,4,0.029913659851819575,0.1429116144489463,1,1
20000,17,2,3,0.009973297288075951,0.08316898138400151,1,1
20000,17,2,4,0.019945036390476102,0.13728030339538955,1,1
20000,17,3,4,0.009973297288075951,0.11259144541729192,1,1
50000,17,0,1,0.009973297288075951,0.04785847440430925,1,1
50000,17,0,2,0.019945036390476102,0.05575334085356285,1,1
50000,17,0,3,0.029913659851819575,0.06969002060411918,1,1
50000,17,0,4,0.03987761167674496,0.10850071813007522,1,1
50000,17,1,2,0.009973297288075951,0.03950094373264088,1,1
50000,17,1,3,0.019945036390476102,0.05666444272345196,1,1
50000,17,1,4,0.029913659851819575,0.09471872943339471,1,1
50000,17,2,3,0.009973297288075951,0.05674135143366152,1,1
50000,17,2,4,0.019945036390476102,0.09112639681952092,1,1
50000,17,3,4,0.009973297288075951,0.08479503357032658,1,1
500,18,0,1,0.009973297288075951,0.3540023172232568,1,1
500,18,0,2,0.019945036390476102,0.4228451110933676,1,1
500,18,0,3,0.029913659851819575,0.46611377442741025,1,1
500,18,0,4,0.03987761167674496,1.0,1,1
500,18,1,2,0.009973297288075951,0.463215645935334,1,1
500,18,1,3,0.019945036390476102,0.485132643634062,1,1
500,18,1,4,0.029913659851819575,1.0,1,1
500,18,2,3,0.009973297288075951,0.42252204125278026,1,1
500,18,2,4,0.019945036390476102,1.0,1,1
500,18,3,4,0.009973297288075951,1.0,1,1
1000,18,0,1,0.009973297288075951,0.26412471201218213,1,1
1000,18,0,2,0.019945036390476102,0.32036380461526426,1,1
1000,18,0,3,0.029913659851819575,0.31838426553710464,1,1
1000,18,0,4,0.03987761167674496,0.4855835943997193,1,1
1000,18,1,2,0.009973297288075951,0.3305801143420796,1,1
1000,18,1,3,0.019945036390476102,0.3005390206686126,1,1
1000,18,1,4,0.029913659851819575,0.4941211942752824,1,1
1000,18,2,3,0.009973297288075951,0.29552174415654114,1,1
1000,18,2,4,0.019945036390476102,0.4416009503182756,1,1
1000,18,3,4,0.009973297288075951,0.4546554228213562,1,1
2000,18,0,1,0.009973297288075951,0.1820389213563301,1,1
2000,18,0,2,0.019945036390476102,0.24847738814856052,1,1
2000,18,0,3,0.029913659851819575,0.19944041696436648,1,1
2000,18,0,4,0.03987761167674496,0.4375406386571943,1,1
2000,18,1,2,0.009973297288075951,0.2601608350602212,1,1
2000,18,1,3,0.019945036390476102,0.19351415436180414,1,1
2000,18,1,4,0.029913659851819575,0.4342269117962452,1,1
2000,18,2,3,0.009973297288075951,0.2333587418789722,1,1
2000,18,2,4,0.019945036390476102,0.3869660494001178,1,1
2000,18,3,4,0.009973297288075951,0.434317007339846,1,1
5000,18,0,1,0.009973297288075951,0.11075952601254244,1,1
5000,18,0,2,0.019945036390476102,0.12233024265449867,1,1
5000,18,0,3,0.029913659851819575,0.13486969232513082,1,1
5000,18,0,4,0.03987761167674496,0.2974596193702249,1,1
5000,18,1,2,0.009973297288075951,0.13081112876825096,1,1
5000,18,1,3,0.019945036390476102,0.13341353309800064,1,1
5000,18,1,4,0.029913659851819575,0.306495676089491,1,1
5000,18,2,3,0.009973297288075951,0.15090256467098365,1,1
5000,18,2,4,0.019945036390476102,0.30719873923273733,1,1
5000,18,3,4,0.009973297288075951,0.2909012729664601,1,1
10000,18,0,1,0.009973297288075951,0.09920362934411509,1,1
10000,18,0,2,0.019945036390476102,0.1248896907098102,1,1
10000,18,0,3,0.029913659851819575,0.12170021410013873,1,1
10000,18,0,4,0.03987761167674496,0.16985333200513572,1,1
10000,18,1,2,0.009973297288075951,0.09585935299706858,1,1
10000,18,1,3,0.019945036390476102,0.0940922232407034,1,1
10000,18,1,4,0.029913659851819575,0.16109950569290737,1,1
10000,18,2,3,0.009973297288075951,0.09565016293957915,1,1
10000,18,2,4,0.019945036390476102,0.17383201183303887,1,1
10000,18,3,4,0.009973297288075951,0.16366508893523912,1,1
20000,18,0,1,0.009973297288075951,0.0701243903625846,1,1
20000,18,0,2,0.019945036390476102,0.08968141531641664,1,1
20000,18,0,3,0.029913659851819575,0.10092460272271479,1,1
