scenario,n_cal,repetition,method,eta,class_id,radius,cost,global_cost,oracle_cost,ding_cluster_cost,own_support,pooled_support,threshold,finite,guarantee_floor,actual_coverage
strong_smoothness,200,25,v0_1_global_L,0.005,1,0,0.0,0.0,0.0,0.0,54,54,0.7552488117955304,1,0.9,0.894577275923812
strong_smoothness,200,25,v0_1_global_L,0.005,2,0,0.0,0.0,0.0,0.0,48,48,0.8171755755329868,1,0.9,0.9377158326044869
strong_smoothness,200,25,v0_1_global_L,0.005,3,0,0.0,0.0,0.0,0.0,39,39,0.7805684145016384,1,0.9,0.9078848576320033
strong_smoothness,200,25,v0_1_global_L,0.005,4,0,0.0,0.0,0.0,0.0,2,2,,0,0.9,1.0
strong_smoothness,200,25,v0_2_local_path,0.005,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,57,200,0.7665854007577149,1,0.9,0.9087221200812805
strong_smoothness,200,25,v0_2_local_path,0.005,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,54,200,0.7665854007577149,1,0.8970080108135773,0.9045509653264292
strong_smoothness,200,25,v0_2_local_path,0.005,2,1,0.003721379585102967,0.006698483253185341,0.0007488839385014212,0.009973297288075951,48,141,0.7805684145016384,1,0.896278620414897,0.9119469556668076
strong_smoothness,200,25,v0_2_local_path,0.005,3,1,0.004875834229726019,0.005540720715597749,0.004211188066927718,0.009973297288075951,39,89,0.7831338144329731,1,0.895124165770274,0.9099860398494855
strong_smoothness,200,25,v0_2_local_path,0.005,4,0,0.0,0.0,0.0,0.0,2,2,,0,0.9,1.0
strong_smoothness,200,25,v0_1_global_L,0.01,0,2,0.00893711055684728,0.00893711055684728,0.0,0.019945036390476102,57,159,0.7665854007577149,1,0.8910628894431527,0.9087221200812805
strong_smoothness,200,25,v0_1_global_L,0.01,1,2,0.009459209798999871,0.009459209798999871,1.1102230246251565e-16,0.019945036390476102,54,198,0.7729163133413508,1,0.8905407902010002,0.9098092900178844
strong_smoothness,200,25,v0_1_global_L,0.01,2,1,0.006698483253185341,0.006698483253185341,0.0007488839385014212,0.009973297288075951,48,141,0.7805684145016384,1,0.8933015167468147,0.9119469556668076
strong_smoothness,200,25,v0_1_global_L,0.01,3,1,0.005540720715597749,0.005540720715597749,0.004211188066927718,0.009973297288075951,39,89,0.7831338144329731,1,0.8944592792844023,0.9099860398494855
strong_smoothness,200,25,v0_1_global_L,0.01,4,1,0.00867243242441387,0.00867243242441387,0.008672431937807368,0.009973297288075951,2,41,0.7805684145016384,1,0.8913275675755862,0.903685658096246
strong_smoothness,200,25,v0_2_local_path,0.01,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,57,200,0.7665854007577149,1,0.9,0.9087221200812805
strong_smoothness,200,25,v0_2_local_path,0.01,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,54,200,0.7665854007577149,1,0.8970080108135773,0.9045509653264292
strong_smoothness,200,25,v0_2_local_path,0.01,2,2,0.008477302694864557,0.011070359989764307,0.005886236864802108,0.019945036390476102,48,200,0.7665854007577149,1,0.8915226973051354,0.9002411744204938
strong_smoothness,200,25,v0_2_local_path,0.01,3,1,0.004875834229726019,0.005540720715597749,0.004211188066927718,0.009973297288075951,39,89,0.7831338144329731,1,0.895124165770274,0.9099860398494855
strong_smoothness,200,25,v0_2_local_path,0.01,4,1,0.00867243242441387,0.00867243242441387,0.008672431937807368,0.009973297288075951,2,41,0.7805684145016384,1,0.8913275675755862,0.903685658096246
strong_smoothness,200,25,v0_1_global_L,0.02,0,4,0.014062349176187093,0.014062349176187093,0.0,0.03987761167674496,57,200,0.7665854007577149,1,0.8859376508238129,0.9087221200812805
strong_smoothness,200,25,v0_1_global_L,0.02,1,3,0.010073030260956711,0.010073030260956711,0.0,0.029913659851819575,54,200,0.7665854007577149,1,0.8899269697390433,0.9045509653264292
strong_smoothness,200,25,v0_1_global_L,0.02,2,2,0.011070359989764307,0.011070359989764307,0.005886236864802108,0.019945036390476102,48,200,0.7665854007577149,1,0.8889296400102357,0.9002411744204938
strong_smoothness,200,25,v0_1_global_L,0.02,3,3,0.016455940525325317,0.016455940525325317,0.01585491065390876,0.029913659851819575,39,200,0.7665854007577149,1,0.8835440594746747,0.8957909216633868
strong_smoothness,200,25,v0_1_global_L,0.02,4,3,0.019804118900607962,0.019804118900607962,0.01980058850864047,0.029913659851819575,2,143,0.7805684145016384,1,0.8801958810993921,0.903685658096246
strong_smoothness,200,25,v0_2_local_path,0.02,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,57,200,0.7665854007577149,1,0.9,0.9087221200812805
strong_smoothness,200,25,v0_2_local_path,0.02,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,54,200,0.7665854007577149,1,0.8970080108135773,0.9045509653264292
strong_smoothness,200,25,v0_2_local_path,0.02,2,2,0.008477302694864557,0.011070359989764307,0.005886236864802108,0.019945036390476102,48,200,0.7665854007577149,1,0.8915226973051354,0.9002411744204938
strong_smoothness,200,25,v0_2_local_path,0.02,3,3,0.01615674160668304,0.016455940525325317,0.01585491065390876,0.029913659851819575,39,200,0.7665854007577149,1,0.883843258393317,0.8957909216633868
strong_smoothness,200,25,v0_2_local_path,0.02,4,3,0.019804118900607962,0.019804118900607962,0.01980058850864047,0.029913659851819575,2,143,0.7805684145016384,1,0.8801958810993921,0.903685658096246
strong_smoothness,200,25,v0_1_global_L,0.05,0,4,0.014062349176187093,0.014062349176187093,0.0,0.03987761167674496,57,200,0.7665854007577149,1,0.8859376508238129,0.9087221200812805
strong_smoothness,200,25,v0_1_global_L,0.05,1,3,0.010073030260956711,0.010073030260956711,0.0,0.029913659851819575,54,200,0.7665854007577149,1,0.8899269697390433,0.9045509653264292
strong_smoothness,200,25,v0_1_global_L,0.05,2,2,0.011070359989764307,0.011070359989764307,0.005886236864802108,0.019945036390476102,48,200,0.7665854007577149,1,0.8889296400102357,0.9002411744204938
strong_smoothness,200,25,v0_1_global_L,0.05,3,3,0.016455940525325317,0.016455940525325317,0.01585491065390876,0.029913659851819575,39,200,0.7665854007577149,1,0.8835440594746747,0.8957909216633868
strong_smoothness,200,25,v0_1_global_L,0.05,4,4,0.025830839976116717,0.025830839976116717,0.025822403772904734,0.03987761167674496,2,200,0.7665854007577149,1,0.8741691600238833,0.891198500226438
strong_smoothness,200,25,v0_2_local_path,0.05,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,57,200,0.7665854007577149,1,0.9,0.9087221200812805
strong_smoothness,200,25,v0_2_local_path,0.05,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,54,200,0.7665854007577149,1,0.8970080108135773,0.9045509653264292
strong_smoothness,200,25,v0_2_local_path,0.05,2,2,0.008477302694864557,0.011070359989764307,0.005886236864802108,0.019945036390476102,48,200,0.7665854007577149,1,0.8915226973051354,0.9002411744204938
strong_smoothness,200,25,v0_2_local_path,0.05,3,3,0.01615674160668304,0.016455940525325317,0.01585491065390876,0.029913659851819575,39,200,0.7665854007577149,1,0.883843258393317,0.8957909216633868
strong_smoothness,200,25,v0_2_local_path,0.05,4,4,0.025830839976116713,0.025830839976116717,0.025822403772904734,0.03987761167674496,2,200,0.7665854007577149,1,0.8741691600238833,0.891198500226438
strong_smoothness,200,26,independent_mondrian,,0,0,0.0,0.0,0.0,0.0,65,65,0.753795151193037,1,0.9,0.8977751444646822
strong_smoothness,200,26,independent_mondrian,,1,0,0.0,0.0,0.0,0.0,56,56,0.8426753144815795,1,0.9,0.954330517640752
strong_smoothness,200,26,independent_mondrian,,2,0,0.0,0.0,0.0,0.0,41,41,0.9044428261480764,1,0.9,0.9757074163881304
strong_smoothness,200,26,independent_mondrian,,3,0,0.0,0.0,0.0,0.0,34,34,0.7932613145867502,1,0.9,0.917933759248559
strong_smoothness,200,26,independent_mondrian,,4,0,0.0,0.0,0.0,0.0,4,4,,0,0.9,1.0
strong_smoothness,200,26,v0_1_global_L,0.0,0,0,0.0,0.0,0.0,0.0,65,65,0.753795151193037,1,0.9,0.8977751444646822
strong_smoothness,200,26,v0_1_global_L,0.0,1,0,0.0,0.0,0.0,0.0,56,56,0.8426753144815795,1,0.9,0.954330517640752
strong_smoothness,200,26,v0_1_global_L,0.0,2,0,0.0,0.0,0.0,0.0,41,41,0.9044428261480764,1,0.9,0.9757074163881304
strong_smoothness,200,26,v0_1_global_L,0.0,3,0,0.0,0.0,0.0,0.0,34,34,0.7932613145867502,1,0.9,0.917933759248559
strong_smoothness,200,26,v0_1_global_L,0.0,4,0,0.0,0.0,0.0,0.0,4,4,,0,0.9,1.0
strong_smoothness,200,26,v0_2_local_path,0.0,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,65,200,0.8185630165587412,1,0.9,0.9443991597427146
strong_smoothness,200,26,v0_2_local_path,0.0,1,0,0.0,0.0,0.0,0.0,56,56,0.8426753144815795,1,0.9,0.954330517640752
strong_smoothness,200,26,v0_2_local_path,0.0,2,0,0.0,0.0,0.0,0.0,41,41,0.9044428261480764,1,0.9,0.9757074163881304
strong_smoothness,200,26,v0_2_local_path,0.0,3,0,0.0,0.0,0.0,0.0,34,34,0.7932613145867502,1,0.9,0.917933759248559
strong_smoothness,200,26,v0_2_local_path,0.0,4,0,0.0,0.0,0.0,0.0,4,4,,0,0.9,1.0
strong_smoothness,200,26,v0_1_global_L,0.005,0,1,0.004533316949125432,0.004533316949125432,0.0,0.009973297288075951,65,121,0.7653217383312203,1,0.8954666830508746,0.9076809204029885
strong_smoothness,200,26,v0_1_global_L,0.005,1,0,0.0,0.0,0.0,0.0,56,56,0.8426753144815795,1,0.9,0.954330517640752
strong_smoothness,200,26,v0_1_global_L,0.005,2,0,0.0,0.0,0.0,0.0,41,41,0.9044428261480764,1,0.9,0.9757074163881304
strong_smoothness,200,26,v0_1_global_L,0.005,3,0,0.0,0.0,0.0,0.0,34,34,0.7932613145867502,1,0.9,0.917933759248559
strong_smoothness,200,26,v0_1_global_L,0.005,4,0,0.0,0.0,0.0,0.0,4,4,,0,0.9,1.0
strong_smoothness,200,26,v0_2_local_path,0.005,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,65,200,0.8185630165587412,1,0.9,0.9443991597427146
strong_smoothness,200,26,v0_2_local_path,0.005,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,56,200,0.8185630165587412,1,0.8970080108135773,0.9415378530559894
strong_smoothness,200,26,v0_2_local_path,0.005,2,1,0.003721379585102967,0.006698483253185341,0.0007488839385014212,0.009973297288075951,41,131,0.8367877216617347,1,0.896278620414897,0.9488641290347456
strong_smoothness,200,26,v0_2_local_path,0.005,3,1,0.004875834229726019,0.005540720715597749,0.004211188066927718,0.009973297288075951,34,79,0.8275615140434219,1,0.895124165770274,0.9409510684649575
strong_smoothness,200,26,v0_2_local_path,0.005,4,0,0.0,0.0,0.0,0.0,4,4,,0,0.9,1.0
strong_smoothness,200,26,v0_1_global_L,0.01,0,2,0.00893711055684728,0.00893711055684728,0.0,0.019945036390476102,65,162,0.8275615140434219,1,0.8910628894431527,0.9492690790496133
strong_smoothness,200,26,v0_1_global_L,0.01,1,2,0.009459209798999871,0.009459209798999871,1.1102230246251565e-16,0.019945036390476102,56,196,0.8198520382219938,1,0.8905407902010002,0.9422863454940447
strong_smoothness,200,26,v0_1_global_L,0.01,2,1,0.006698483253185341,0.006698483253185341,0.0007488839385014212,0.009973297288075951,41,131,0.8367877216617347,1,0.8933015167468147,0.9488641290347456
strong_smoothness,200,26,v0_1_global_L,0.01,3,1,0.005540720715597749,0.005540720715597749,0.004211188066927718,0.009973297288075951,34,79,0.8275615140434219,1,0.8944592792844023,0.9409510684649575
strong_smoothness,200,26,v0_1_global_L,0.01,4,1,0.00867243242441387,0.00867243242441387,0.008672431937807368,0.009973297288075951,4,38,0.7932613145867502,1,0.8913275675755862,0.9140786205934419
strong_smoothness,200,26,v0_2_local_path,0.01,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,65,200,0.8185630165587412,1,0.9,0.9443991597427146
strong_smoothness,200,26,v0_2_local_path,0.01,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,56,200,0.8185630165587412,1,0.8970080108135773,0.9415378530559894
strong_smoothness,200,26,v0_2_local_path,0.01,2,2,0.008477302694864557,0.011070359989764307,0.005886236864802108,0.019945036390476102,41,200,0.8185630165587412,1,0.8915226973051354,0.9385621755692664
strong_smoothness,200,26,v0_2_local_path,0.01,3,1,0.004875834229726019,0.005540720715597749,0.004211188066927718,0.009973297288075951,34,79,0.8275615140434219,1,0.895124165770274,0.9409510684649575
strong_smoothness,200,26,v0_2_local_path,0.01,4,1,0.00867243242441387,0.00867243242441387,0.008672431937807368,0.009973297288075951,4,38,0.7932613145867502,1,0.8913275675755862,0.9140786205934419
strong_smoothness,200,26,v0_1_global_L,0.02,0,4,0.014062349176187093,0.014062349176187093,0.0,0.03987761167674496,65,200,0.8185630165587412,1,0.8859376508238129,0.9443991597427146
strong_smoothness,200,26,v0_1_global_L,0.02,1,3,0.010073030260956711,0.010073030260956711,0.0,0.029913659851819575,56,200,0.8185630165587412,1,0.8899269697390433,0.9415378530559894
strong_smoothness,200,26,v0_1_global_L,0.02,2,2,0.011070359989764307,0.011070359989764307,0.005886236864802108,0.019945036390476102,41,200,0.8185630165587412,1,0.8889296400102357,0.9385621755692664
strong_smoothness,200,26,v0_1_global_L,0.02,3,3,0.016455940525325317,0.016455940525325317,0.01585491065390876,0.029913659851819575,34,200,0.8185630165587412,1,0.8835440594746747,0.9354694891393832
strong_smoothness,200,26,v0_1_global_L,0.02,4,3,0.019804118900607962,0.019804118900607962,0.01980058850864047,0.029913659851819575,4,135,0.8367877216617347,1,0.8801958810993921,0.9433961548113868
strong_smoothness,200,26,v0_2_local_path,0.02,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,65,200,0.8185630165587412,1,0.9,0.9443991597427146
strong_smoothness,200,26,v0_2_local_path,0.02,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,56,200,0.8185630165587412,1,0.8970080108135773,0.9415378530559894
strong_smoothness,200,26,v0_2_local_path,0.02,2,2,0.008477302694864557,0.011070359989764307,0.005886236864802108,0.019945036390476102,41,200,0.8185630165587412,1,0.8915226973051354,0.9385621755692664
strong_smoothness,200,26,v0_2_local_path,0.02,3,3,0.01615674160668304,0.016455940525325317,0.01585491065390876,0.029913659851819575,34,200,0.8185630165587412,1,0.883843258393317,0.9354694891393832
strong_smoothness,200,26,v0_2_local_path,0.02,4,3,0.019804118900607962,0.019804118900607962,0.01980058850864047,0.029913659851819575,4,135,0.8367877216617347,1,0.8801958810993921,0.9433961548113868
strong_smoothness,200,26,v0_1_global_L,0.05,0,4,0.014062349176187093,0.014062349176187093,0.0,0.03987761167674496,65,200,0.8185630165587412,1,0.8859376508238129,0.9443991597427146
strong_smoothness,200,26,v0_1_global_L,0.05,1,3,0.010073030260956711,0.010073030260956711,0.0,0.029913659851819575,56,200,0.8185630165587412,1,0.8899269697390433,0.9415378530559894
strong_smoothness,200,26,v0_1_global_L,0.05,2,2,0.011070359989764307,0.011070359989764307,0.005886236864802108,0.019945036390476102,41,200,0.8185630165587412,1,0.8889296400102357,0.9385621755692664
strong_smoothness,200,26,v0_1_global_L,0.05,3,3,0.016455940525325317,0.016455940525325317,0.01585491065390876,0.029913659851819575,34,200,0.8185630165587412,1,0.8835440594746747,0.9354694891393832
strong_smoothness,200,26,v0_1_global_L,0.05,4,4,0.025830839976116717,0.025830839976116717,0.025822403772904734,0.03987761167674496,4,200,0.8185630165587412,1,0.8741691600238833,0.9322572009691321
strong_smoothness,200,26,v0_2_local_path,0.05,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,65,200,0.8185630165587412,1,0.9,0.9443991597427146
strong_smoothness,200,26,v0_2_local_path,0.05,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,56,200,0.8185630165587412,1,0.8970080108135773,0.9415378530559894
strong_smoothness,200,26,v0_2_local_path,0.05,2,2,0.008477302694864557,0.011070359989764307,0.005886236864802108,0.019945036390476102,41,200,0.8185630165587412,1,0.8915226973051354,0.9385621755692664
strong_smoothness,200,26,v0_2_local_path,0.05,3,3,0.01615674160668304,0.016455940525325317,0.01585491065390876,0.029913659851819575,34,200,0.8185630165587412,1,0.883843258393317,0.9354694891393832
strong_smoothness,200,26,v0_2_local_path,0.05,4,4,0.025830839976116713,0.025830839976116717,0.025822403772904734,0.03987761167674496,4,200,0.8185630165587412,1,0.8741691600238833,0.9322572009691321
strong_smoothness,200,27,independent_mondrian,,0,0,0.0,0.0,0.0,0.0,59,59,0.8118973129217443,1,0.9,0.9405593689688142
strong_smoothness,200,27,independent_mondrian,,1,0,0.0,0.0,0.0,0.0,57,57,0.776809287029715,1,0.9,0.912934062602105
strong_smoothness,200,27,independent_mondrian,,2,0,0.0,0.0,0.0,0.0,41,41,0.717404614248691,1,0.9,0.8501374474606989
strong_smoothness,200,27,independent_mondrian,,3,0,0.0,0.0,0.0,0.0,42,42,0.8622495407489001,1,0.9,0.9587399771407881
strong_smoothness,200,27,independent_mondrian,,4,0,0.0,0.0,0.0,0.0,1,1,,0,0.9,1.0
strong_smoothness,200,27,v0_1_global_L,0.0,0,0,0.0,0.0,0.0,0.0,59,59,0.8118973129217443,1,0.9,0.9405593689688142
strong_smoothness,200,27,v0_1_global_L,0.0,1,0,0.0,0.0,0.0,0.0,57,57,0.776809287029715,1,0.9,0.912934062602105
strong_smoothness,200,27,v0_1_global_L,0.0,2,0,0.0,0.0,0.0,0.0,41,41,0.717404614248691,1,0.9,0.8501374474606989
strong_smoothness,200,27,v0_1_global_L,0.0,3,0,0.0,0.0,0.0,0.0,42,42,0.8622495407489001,1,0.9,0.9587399771407881
strong_smoothness,200,27,v0_1_global_L,0.0,4,0,0.0,0.0,0.0,0.0,1,1,,0,0.9,1.0
strong_smoothness,200,27,v0_2_local_path,0.0,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,59,200,0.8052660857474088,1,0.9,0.9365362028766147
strong_smoothness,200,27,v0_2_local_path,0.0,1,0,0.0,0.0,0.0,0.0,57,57,0.776809287029715,1,0.9,0.912934062602105
strong_smoothness,200,27,v0_2_local_path,0.0,2,0,0.0,0.0,0.0,0.0,41,41,0.717404614248691,1,0.9,0.8501374474606989
strong_smoothness,200,27,v0_2_local_path,0.0,3,0,0.0,0.0,0.0,0.0,42,42,0.8622495407489001,1,0.9,0.9587399771407881
strong_smoothness,200,27,v0_2_local_path,0.0,4,0,0.0,0.0,0.0,0.0,1,1,,0,0.9,1.0
strong_smoothness,200,27,v0_1_global_L,0.005,0,1,0.004533316949125432,0.004533316949125432,0.0,0.009973297288075951,59,116,0.8052944862841165,1,0.8954666830508746,0.9365538744400245
strong_smoothness,200,27,v0_1_global_L,0.005,1,0,0.0,0.0,0.0,0.0,57,57,0.776809287029715,1,0.9,0.912934062602105
strong_smoothness,200,27,v0_1_global_L,0.005,2,0,0.0,0.0,0.0,0.0,41,41,0.717404614248691,1,0.9,0.8501374474606989
strong_smoothness,200,27,v0_1_global_L,0.005,3,0,0.0,0.0,0.0,0.0,42,42,0.8622495407489001,1,0.9,0.9587399771407881
strong_smoothness,200,27,v0_1_global_L,0.005,4,0,0.0,0.0,0.0,0.0,1,1,,0,0.9,1.0
strong_smoothness,200,27,v0_2_local_path,0.005,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,59,200,0.8052660857474088,1,0.9,0.9365362028766147
strong_smoothness,200,27,v0_2_local_path,0.005,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,57,200,0.8052660857474088,1,0.8970080108135773,0.9333649407873754
strong_smoothness,200,27,v0_2_local_path,0.005,2,1,0.003721379585102967,0.006698483253185341,0.0007488839385014212,0.009973297288075951,41,140,0.752106477539908,1,0.896278620414897,0.8869626646446425
strong_smoothness,200,27,v0_2_local_path,0.005,3,1,0.004875834229726019,0.005540720715597749,0.004211188066927718,0.009973297288075951,42,84,0.8111022845284733,1,0.895124165770274,0.9306315926796308
strong_smoothness,200,27,v0_2_local_path,0.005,4,0,0.0,0.0,0.0,0.0,1,1,,0,0.9,1.0
strong_smoothness,200,27,v0_1_global_L,0.01,0,2,0.00893711055684728,0.00893711055684728,0.0,0.019945036390476102,59,157,0.794362429349661,1,0.8910628894431527,0.9294641937126182
strong_smoothness,200,27,v0_1_global_L,0.01,1,2,0.009459209798999871,0.009459209798999871,1.1102230246251565e-16,0.019945036390476102,57,199,0.8052660857474088,1,0.8905407902010002,0.9333649407873754
strong_smoothness,200,27,v0_1_global_L,0.01,2,1,0.006698483253185341,0.006698483253185341,0.0007488839385014212,0.009973297288075951,41,140,0.752106477539908,1,0.8933015167468147,0.8869626646446425
strong_smoothness,200,27,v0_1_global_L,0.01,3,1,0.005540720715597749,0.005540720715597749,0.004211188066927718,0.009973297288075951,42,84,0.8111022845284733,1,0.8944592792844023,0.9306315926796308
strong_smoothness,200,27,v0_1_global_L,0.01,4,1,0.00867243242441387,0.00867243242441387,0.008672431937807368,0.009973297288075951,1,43,0.8622495407489001,1,0.8913275675755862,0.9564823020742851
strong_smoothness,200,27,v0_2_local_path,0.01,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,59,200,0.8052660857474088,1,0.9,0.9365362028766147
strong_smoothness,200,27,v0_2_local_path,0.01,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,57,200,0.8052660857474088,1,0.8970080108135773,0.9333649407873754
strong_smoothness,200,27,v0_2_local_path,0.01,2,2,0.008477302694864557,0.011070359989764307,0.005886236864802108,0.019945036390476102,41,200,0.8052660857474088,1,0.8915226973051354,0.9300723953657952
strong_smoothness,200,27,v0_2_local_path,0.01,3,1,0.004875834229726019,0.005540720715597749,0.004211188066927718,0.009973297288075951,42,84,0.8111022845284733,1,0.895124165770274,0.9306315926796308
strong_smoothness,200,27,v0_2_local_path,0.01,4,1,0.00867243242441387,0.00867243242441387,0.008672431937807368,0.009973297288075951,1,43,0.8622495407489001,1,0.8913275675755862,0.9564823020742851
strong_smoothness,200,27,v0_1_global_L,0.02,0,4,0.014062349176187093,0.014062349176187093,0.0,0.03987761167674496,59,200,0.8052660857474088,1,0.8859376508238129,0.9365362028766147
strong_smoothness,200,27,v0_1_global_L,0.02,1,3,0.010073030260956711,0.010073030260956711,0.0,0.029913659851819575,57,200,0.8052660857474088,1,0.8899269697390433,0.9333649407873754
strong_smoothness,200,27,v0_1_global_L,0.02,2,2,0.011070359989764307,0.011070359989764307,0.005886236864802108,0.019945036390476102,41,200,0.8052660857474088,1,0.8889296400102357,0.9300723953657952
strong_smoothness,200,27,v0_1_global_L,0.02,3,3,0.016455940525325317,0.016455940525325317,0.01585491065390876,0.029913659851819575,42,200,0.8052660857474088,1,0.8835440594746747,0.9266560639547492
strong_smoothness,200,27,v0_1_global_L,0.02,4,3,0.019804118900607962,0.019804118900607962,0.01980058850864047,0.029913659851819575,1,141,0.752106477539908,1,0.8801958810993921,0.8770839423877665
strong_smoothness,200,27,v0_2_local_path,0.02,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,59,200,0.8052660857474088,1,0.9,0.9365362028766147
strong_smoothness,200,27,v0_2_local_path,0.02,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,57,200,0.8052660857474088,1,0.8970080108135773,0.9333649407873754
strong_smoothness,200,27,v0_2_local_path,0.02,2,2,0.008477302694864557,0.011070359989764307,0.005886236864802108,0.019945036390476102,41,200,0.8052660857474088,1,0.8915226973051354,0.9300723953657952
strong_smoothness,200,27,v0_2_local_path,0.02,3,3,0.01615674160668304,0.016455940525325317,0.01585491065390876,0.029913659851819575,42,200,0.8052660857474088,1,0.883843258393317,0.9266560639547492
strong_smoothness,200,27,v0_2_local_path,0.02,4,3,0.019804118900607962,0.019804118900607962,0.01980058850864047,0.029913659851819575,1,141,0.752106477539908,1,0.8801958810993921,0.8770839423877665
strong_smoothness,200,27,v0_1_global_L,0.05,0,4,0.014062349176187093,0.014062349176187093,0.0,0.03987761167674496,59,200,0.8052660857474088,1,0.8859376508238129,0.9365362028766147
strong_smoothness,200,27,v0_1_global_L,0.05,1,3,0.010073030260956711,0.010073030260956711,0.0,0.029913659851819575,57,200,0.8052660857474088,1,0.8899269697390433,0.9333649407873754
strong_smoothness,200,27,v0_1_global_L,0.05,2,2,0.011070359989764307,0.011070359989764307,0.005886236864802108,0.019945036390476102,41,200,0.8052660857474088,1,0.8889296400102357,0.9300723953657952
strong_smoothness,200,27,v0_1_global_L,0.05,3,3,0.016455940525325317,0.016455940525325317,0.01585491065390876,0.029913659851819575,42,200,0.8052660857474088,1,0.8835440594746747,0.9266560639547492
strong_smoothness,200,27,v0_1_global_L,0.05,4,4,0.025830839976116717,0.025830839976116717,0.025822403772904734,0.03987761167674496,1,200,0.8052660857474088,1,0.8741691600238833,0.9231135073913102
strong_smoothness,200,27,v0_2_local_path,0.05,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,59,200,0.8052660857474088,1,0.9,0.9365362028766147
strong_smoothness,200,27,v0_2_local_path,0.05,1,3,0.002991989186422785,0.010073030260956711,0.0,0.029913659851819575,57,200,0.8052660857474088,1,0.8970080108135773,0.9333649407873754
strong_smoothness,200,27,v0_2_local_path,0.05,2,2,0.008477302694864557,0.011070359989764307,0.005886236864802108,0.019945036390476102,41,200,0.8052660857474088,1,0.8915226973051354,0.9300723953657952
strong_smoothness,200,27,v0_2_local_path,0.05,3,3,0.01615674160668304,0.016455940525325317,0.01585491065390876,0.029913659851819575,42,200,0.8052660857474088,1,0.883843258393317,0.9266560639547492
strong_smoothness,200,27,v0_2_local_path,0.05,4,4,0.025830839976116713,0.025830839976116717,0.025822403772904734,0.03987761167674496,1,200,0.8052660857474088,1,0.8741691600238833,0.9231135073913102
strong_smoothness,200,28,independent_mondrian,,0,0,0.0,0.0,0.0,0.0,58,58,0.7504233847934383,1,0.9,0.8947363691488097
strong_smoothness,200,28,independent_mondrian,,1,0,0.0,0.0,0.0,0.0,48,48,0.7570164769855123,1,0.9,0.8961801779726619
strong_smoothness,200,28,independent_mondrian,,2,0,0.0,0.0,0.0,0.0,45,45,0.8389906357883259,1,0.9,0.9500102665176524
strong_smoothness,200,28,independent_mondrian,,3,0,0.0,0.0,0.0,0.0,46,46,0.8412031784512894,1,0.9,0.9485565168986896
strong_smoothness,200,28,independent_mondrian,,4,0,0.0,0.0,0.0,0.0,3,3,,0,0.9,1.0
strong_smoothness,200,28,v0_1_global_L,0.0,0,0,0.0,0.0,0.0,0.0,58,58,0.7504233847934383,1,0.9,0.8947363691488097
strong_smoothness,200,28,v0_1_global_L,0.0,1,0,0.0,0.0,0.0,0.0,48,48,0.7570164769855123,1,0.9,0.8961801779726619
strong_smoothness,200,28,v0_1_global_L,0.0,2,0,0.0,0.0,0.0,0.0,45,45,0.8389906357883259,1,0.9,0.9500102665176524
strong_smoothness,200,28,v0_1_global_L,0.0,3,0,0.0,0.0,0.0,0.0,46,46,0.8412031784512894,1,0.9,0.9485565168986896
strong_smoothness,200,28,v0_1_global_L,0.0,4,0,0.0,0.0,0.0,0.0,3,3,,0,0.9,1.0
strong_smoothness,200,28,v0_2_local_path,0.0,0,4,0.0,0.014062349176187093,0.0,0.03987761167674496,58,200,0.7576992253088681,1,0.9,0.9012133418307198
strong_smoothness,200,28,v0_2_local_path,0.0,1,0,0.0,0.0,0.0,0.0,48,48,0.7570164769855123,1,0.9,0.8961801779726619
strong_smoothness,200,28,v0_2_local_path,0.0,2,0,0.0,0.0,0.0,0.0,45,45,0.8389906357883259,1,0.9,0.9500102665176524
