scenario,n_cal,method,eta,class_id,repetitions,mean_own_support,mean_pooled_support,mean_radius,mean_cost,mean_global_cost,mean_oracle_cost,mean_ding_cluster_cost,guarantee_floor,mean_actual_coverage,finite_rate
local_discontinuity,1600,v0_1_global_L,0.02,0,100,483.66,483.66,0.0,0.0,0.0,0.0,0.0,0.9,0.9012409376260754,1
local_discontinuity,1600,v0_1_global_L,0.02,1,100,400.1,400.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9009571386646207,1
local_discontinuity,1600,v0_1_global_L,0.02,2,100,350.2,350.2,0.0,0.0,0.0,0.0,0.0,0.9,0.9003563991044076,1
local_discontinuity,1600,v0_1_global_L,0.02,3,100,318.01,318.01,0.0,0.0,0.0,0.0,0.0,0.9,0.8986012417682534,1
local_discontinuity,1600,v0_1_global_L,0.02,4,100,48.03,48.03,0.0,0.0,0.0,0.0,0.0,0.9,0.9161797686604756,1
local_discontinuity,1600,v0_1_global_L,0.05,0,100,483.66,483.66,0.0,0.0,0.0,0.0,0.0,0.9,0.9012409376260754,1
local_discontinuity,1600,v0_1_global_L,0.05,1,100,400.1,400.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9009571386646207,1
local_discontinuity,1600,v0_1_global_L,0.05,2,100,350.2,350.2,0.0,0.0,0.0,0.0,0.0,0.9,0.9003563991044076,1
local_discontinuity,1600,v0_1_global_L,0.05,3,100,318.01,318.01,0.0,0.0,0.0,0.0,0.0,0.9,0.8986012417682534,1
local_discontinuity,1600,v0_1_global_L,0.05,4,100,48.03,48.03,0.0,0.0,0.0,0.0,0.0,0.9,0.9161797686604756,1
local_discontinuity,1600,v0_2_local_path,0.0,0,100,483.66,1600.0,4.0,0.0,0.7494826371002004,0.0,0.5542383568540251,0.9,0.972688783436608,1
local_discontinuity,1600,v0_2_local_path,0.0,1,100,400.1,400.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9009571386646207,1
local_discontinuity,1600,v0_2_local_path,0.0,2,100,350.2,350.2,0.0,0.0,0.0,0.0,0.0,0.9,0.9003563991044076,1
local_discontinuity,1600,v0_2_local_path,0.0,3,100,318.01,318.01,0.0,0.0,0.0,0.0,0.0,0.9,0.8986012417682534,1
local_discontinuity,1600,v0_2_local_path,0.0,4,100,48.03,48.03,0.0,0.0,0.0,0.0,0.0,0.9,0.9161797686604756,1
local_discontinuity,1600,v0_2_local_path,0.005,0,100,483.66,1600.0,4.0,0.0,0.7494826371002004,0.0,0.5542383568540251,0.9,0.972688783436608,1
local_discontinuity,1600,v0_2_local_path,0.005,1,100,400.1,1600.0,3.0,0.002991989186422785,0.5368634492703562,0.0,0.5467452952462636,0.8970080108135773,0.9710792107918161,1
local_discontinuity,1600,v0_2_local_path,0.005,2,100,350.2,1068.31,1.0,0.003721379585102967,0.35700983031130534,0.0,0.5315479695746101,0.896278620414897,0.9780835133399897,1
local_discontinuity,1600,v0_2_local_path,0.005,3,100,318.01,318.01,0.0,0.0,0.0,0.0,0.0,0.9,0.8986012417682534,1
local_discontinuity,1600,v0_2_local_path,0.005,4,100,48.03,48.03,0.0,0.0,0.0,0.0,0.0,0.9,0.9161797686604756,1
local_discontinuity,1600,v0_2_local_path,0.01,0,100,483.66,1600.0,4.0,0.0,0.7494826371002004,0.0,0.5542383568540251,0.9,0.972688783436608,1
local_discontinuity,1600,v0_2_local_path,0.01,1,100,400.1,1600.0,3.0,0.002991989186422785,0.5368634492703562,0.0,0.5467452952462636,0.8970080108135773,0.9710792107918161,1
local_discontinuity,1600,v0_2_local_path,0.01,2,100,350.2,1600.0,2.0,0.008477302694864557,0.5900182462278173,0.0,0.5391816567928531,0.8915226973051354,0.9693915668701183,1
local_discontinuity,1600,v0_2_local_path,0.01,3,100,318.01,318.01,0.0,0.0,0.0,0.0,0.0,0.9,0.8986012417682534,1
local_discontinuity,1600,v0_2_local_path,0.01,4,100,48.03,366.04,1.0,0.00867243242441387,0.46221562571705227,0.008672432403167452,0.009973297288075951,0.8913275675755862,0.8947186801484768,1
local_discontinuity,1600,v0_2_local_path,0.02,0,100,483.66,1600.0,4.0,0.0,0.7494826371002004,0.0,0.5542383568540251,0.9,0.972688783436608,1
local_discontinuity,1600,v0_2_local_path,0.02,1,100,400.1,1600.0,3.0,0.002991989186422785,0.5368634492703562,0.0,0.5467452952462636,0.8970080108135773,0.9710792107918161,1
local_discontinuity,1600,v0_2_local_path,0.02,2,100,350.2,1600.0,2.0,0.008477302694864557,0.5900182462278173,0.0,0.5391816567928531,0.8915226973051354,0.9693915668701183,1
local_discontinuity,1600,v0_2_local_path,0.02,3,100,318.01,318.01,0.0,0.0,0.0,0.0,0.0,0.9,0.8986012417682534,1
local_discontinuity,1600,v0_2_local_path,0.02,4,100,48.03,366.04,1.0,0.00867243242441387,0.46221562571705227,0.008672432403167452,0.009973297288075951,0.8913275675755862,0.8947186801484768,1
local_discontinuity,1600,v0_2_local_path,0.05,0,100,483.66,1600.0,4.0,0.0,0.7494826371002004,0.0,0.5542383568540251,0.9,0.972688783436608,1
local_discontinuity,1600,v0_2_local_path,0.05,1,100,400.1,1600.0,3.0,0.002991989186422785,0.5368634492703562,0.0,0.5467452952462636,0.8970080108135773,0.9710792107918161,1
local_discontinuity,1600,v0_2_local_path,0.05,2,100,350.2,1600.0,2.0,0.008477302694864557,0.5900182462278173,0.0,0.5391816567928531,0.8915226973051354,0.9693915668701183,1
local_discontinuity,1600,v0_2_local_path,0.05,3,100,318.01,318.01,0.0,0.0,0.0,0.0,0.0,0.9,0.8986012417682534,1
local_discontinuity,1600,v0_2_local_path,0.05,4,100,48.03,366.04,1.0,0.00867243242441387,0.46221562571705227,0.008672432403167452,0.009973297288075951,0.8913275675755862,0.8947186801484768,1
moderate_smoothness,200,independent_mondrian,,0,100,59.61,59.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9118353968807796,1
moderate_smoothness,200,independent_mondrian,,1,100,50.97,50.97,0.0,0.0,0.0,0.0,0.0,0.9,0.912595970857979,1
moderate_smoothness,200,independent_mondrian,,2,100,43.55,43.55,0.0,0.0,0.0,0.0,0.0,0.9,0.9174940206674802,1
moderate_smoothness,200,independent_mondrian,,3,100,39.86,39.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9056678306074446,1
moderate_smoothness,200,independent_mondrian,,4,100,6.01,6.01,0.0,0.0,0.0,0.0,0.0,0.9,0.9896869557350545,0.11
moderate_smoothness,200,v0_1_global_L,0.0,0,100,59.61,59.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9118353968807796,1
moderate_smoothness,200,v0_1_global_L,0.0,1,100,50.97,50.97,0.0,0.0,0.0,0.0,0.0,0.9,0.912595970857979,1
moderate_smoothness,200,v0_1_global_L,0.0,2,100,43.55,43.55,0.0,0.0,0.0,0.0,0.0,0.9,0.9174940206674802,1
moderate_smoothness,200,v0_1_global_L,0.0,3,100,39.86,39.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9056678306074446,1
moderate_smoothness,200,v0_1_global_L,0.0,4,100,6.01,6.01,0.0,0.0,0.0,0.0,0.0,0.9,0.9896869557350545,0.11
moderate_smoothness,200,v0_1_global_L,0.005,0,100,59.61,59.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9118353968807796,1
moderate_smoothness,200,v0_1_global_L,0.005,1,100,50.97,50.97,0.0,0.0,0.0,0.0,0.0,0.9,0.912595970857979,1
moderate_smoothness,200,v0_1_global_L,0.005,2,100,43.55,43.55,0.0,0.0,0.0,0.0,0.0,0.9,0.9174940206674802,1
moderate_smoothness,200,v0_1_global_L,0.005,3,100,39.86,39.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9056678306074446,1
moderate_smoothness,200,v0_1_global_L,0.005,4,100,6.01,6.01,0.0,0.0,0.0,0.0,0.0,0.9,0.9896869557350545,0.11
moderate_smoothness,200,v0_1_global_L,0.01,0,100,59.61,59.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9118353968807796,1
moderate_smoothness,200,v0_1_global_L,0.01,1,100,50.97,50.97,0.0,0.0,0.0,0.0,0.0,0.9,0.912595970857979,1
moderate_smoothness,200,v0_1_global_L,0.01,2,100,43.55,43.55,0.0,0.0,0.0,0.0,0.0,0.9,0.9174940206674802,1
moderate_smoothness,200,v0_1_global_L,0.01,3,100,39.86,39.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9056678306074446,1
moderate_smoothness,200,v0_1_global_L,0.01,4,100,6.01,6.01,0.0,0.0,0.0,0.0,0.0,0.9,0.9896869557350545,0.11
moderate_smoothness,200,v0_1_global_L,0.02,0,100,59.61,59.61,0.0,0.0,0.0,0.0,0.0,0.9,0.9118353968807796,1
moderate_smoothness,200,v0_1_global_L,0.02,1,100,50.97,50.97,0.0,0.0,0.0,0.0,0.0,0.9,0.912595970857979,1
moderate_smoothness,200,v0_1_global_L,0.02,2,100,43.55,43.55,0.0,0.0,0.0,0.0,0.0,0.9,0.9174940206674802,1
moderate_smoothness,200,v0_1_global_L,0.02,3,100,39.86,39.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9056678306074446,1
moderate_smoothness,200,v0_1_global_L,0.02,4,100,6.01,6.01,0.0,0.0,0.0,0.0,0.0,0.9,0.9896869557350545,0.11
moderate_smoothness,200,v0_1_global_L,0.05,0,100,59.61,110.58,1.0,0.03169359753065035,0.03169359753065035,0.0,0.06972591456743077,0.8683064024693496,0.9197857071499989,1
moderate_smoothness,200,v0_1_global_L,0.05,1,100,50.97,154.13,1.0,0.04708763061696623,0.04708763061696623,0.008194321553680883,0.06972591456743077,0.8529123693830338,0.9057223115708607,1
moderate_smoothness,200,v0_1_global_L,0.05,2,100,43.55,134.38,1.0,0.04683083814230425,0.04683083814230425,0.006389427736886277,0.06972591456743077,0.8531691618576958,0.9041975702143223,1
moderate_smoothness,200,v0_1_global_L,0.05,3,100,39.86,89.42,1.0,0.0387366192041282,0.0387366192041282,0.029521075989154044,0.06972591456743077,0.8612633807958718,0.8935518768219018,1
moderate_smoothness,200,v0_1_global_L,0.05,4,100,6.01,6.01,0.0,0.0,0.0,0.0,0.0,0.9,0.9896869557350545,0.11
moderate_smoothness,200,v0_2_local_path,0.0,0,100,59.61,200.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9417895409088557,1
moderate_smoothness,200,v0_2_local_path,0.0,1,100,50.97,50.97,0.0,0.0,0.0,0.0,0.0,0.9,0.912595970857979,1
moderate_smoothness,200,v0_2_local_path,0.0,2,100,43.55,43.55,0.0,0.0,0.0,0.0,0.0,0.9,0.9174940206674802,1
moderate_smoothness,200,v0_2_local_path,0.0,3,100,39.86,39.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9056678306074446,1
moderate_smoothness,200,v0_2_local_path,0.0,4,100,6.01,6.01,0.0,0.0,0.0,0.0,0.0,0.9,0.9896869557350545,0.11
moderate_smoothness,200,v0_2_local_path,0.005,0,100,59.61,200.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9417895409088557,1
moderate_smoothness,200,v0_2_local_path,0.005,1,100,50.97,50.97,0.0,0.0,0.0,0.0,0.0,0.9,0.912595970857979,1
moderate_smoothness,200,v0_2_local_path,0.005,2,100,43.55,43.55,0.0,0.0,0.0,0.0,0.0,0.9,0.9174940206674802,1
moderate_smoothness,200,v0_2_local_path,0.005,3,100,39.86,39.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9056678306074446,1
moderate_smoothness,200,v0_2_local_path,0.005,4,100,6.01,6.01,0.0,0.0,0.0,0.0,0.0,0.9,0.9896869557350545,0.11
moderate_smoothness,200,v0_2_local_path,0.01,0,100,59.61,200.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9417895409088557,1
moderate_smoothness,200,v0_2_local_path,0.01,1,100,50.97,50.97,0.0,0.0,0.0,0.0,0.0,0.9,0.912595970857979,1
moderate_smoothness,200,v0_2_local_path,0.01,2,100,43.55,43.55,0.0,0.0,0.0,0.0,0.0,0.9,0.9174940206674802,1
moderate_smoothness,200,v0_2_local_path,0.01,3,100,39.86,39.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9056678306074446,1
moderate_smoothness,200,v0_2_local_path,0.01,4,100,6.01,6.01,0.0,0.0,0.0,0.0,0.0,0.9,0.9896869557350545,0.11
moderate_smoothness,200,v0_2_local_path,0.02,0,100,59.61,200.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9417895409088557,1
moderate_smoothness,200,v0_2_local_path,0.02,1,100,50.97,50.97,0.0,0.0,0.0,0.0,0.0,0.9,0.912595970857979,1
moderate_smoothness,200,v0_2_local_path,0.02,2,100,43.55,43.55,0.0,0.0,0.0,0.0,0.0,0.9,0.9174940206674802,1
moderate_smoothness,200,v0_2_local_path,0.02,3,100,39.86,39.86,0.0,0.0,0.0,0.0,0.0,0.9,0.9056678306074446,1
moderate_smoothness,200,v0_2_local_path,0.02,4,100,6.01,6.01,0.0,0.0,0.0,0.0,0.0,0.9,0.9896869557350545,0.11
moderate_smoothness,200,v0_2_local_path,0.05,0,100,59.61,200.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9417895409088557,1
moderate_smoothness,200,v0_2_local_path,0.05,1,100,50.97,200.0,3.0,0.02091777437022923,0.07042317371310508,5.9689446627935e-07,0.20706401464198906,0.8790822256297708,0.9186388412611302,1
moderate_smoothness,200,v0_2_local_path,0.05,2,100,43.55,134.38,1.0,0.026017132301280062,0.04683083814230425,0.006389427736886277,0.06972591456743077,0.8739828676987199,0.9041975702143223,1
moderate_smoothness,200,v0_2_local_path,0.05,3,100,39.86,89.42,1.0,0.03408822489963281,0.0387366192041282,0.029521075989154044,0.06972591456743077,0.8659117751003672,0.8935518768219018,1
moderate_smoothness,200,v0_2_local_path,0.05,4,100,6.01,6.01,0.0,0.0,0.0,0.0,0.0,0.9,0.9896869557350545,0.11
moderate_smoothness,400,independent_mondrian,,0,100,120.06,120.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9040275581897657,1
moderate_smoothness,400,independent_mondrian,,1,100,100.24,100.24,0.0,0.0,0.0,0.0,0.0,0.9,0.9067154584473477,1
moderate_smoothness,400,independent_mondrian,,2,100,88.67,88.67,0.0,0.0,0.0,0.0,0.0,0.9,0.9044550394122522,1
moderate_smoothness,400,independent_mondrian,,3,100,78.82,78.82,0.0,0.0,0.0,0.0,0.0,0.9,0.899174086524288,1
moderate_smoothness,400,independent_mondrian,,4,100,12.21,12.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9288436652145513,0.93
moderate_smoothness,400,v0_1_global_L,0.0,0,100,120.06,120.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9040275581897657,1
moderate_smoothness,400,v0_1_global_L,0.0,1,100,100.24,100.24,0.0,0.0,0.0,0.0,0.0,0.9,0.9067154584473477,1
moderate_smoothness,400,v0_1_global_L,0.0,2,100,88.67,88.67,0.0,0.0,0.0,0.0,0.0,0.9,0.9044550394122522,1
moderate_smoothness,400,v0_1_global_L,0.0,3,100,78.82,78.82,0.0,0.0,0.0,0.0,0.0,0.9,0.899174086524288,1
moderate_smoothness,400,v0_1_global_L,0.0,4,100,12.21,12.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9288436652145513,0.93
moderate_smoothness,400,v0_1_global_L,0.005,0,100,120.06,120.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9040275581897657,1
moderate_smoothness,400,v0_1_global_L,0.005,1,100,100.24,100.24,0.0,0.0,0.0,0.0,0.0,0.9,0.9067154584473477,1
moderate_smoothness,400,v0_1_global_L,0.005,2,100,88.67,88.67,0.0,0.0,0.0,0.0,0.0,0.9,0.9044550394122522,1
moderate_smoothness,400,v0_1_global_L,0.005,3,100,78.82,78.82,0.0,0.0,0.0,0.0,0.0,0.9,0.899174086524288,1
moderate_smoothness,400,v0_1_global_L,0.005,4,100,12.21,12.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9288436652145513,0.93
moderate_smoothness,400,v0_1_global_L,0.01,0,100,120.06,120.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9040275581897657,1
moderate_smoothness,400,v0_1_global_L,0.01,1,100,100.24,100.24,0.0,0.0,0.0,0.0,0.0,0.9,0.9067154584473477,1
moderate_smoothness,400,v0_1_global_L,0.01,2,100,88.67,88.67,0.0,0.0,0.0,0.0,0.0,0.9,0.9044550394122522,1
moderate_smoothness,400,v0_1_global_L,0.01,3,100,78.82,78.82,0.0,0.0,0.0,0.0,0.0,0.9,0.899174086524288,1
moderate_smoothness,400,v0_1_global_L,0.01,4,100,12.21,12.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9288436652145513,0.93
moderate_smoothness,400,v0_1_global_L,0.02,0,100,120.06,120.06,0.0,0.0,0.0,0.0,0.0,0.9,0.9040275581897657,1
moderate_smoothness,400,v0_1_global_L,0.02,1,100,100.24,100.24,0.0,0.0,0.0,0.0,0.0,0.9,0.9067154584473477,1
moderate_smoothness,400,v0_1_global_L,0.02,2,100,88.67,88.67,0.0,0.0,0.0,0.0,0.0,0.9,0.9044550394122522,1
moderate_smoothness,400,v0_1_global_L,0.02,3,100,78.82,78.82,0.0,0.0,0.0,0.0,0.0,0.9,0.899174086524288,1
moderate_smoothness,400,v0_1_global_L,0.02,4,100,12.21,12.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9288436652145513,0.93
moderate_smoothness,400,v0_1_global_L,0.05,0,100,120.06,220.3,1.0,0.03169359753065035,0.03169359753065035,0.0,0.06972591456743077,0.8683064024693496,0.9162363880226988,1
moderate_smoothness,400,v0_1_global_L,0.05,1,100,100.24,308.97,1.0,0.04708763061696623,0.04708763061696623,0.008194321553680883,0.06972591456743077,0.8529123693830338,0.9008939863074865,1
moderate_smoothness,400,v0_1_global_L,0.05,2,100,88.67,267.73,1.0,0.04683083814230425,0.04683083814230425,0.006389427736886277,0.06972591456743077,0.8531691618576958,0.8990151523072913,1
moderate_smoothness,400,v0_1_global_L,0.05,3,100,78.82,179.7,1.0,0.0387366192041282,0.0387366192041282,0.029521075989154044,0.06972591456743077,0.8612633807958718,0.8856931982328234,1
moderate_smoothness,400,v0_1_global_L,0.05,4,100,12.21,12.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9288436652145513,0.93
moderate_smoothness,400,v0_2_local_path,0.0,0,100,120.06,400.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9392342009977577,1
moderate_smoothness,400,v0_2_local_path,0.0,1,100,100.24,100.24,0.0,0.0,0.0,0.0,0.0,0.9,0.9067154584473477,1
moderate_smoothness,400,v0_2_local_path,0.0,2,100,88.67,88.67,0.0,0.0,0.0,0.0,0.0,0.9,0.9044550394122522,1
moderate_smoothness,400,v0_2_local_path,0.0,3,100,78.82,78.82,0.0,0.0,0.0,0.0,0.0,0.9,0.899174086524288,1
moderate_smoothness,400,v0_2_local_path,0.0,4,100,12.21,12.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9288436652145513,0.93
moderate_smoothness,400,v0_2_local_path,0.005,0,100,120.06,400.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9392342009977577,1
moderate_smoothness,400,v0_2_local_path,0.005,1,100,100.24,100.24,0.0,0.0,0.0,0.0,0.0,0.9,0.9067154584473477,1
moderate_smoothness,400,v0_2_local_path,0.005,2,100,88.67,88.67,0.0,0.0,0.0,0.0,0.0,0.9,0.9044550394122522,1
moderate_smoothness,400,v0_2_local_path,0.005,3,100,78.82,78.82,0.0,0.0,0.0,0.0,0.0,0.9,0.899174086524288,1
moderate_smoothness,400,v0_2_local_path,0.005,4,100,12.21,12.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9288436652145513,0.93
moderate_smoothness,400,v0_2_local_path,0.01,0,100,120.06,400.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9392342009977577,1
moderate_smoothness,400,v0_2_local_path,0.01,1,100,100.24,100.24,0.0,0.0,0.0,0.0,0.0,0.9,0.9067154584473477,1
moderate_smoothness,400,v0_2_local_path,0.01,2,100,88.67,88.67,0.0,0.0,0.0,0.0,0.0,0.9,0.9044550394122522,1
moderate_smoothness,400,v0_2_local_path,0.01,3,100,78.82,78.82,0.0,0.0,0.0,0.0,0.0,0.9,0.899174086524288,1
moderate_smoothness,400,v0_2_local_path,0.01,4,100,12.21,12.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9288436652145513,0.93
moderate_smoothness,400,v0_2_local_path,0.02,0,100,120.06,400.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9392342009977577,1
moderate_smoothness,400,v0_2_local_path,0.02,1,100,100.24,100.24,0.0,0.0,0.0,0.0,0.0,0.9,0.9067154584473477,1
moderate_smoothness,400,v0_2_local_path,0.02,2,100,88.67,88.67,0.0,0.0,0.0,0.0,0.0,0.9,0.9044550394122522,1
moderate_smoothness,400,v0_2_local_path,0.02,3,100,78.82,78.82,0.0,0.0,0.0,0.0,0.0,0.9,0.899174086524288,1
moderate_smoothness,400,v0_2_local_path,0.02,4,100,12.21,12.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9288436652145513,0.93
moderate_smoothness,400,v0_2_local_path,0.05,0,100,120.06,400.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9392342009977577,1
moderate_smoothness,400,v0_2_local_path,0.05,1,100,100.24,400.0,3.0,0.02091777437022923,0.07042317371310508,5.9689446627935e-07,0.20706401464198906,0.8790822256297708,0.9152872938033065,1
moderate_smoothness,400,v0_2_local_path,0.05,2,100,88.67,267.73,1.0,0.026017132301280062,0.04683083814230425,0.006389427736886277,0.06972591456743077,0.8739828676987199,0.8990151523072913,1
moderate_smoothness,400,v0_2_local_path,0.05,3,100,78.82,179.7,1.0,0.03408822489963281,0.0387366192041282,0.029521075989154044,0.06972591456743077,0.8659117751003672,0.8856931982328234,1
moderate_smoothness,400,v0_2_local_path,0.05,4,100,12.21,12.21,0.0,0.0,0.0,0.0,0.0,0.9,0.9288436652145513,0.93
moderate_smoothness,800,independent_mondrian,,0,100,241.2,241.2,0.0,0.0,0.0,0.0,0.0,0.9,0.9013531237856365,1
moderate_smoothness,800,independent_mondrian,,1,100,198.8,198.8,0.0,0.0,0.0,0.0,0.0,0.9,0.9024642858425347,1
moderate_smoothness,800,independent_mondrian,,2,100,175.39,175.39,0.0,0.0,0.0,0.0,0.0,0.9,0.8998950952522666,1
moderate_smoothness,800,independent_mondrian,,3,100,160.57,160.57,0.0,0.0,0.0,0.0,0.0,0.9,0.9017682047034896,1
moderate_smoothness,800,independent_mondrian,,4,100,24.04,24.04,0.0,0.0,0.0,0.0,0.0,0.9,0.9204542006699593,1
moderate_smoothness,800,v0_1_global_L,0.0,0,100,241.2,241.2,0.0,0.0,0.0,0.0,0.0,0.9,0.9013531237856365,1
moderate_smoothness,800,v0_1_global_L,0.0,1,100,198.8,198.8,0.0,0.0,0.0,0.0,0.0,0.9,0.9024642858425347,1
moderate_smoothness,800,v0_1_global_L,0.0,2,100,175.39,175.39,0.0,0.0,0.0,0.0,0.0,0.9,0.8998950952522666,1
moderate_smoothness,800,v0_1_global_L,0.0,3,100,160.57,160.57,0.0,0.0,0.0,0.0,0.0,0.9,0.9017682047034896,1
moderate_smoothness,800,v0_1_global_L,0.0,4,100,24.04,24.04,0.0,0.0,0.0,0.0,0.0,0.9,0.9204542006699593,1
moderate_smoothness,800,v0_1_global_L,0.005,0,100,241.2,241.2,0.0,0.0,0.0,0.0,0.0,0.9,0.9013531237856365,1
moderate_smoothness,800,v0_1_global_L,0.005,1,100,198.8,198.8,0.0,0.0,0.0,0.0,0.0,0.9,0.9024642858425347,1
moderate_smoothness,800,v0_1_global_L,0.005,2,100,175.39,175.39,0.0,0.0,0.0,0.0,0.0,0.9,0.8998950952522666,1
moderate_smoothness,800,v0_1_global_L,0.005,3,100,160.57,160.57,0.0,0.0,0.0,0.0,0.0,0.9,0.9017682047034896,1
moderate_smoothness,800,v0_1_global_L,0.005,4,100,24.04,24.04,0.0,0.0,0.0,0.0,0.0,0.9,0.9204542006699593,1
moderate_smoothness,800,v0_1_global_L,0.01,0,100,241.2,241.2,0.0,0.0,0.0,0.0,0.0,0.9,0.9013531237856365,1
moderate_smoothness,800,v0_1_global_L,0.01,1,100,198.8,198.8,0.0,0.0,0.0,0.0,0.0,0.9,0.9024642858425347,1
moderate_smoothness,800,v0_1_global_L,0.01,2,100,175.39,175.39,0.0,0.0,0.0,0.0,0.0,0.9,0.8998950952522666,1
moderate_smoothness,800,v0_1_global_L,0.01,3,100,160.57,160.57,0.0,0.0,0.0,0.0,0.0,0.9,0.9017682047034896,1
moderate_smoothness,800,v0_1_global_L,0.01,4,100,24.04,24.04,0.0,0.0,0.0,0.0,0.0,0.9,0.9204542006699593,1
moderate_smoothness,800,v0_1_global_L,0.02,0,100,241.2,241.2,0.0,0.0,0.0,0.0,0.0,0.9,0.9013531237856365,1
moderate_smoothness,800,v0_1_global_L,0.02,1,100,198.8,198.8,0.0,0.0,0.0,0.0,0.0,0.9,0.9024642858425347,1
moderate_smoothness,800,v0_1_global_L,0.02,2,100,175.39,175.39,0.0,0.0,0.0,0.0,0.0,0.9,0.8998950952522666,1
moderate_smoothness,800,v0_1_global_L,0.02,3,100,160.57,160.57,0.0,0.0,0.0,0.0,0.0,0.9,0.9017682047034896,1
moderate_smoothness,800,v0_1_global_L,0.02,4,100,24.04,24.04,0.0,0.0,0.0,0.0,0.0,0.9,0.9204542006699593,1
moderate_smoothness,800,v0_1_global_L,0.05,0,100,241.2,440.0,1.0,0.03169359753065035,0.03169359753065035,0.0,0.06972591456743077,0.8683064024693496,0.913783938813323,1
moderate_smoothness,800,v0_1_global_L,0.05,1,100,198.8,615.39,1.0,0.04708763061696623,0.04708763061696623,0.008194321553680883,0.06972591456743077,0.8529123693830338,0.8989148027100721,1
moderate_smoothness,800,v0_1_global_L,0.05,2,100,175.39,534.76,1.0,0.04683083814230425,0.04683083814230425,0.006389427736886277,0.06972591456743077,0.8531691618576958,0.8997484375946583,1
moderate_smoothness,800,v0_1_global_L,0.05,3,100,160.57,360.0,1.0,0.0387366192041282,0.0387366192041282,0.029521075989154044,0.06972591456743077,0.8612633807958718,0.8874041110993887,1
moderate_smoothness,800,v0_1_global_L,0.05,4,100,24.04,24.04,0.0,0.0,0.0,0.0,0.0,0.9,0.9204542006699593,1
moderate_smoothness,800,v0_2_local_path,0.0,0,100,241.2,800.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9394982473333816,1
moderate_smoothness,800,v0_2_local_path,0.0,1,100,198.8,198.8,0.0,0.0,0.0,0.0,0.0,0.9,0.9024642858425347,1
moderate_smoothness,800,v0_2_local_path,0.0,2,100,175.39,175.39,0.0,0.0,0.0,0.0,0.0,0.9,0.8998950952522666,1
moderate_smoothness,800,v0_2_local_path,0.0,3,100,160.57,160.57,0.0,0.0,0.0,0.0,0.0,0.9,0.9017682047034896,1
moderate_smoothness,800,v0_2_local_path,0.0,4,100,24.04,24.04,0.0,0.0,0.0,0.0,0.0,0.9,0.9204542006699593,1
moderate_smoothness,800,v0_2_local_path,0.005,0,100,241.2,800.0,4.0,0.0,0.09831353954007739,0.0,0.27366130235123814,0.9,0.9394982473333816,1
moderate_smoothness,800,v0_2_local_path,0.005,1,100,198.8,198.8,0.0,0.0,0.0,0.0,0.0,0.9,0.9024642858425347,1
moderate_smoothness,800,v0_2_local_path,0.005,2,100,175.39,175.39,0.0,0.0,0.0,0.0,0.0,0.9,0.8998950952522666,1
moderate_smoothness,800,v0_2_local_path,0.005,3,100,160.57,160.57,0.0,0.0,0.0,0.0,0.0,0.9,0.9017682047034896,1
