rare_count,repetition,method,class_id,test_count,coverage,mean_set_size,mean_ordinal_span,mean_preliminary_threshold,preliminary_threshold_variance,mean_correction,correction_is_infinite,calibration_support
50,0,independent_mondrian,3,2445,0.903476482617587,2.1231083844580776,2.1231083844580776,0.0,0.0,0.7156516949008872,0,100
50,0,independent_mondrian,4,2311,0.8511466897446993,1.5594980527909996,1.5594980527909996,0.0,0.0,0.6739743737020425,0,100
50,0,independent_mondrian,1,2307,0.9440832249674902,1.9809276116168184,1.9809276116168184,0.0,0.0,0.6716701589339327,0,100
50,0,input_dependent_structured_mondrian,2,2401,0.9037900874635568,1.9987505206164098,1.9987505206164098,0.5939046932602549,0.03255591453720065,0.0010050158348408056,0,100
50,0,input_dependent_structured_mondrian,0,536,0.9272388059701493,1.462686567164179,1.462686567164179,0.4624035239283195,0.02675391024385348,0.023414226760301915,0,50
50,0,input_dependent_structured_mondrian,3,2445,0.8797546012269939,1.9938650306748467,1.9938650306748467,0.6802566775488512,0.03616470891356007,-0.04444506573547097,0,100
50,0,input_dependent_structured_mondrian,4,2311,0.8550411077455647,1.4465599307659023,1.4465599307659023,0.7511636367896,0.03832204976942736,-0.07731942124535135,0,100
50,0,input_dependent_structured_mondrian,1,2307,0.9575205895101864,1.8053749458170785,1.8053749458170785,0.5264546321419814,0.030557388334891245,0.10766326905876644,0,100
50,1,independent_mondrian,3,2385,0.8947589098532495,2.2763102725366875,2.2763102725366875,0.0,0.0,0.6902443199871,0,100
50,1,independent_mondrian,4,2436,0.9014778325123153,1.6350574712643677,1.6350574712643677,0.0,0.0,0.8136347690571805,0,100
50,1,independent_mondrian,2,2326,0.9329320722269991,2.236457437661221,2.236457437661221,0.0,0.0,0.7000308470860787,0,100
50,1,independent_mondrian,1,2355,0.9091295116772824,2.1630573248407643,2.1630573248407643,0.0,0.0,0.5965226428041295,0,100
50,1,independent_mondrian,0,498,0.9618473895582329,1.465863453815261,1.465863453815261,0.0,0.0,0.6319223813161221,0,50
50,1,input_dependent_structured_mondrian,3,2385,0.8964360587002096,2.092243186582809,2.092243186582809,0.6654588140896518,0.04210369871258869,0.0063491468410217244,0,100
50,1,input_dependent_structured_mondrian,4,2436,0.9105090311986864,1.5788177339901477,1.5788177339901477,0.7326459192313322,0.0505949199171892,0.05242387674604454,0,100
50,1,input_dependent_structured_mondrian,2,2326,0.9239036973344797,2.0343938091143596,2.0343938091143596,0.589185510180401,0.03572793607118725,0.05402318319803656,0,100
50,1,input_dependent_structured_mondrian,1,2355,0.8768577494692145,1.8611464968152867,1.8611464968152867,0.5174310274098043,0.030538088229530698,-0.026233956824895044,0,100
50,1,input_dependent_structured_mondrian,0,498,0.9578313253012049,1.3614457831325302,1.3614457831325302,0.4410204981746082,0.02400469303320306,0.10067747743213559,0,50
50,2,independent_mondrian,1,2414,0.8748964374482188,1.7891466445733222,1.7891466445733222,0.0,0.0,0.5275346552986983,0,100
50,2,independent_mondrian,2,2349,0.9161345253299277,1.9604086845466155,1.9604086845466155,0.0,0.0,0.6602640611623817,0,100
50,2,independent_mondrian,4,2397,0.8740091781393409,1.493116395494368,1.493116395494368,0.0,0.0,0.7087182598239157,0,100
50,2,independent_mondrian,3,2318,0.8740293356341674,2.1052631578947367,2.1052631578947367,0.0,0.0,0.6299686241738678,0,100
50,2,independent_mondrian,0,522,0.8582375478927203,1.2758620689655173,1.2758620689655173,0.0,0.0,0.42872185397417506,0,50
50,2,input_dependent_structured_mondrian,1,2414,0.8699254349627175,1.75973487986744,1.75973487986744,0.5482299049500454,0.03596544420698195,-0.06519607375242942,0,100
50,2,input_dependent_structured_mondrian,2,2349,0.8974031502767135,1.8842060451255853,1.8842060451255853,0.6105850893519852,0.03807455754313792,-0.025264341175290528,0,100
50,2,input_dependent_structured_mondrian,4,2397,0.8631622861910722,1.4564038381309972,1.4564038381309972,0.7525819455119078,0.045580300698372316,-0.049232804566806454,0,100
50,2,input_dependent_structured_mondrian,3,2318,0.869283865401208,1.9106988783433996,1.9106988783433996,0.6777933068292022,0.04155337508298665,-0.061928508135943416,0,100
50,2,input_dependent_structured_mondrian,0,522,0.9444444444444444,1.3697318007662835,1.3697318007662835,0.4775423586575018,0.03500851349683843,0.04005254253227486,0,50
50,3,independent_mondrian,2,2357,0.9015697921086127,2.3729316928298685,2.3729316928298685,0.0,0.0,0.6369669280100277,0,100
50,3,independent_mondrian,1,2349,0.9638143891017454,1.8829289059174117,1.8829289059174117,0.0,0.0,0.7813299476671373,0,100
50,3,independent_mondrian,3,2376,0.8943602693602694,2.1957070707070705,2.1957070707070705,0.0,0.0,0.714612324245018,0,100
50,3,independent_mondrian,4,2411,0.8780588967233514,1.6113645790128577,1.6113645790128577,0.0,0.0,0.7189847661738118,0,100
50,3,independent_mondrian,0,507,0.8560157790927022,1.6706114398422092,1.6706114398422092,0.0,0.0,0.4396784879506353,0,50
50,3,input_dependent_structured_mondrian,2,2357,0.9232074671192193,2.1022486211285534,2.1022486211285534,0.6078456870676779,0.04146119759919303,0.04757382703823132,0,100
50,3,input_dependent_structured_mondrian,1,2349,0.9587058322690507,1.8629203916560237,1.8629203916560237,0.5329771070669004,0.03589294320001525,0.10803237124470544,0,100
50,3,input_dependent_structured_mondrian,3,2376,0.8804713804713805,2.0555555555555554,2.0555555555555554,0.680806892412829,0.04731593248049476,-0.034708059678832004,0,100
50,3,input_dependent_structured_mondrian,4,2411,0.8880132725010369,1.5271671505599336,1.5271671505599336,0.7453661388372053,0.05415552474711729,-0.01714520024067434,0,100
50,3,input_dependent_structured_mondrian,0,507,0.873767258382643,1.4240631163708086,1.4240631163708086,0.4538947893043615,0.03259018607059089,-0.019577498347501887,0,50
50,4,independent_mondrian,4,2455,0.8586558044806517,1.6435845213849287,1.6435845213849287,0.0,0.0,0.666720637994149,0,100
50,4,independent_mondrian,3,2366,0.9234995773457312,1.9792899408284024,1.9792899408284024,0.0,0.0,0.8327373916656253,0,100
50,4,independent_mondrian,1,2311,0.8983124188662917,1.9463435742102986,1.9463435742102986,0.0,0.0,0.5750245056311319,0,100
50,4,independent_mondrian,2,2348,0.8475298126064736,2.2031516183986373,2.2031516183986373,0.0,0.0,0.5255939485926092,0,100
50,4,independent_mondrian,0,520,0.9634615384615385,1.3903846153846153,1.3903846153846153,0.0,0.0,0.6131481244961041,0,50
50,4,input_dependent_structured_mondrian,4,2455,0.8700610997963341,1.5364562118126273,1.5364562118126273,0.7318870198971722,0.04304879822993817,-0.0481233858172484,0,100
50,4,input_dependent_structured_mondrian,3,2366,0.8972950126796281,1.9420963651732883,1.9420963651732883,0.676272676780492,0.03722140304040704,0.0432926568633904,0,100
50,4,input_dependent_structured_mondrian,1,2311,0.8926871484205972,1.7918649935093034,1.7918649935093034,0.5322860252229439,0.029665070312651448,-0.006181113411918626,0,100
50,4,input_dependent_structured_mondrian,2,2348,0.8539182282793867,1.9821124361158433,1.9821124361158433,0.6013071931952853,0.03396391867536391,-0.07060704637520698,0,100
50,4,input_dependent_structured_mondrian,0,520,0.9711538461538461,1.3288461538461538,1.3288461538461538,0.4676441408896645,0.025247317696586048,0.09446933496664,0,50
50,5,independent_mondrian,2,2396,0.9040066777963273,2.102253756260434,2.102253756260434,0.0,0.0,0.6410113319309934,0,100
50,5,independent_mondrian,4,2338,0.9281437125748503,1.5637296834901626,1.5637296834901626,0.0,0.0,0.8646678243190058,0,100
50,5,independent_mondrian,1,2407,0.8961362692147902,1.8674698795180722,1.8674698795180722,0.0,0.0,0.5756638324835286,0,100
50,5,independent_mondrian,3,2378,0.8675357443229604,2.2266610597140453,2.2266610597140453,0.0,0.0,0.6204819780571771,0,100
50,5,independent_mondrian,0,481,0.9106029106029107,1.471933471933472,1.471933471933472,0.0,0.0,0.49365972264591457,0,50
50,5,input_dependent_structured_mondrian,2,2396,0.9202838063439065,2.0409015025041737,2.0409015025041737,0.6156733909273424,0.038076013030792416,0.023731233320938627,0,100
50,5,input_dependent_structured_mondrian,4,2338,0.8896492728828058,1.5953806672369546,1.5953806672369546,0.7840824412629428,0.050016191476594536,-0.06584738273265045,0,100
50,5,input_dependent_structured_mondrian,1,2407,0.891566265060241,1.8516825924387204,1.8516825924387204,0.533816309902255,0.03164292322330844,-0.006072618401284702,0,100
50,5,input_dependent_structured_mondrian,3,2378,0.9251471825063078,2.030277544154752,2.030277544154752,0.6960508691467505,0.04405925607543108,0.011360256839894167,0,100
50,5,input_dependent_structured_mondrian,0,481,0.9355509355509356,1.4137214137214138,1.4137214137214138,0.4403625509534264,0.02601149242402604,0.053569877279528,0,50
50,6,independent_mondrian,4,2414,0.9196354598177299,1.7096106048053024,1.7096106048053024,0.0,0.0,0.831570105314629,0,100
50,6,independent_mondrian,0,469,0.9701492537313433,1.394456289978678,1.394456289978678,0.0,0.0,0.6764457221630849,0,50
50,6,independent_mondrian,3,2396,0.916110183639399,2.3217863105175294,2.3217863105175294,0.0,0.0,0.7414767142638581,0,100
50,6,independent_mondrian,1,2361,0.8759000423549343,2.216010165184244,2.216010165184244,0.0,0.0,0.5374400568763636,0,100
50,6,independent_mondrian,2,2360,0.9305084745762712,2.2389830508474575,2.2389830508474575,0.0,0.0,0.7087059566680061,0,100
50,6,input_dependent_structured_mondrian,4,2414,0.9316487158243579,1.6532725766362883,1.6532725766362883,0.7407346076181325,0.0538438020275602,0.08425902540857927,0,100
50,6,input_dependent_structured_mondrian,0,469,0.9509594882729211,1.3176972281449892,1.3176972281449892,0.4627994058223017,0.022233099286917676,0.0780320534421502,0,50
50,6,input_dependent_structured_mondrian,3,2396,0.9398998330550918,2.0980801335559267,2.0980801335559267,0.6663775549516628,0.0447791120650883,0.07780896276077881,0,100
50,6,input_dependent_structured_mondrian,1,2361,0.8204150783566285,1.8310038119440915,1.8310038119440915,0.5362374883007092,0.0308811117349893,-0.0753207269233846,0,100
50,6,input_dependent_structured_mondrian,2,2360,0.9050847457627119,2.0305084745762714,2.0305084745762714,0.5911382678949963,0.03683329585327311,0.001755648722819192,0,100
50,7,independent_mondrian,3,2405,0.9197505197505198,2.0095634095634094,2.0095634095634094,0.0,0.0,0.765657090191509,0,100
50,7,independent_mondrian,1,2417,0.9176665287546545,2.0260653702937526,2.0260653702937526,0.0,0.0,0.5754242309256058,0,100
50,7,independent_mondrian,4,2371,0.8418388865457613,1.574441164065795,1.574441164065795,0.0,0.0,0.6626374596520771,0,100
50,7,independent_mondrian,2,2315,0.854427645788337,2.1654427645788337,2.1654427645788337,0.0,0.0,0.5549436954100486,0,100
50,7,independent_mondrian,0,492,0.9369918699186992,1.4634146341463414,1.4634146341463414,0.0,0.0,0.6603200608762598,0,50
50,7,input_dependent_structured_mondrian,3,2405,0.9293139293139293,1.9617463617463617,1.9617463617463617,0.671037468185936,0.0419178557807661,0.06585241442554035,0,100
50,7,input_dependent_structured_mondrian,1,2417,0.9462143152668597,1.8849813818783616,1.8849813818783616,0.5388879847631137,0.040217662673933535,0.06464667369847626,0,100
50,7,input_dependent_structured_mondrian,4,2371,0.83171657528469,1.5381695487136229,1.5381695487136229,0.7462164468601461,0.04273032031927923,-0.10223716617943501,0,100
50,7,input_dependent_structured_mondrian,2,2315,0.8786177105831533,2.117062634989201,2.117062634989201,0.6138242691625576,0.041347751790934466,-0.02730828514072875,0,100
50,7,input_dependent_structured_mondrian,0,492,0.9349593495934959,1.4390243902439024,1.4390243902439024,0.4520835492505352,0.038029586329498766,0.05977520296543831,0,50
50,8,independent_mondrian,2,2389,0.8417748011720385,2.1331100879028884,2.1331100879028884,0.0,0.0,0.5493814999108023,0,100
50,8,independent_mondrian,1,2389,0.9284219338635412,1.7873587275010465,1.7873587275010465,0.0,0.0,0.6370677291041389,0,100
50,8,independent_mondrian,3,2377,0.8830458561211612,2.092553639040808,2.092553639040808,0.0,0.0,0.6715001565650689,0,100
50,8,independent_mondrian,4,2328,0.8951890034364262,1.5622852233676976,1.5622852233676976,0.0,0.0,0.7779222479241186,0,100
50,8,independent_mondrian,0,517,0.8916827852998066,1.4584139264990328,1.4584139264990328,0.0,0.0,0.5133334091070675,0,50
50,8,input_dependent_structured_mondrian,2,2389,0.8166596902469653,1.977396400167434,1.977396400167434,0.6172429321669203,0.039271975809322804,-0.0906861028031693,0,100
50,8,input_dependent_structured_mondrian,1,2389,0.9083298451234826,1.743825868564253,1.743825868564253,0.5460433145742177,0.038113466282964054,-0.0059770850569333955,0,100
50,8,input_dependent_structured_mondrian,3,2377,0.9040807740849811,1.9755994951619689,1.9755994951619689,0.6801978199941219,0.04126467328583659,0.011235338908213599,0,100
50,8,input_dependent_structured_mondrian,4,2328,0.8908934707903781,1.5382302405498283,1.5382302405498283,0.7327648477554899,0.044670405544658696,0.00854294471866901,0,100
50,8,input_dependent_structured_mondrian,0,517,0.9323017408123792,1.367504835589942,1.367504835589942,0.4854250166585735,0.03648332594887761,0.03503625245961606,0,50
50,9,independent_mondrian,4,2448,0.8921568627450981,1.5743464052287581,1.5743464052287581,0.0,0.0,0.7457855901939189,0,100
50,9,independent_mondrian,2,2319,0.8727899956877965,2.0564898663216904,2.0564898663216904,0.0,0.0,0.5921395391519229,0,100
50,9,independent_mondrian,3,2404,0.8905990016638935,2.111064891846922,2.111064891846922,0.0,0.0,0.6862206736235467,0,100
50,9,independent_mondrian,1,2316,0.8955094991364422,1.7521588946459412,1.7521588946459412,0.0,0.0,0.5610891991771638,0,100
50,9,independent_mondrian,0,513,0.8947368421052632,1.3703703703703705,1.3703703703703705,0.0,0.0,0.45357689389324324,0,50
50,9,input_dependent_structured_mondrian,4,2448,0.8782679738562091,1.6123366013071896,1.6123366013071896,0.7293730370837355,0.0352152327110942,-0.03729915710801884,0,100
50,9,input_dependent_structured_mondrian,2,2319,0.9184993531694696,2.0853816300129364,2.0853816300129364,0.6052452810555334,0.038905937994057636,0.029664191264035078,0,100
50,9,input_dependent_structured_mondrian,3,2404,0.9384359400998337,2.057404326123128,2.057404326123128,0.6660646055369879,0.03537308026909428,0.09155849947658917,0,100
50,9,input_dependent_structured_mondrian,1,2316,0.8518998272884283,1.8894645941278065,1.8894645941278065,0.5472090441342955,0.04075361952262762,-0.053869787262841445,0,100
50,9,input_dependent_structured_mondrian,0,513,0.9746588693957114,1.4015594541910332,1.4015594541910332,0.4742132277579304,0.04463706059365457,0.0712811058535675,0,50
50,10,independent_mondrian,1,2478,0.8071025020177562,1.9358353510895885,1.9358353510895885,0.0,0.0,0.42326697499091637,0,100
50,10,independent_mondrian,4,2361,0.8470986869970352,1.5154595510376958,1.5154595510376958,0.0,0.0,0.6666355685379706,0,100
50,10,independent_mondrian,3,2357,0.9041154009333899,1.979210861264319,1.979210861264319,0.0,0.0,0.704113139424943,0,100
50,10,independent_mondrian,0,505,0.9465346534653465,1.205940594059406,1.205940594059406,0.0,0.0,0.6682740699442004,0,50
50,10,independent_mondrian,2,2299,0.8712483688560244,1.9434536755110918,1.9434536755110918,0.0,0.0,0.5743489630132635,0,100
50,10,input_dependent_structured_mondrian,1,2478,0.8914447134786118,1.7929782082324455,1.7929782082324455,0.5505099412468832,0.0403223562068154,-0.025738724935134516,0,100
50,10,input_dependent_structured_mondrian,4,2361,0.8847945785684033,1.5192714951291826,1.5192714951291826,0.7555104846448312,0.05086162331592542,-0.028049495192628227,0,100
50,10,input_dependent_structured_mondrian,3,2357,0.9083580823080186,1.9906661009758166,1.9906661009758166,0.6846315103676391,0.04587346918870112,0.008433243113970423,0,100
50,10,input_dependent_structured_mondrian,0,505,0.8772277227722772,1.2851485148514852,1.2851485148514852,0.468457222835521,0.03741295324728704,-0.0047640143616034525,0,50
50,10,input_dependent_structured_mondrian,2,2299,0.8912570682905611,1.9695519791213572,1.9695519791213572,0.6078688442277507,0.04282818377761687,-0.02209642216570351,0,100
50,11,independent_mondrian,4,2375,0.8825263157894737,1.5541052631578947,1.5541052631578947,0.0,0.0,0.7205123328096151,0,100
50,11,independent_mondrian,3,2382,0.8576826196473551,2.170864819479429,2.170864819479429,0.0,0.0,0.6235081683882355,0,100
50,11,independent_mondrian,2,2345,0.9189765458422174,2.0371002132196163,2.0371002132196163,0.0,0.0,0.715476995501665,0,100
50,11,independent_mondrian,1,2410,0.8908713692946059,1.9257261410788382,1.9257261410788382,0.0,0.0,0.5606004107631282,0,100
50,11,independent_mondrian,0,488,0.8811475409836066,1.3442622950819672,1.3442622950819672,0.0,0.0,0.4690573435957106,0,50
50,11,input_dependent_structured_mondrian,4,2375,0.8947368421052632,1.6366315789473684,1.6366315789473684,0.7356043621051261,0.045522186949203396,0.0016143182557527003,0,100
50,11,input_dependent_structured_mondrian,3,2382,0.9332493702770781,2.0449202350965576,2.0449202350965576,0.6772106571917335,0.04304186816188988,0.09740808650181876,0,100
50,11,input_dependent_structured_mondrian,2,2345,0.8639658848614072,2.061407249466951,2.061407249466951,0.6069694549617828,0.0383236493890321,-0.02245035570291437,0,100
50,11,input_dependent_structured_mondrian,1,2410,0.9012448132780083,1.7381742738589212,1.7381742738589212,0.5390536169187566,0.0355174521165205,-0.009499189155082521,0,100
50,11,input_dependent_structured_mondrian,0,488,0.7991803278688525,1.194672131147541,1.194672131147541,0.4609996491343142,0.033154137678682916,-0.08655901769615287,0,50
50,12,independent_mondrian,2,2318,0.9327006039689387,2.3822260569456426,2.3822260569456426,0.0,0.0,0.7498364448374539,0,100
50,12,independent_mondrian,1,2419,0.9470855725506407,2.0318313352625053,2.0318313352625053,0.0,0.0,0.6973575420252153,0,100
50,12,independent_mondrian,3,2379,0.8781000420344682,2.4312736443883987,2.4312736443883987,0.0,0.0,0.6763782732410115,0,100
50,12,independent_mondrian,4,2392,0.9385451505016722,1.6563545150501673,1.6563545150501673,0.0,0.0,0.9051369774797441,0,100
50,12,independent_mondrian,0,492,0.8902439024390244,1.613821138211382,1.613821138211382,0.0,0.0,0.470243869967292,0,50
50,12,input_dependent_structured_mondrian,2,2318,0.9167385677308024,2.1449525452976705,2.1449525452976705,0.6196414460073685,0.033828975285032654,0.029040695205410194,0,100
50,12,input_dependent_structured_mondrian,1,2419,0.9503927242662257,1.8797023563455975,1.8797023563455975,0.5445654289563218,0.02854818403145413,0.08195182021360092,0,100
50,12,input_dependent_structured_mondrian,3,2379,0.8894493484657419,2.1063472047078604,2.1063472047078604,0.6879454245539829,0.04081394100396627,-0.012321576319080596,0,100
50,12,input_dependent_structured_mondrian,4,2392,0.9130434782608695,1.5944816053511706,1.5944816053511706,0.7652579683964971,0.045065312346498715,0.01514887079074334,0,100
50,12,input_dependent_structured_mondrian,0,492,0.9288617886178862,1.4410569105691058,1.4410569105691058,0.4706201501057729,0.024785677851593958,0.0012490132515062813,0,50
50,13,independent_mondrian,2,2382,0.9156171284634761,2.0579345088161207,2.0579345088161207,0.0,0.0,0.677190173253135,0,100
50,13,independent_mondrian,3,2353,0.9014024649383765,2.2498937526561837,2.2498937526561837,0.0,0.0,0.7179082443967476,0,100
50,13,independent_mondrian,4,2382,0.8967254408060453,1.63727959697733,1.63727959697733,0.0,0.0,0.8114676433419422,0,100
50,13,independent_mondrian,1,2406,0.8466334164588528,1.7660016625103907,1.7660016625103907,0.0,0.0,0.47648054610348667,0,100
50,13,independent_mondrian,0,477,0.8197064989517819,1.1635220125786163,1.1635220125786163,0.0,0.0,0.39204119533211107,0,50
50,13,input_dependent_structured_mondrian,2,2382,0.8761544920235097,1.9668345927791773,1.9668345927791773,0.6021658395086862,0.03910289107385086,-0.0230529971154792,0,100
50,13,input_dependent_structured_mondrian,3,2353,0.894177645558861,2.0331491712707184,2.0331491712707184,0.6828261668160862,0.045512832946220286,-0.008703696901491698,0,100
50,13,input_dependent_structured_mondrian,4,2382,0.9122586062132662,1.5591939546599496,1.5591939546599496,0.7516429210971299,0.04834646157782865,0.0486800623133013,0,100
50,13,input_dependent_structured_mondrian,1,2406,0.8877805486284289,1.7518703241895262,1.7518703241895262,0.5352475573016412,0.03543383139497243,-0.024752230479204385,0,100
50,13,input_dependent_structured_mondrian,0,477,0.8763102725366876,1.3081761006289307,1.3081761006289307,0.4642345269709929,0.031080444928431563,-0.012522618517284367,0,50
50,14,independent_mondrian,1,2417,0.9176665287546545,1.915184112536202,1.915184112536202,0.0,0.0,0.6009392178541691,0,100
50,14,independent_mondrian,3,2395,0.9302713987473904,2.177035490605428,2.177035490605428,0.0,0.0,0.8120089878252003,0,100
50,14,independent_mondrian,2,2425,0.8808247422680412,2.276701030927835,2.276701030927835,0.0,0.0,0.6027624590538172,0,100
50,14,independent_mondrian,4,2252,0.8903197158081705,1.6709591474245116,1.6709591474245116,0.0,0.0,0.7570534230649477,0,100
50,14,independent_mondrian,0,511,0.9256360078277887,1.4148727984344422,1.4148727984344422,0.0,0.0,0.5251621764426666,0,50
50,14,input_dependent_structured_mondrian,1,2417,0.8949110467521721,1.8237484484898634,1.8237484484898634,0.5365134384582946,0.038477893054951987,-0.007422872708686079,0,100
50,14,input_dependent_structured_mondrian,3,2395,0.8964509394572026,1.961169102296451,1.961169102296451,0.6684124391507898,0.04094120431644582,0.0016705704008829203,0,100
50,14,input_dependent_structured_mondrian,2,2425,0.8985567010309279,1.9538144329896907,1.9538144329896907,0.5955240427543875,0.038997658504480615,0.020614624567707462,0,100
50,14,input_dependent_structured_mondrian,4,2252,0.844582593250444,1.491563055062167,1.491563055062167,0.7333841032556523,0.041342516889872886,-0.072741378267905,0,100
50,14,input_dependent_structured_mondrian,0,511,0.9608610567514677,1.3307240704500978,1.3307240704500978,0.4812562156164936,0.039761491062237996,0.05808676078139052,0,50
50,15,independent_mondrian,1,2341,0.9530115335326783,2.1550619393421613,2.1550619393421613,0.0,0.0,0.718559077276604,0,100
50,15,independent_mondrian,2,2346,0.9467178175618073,2.2949701619778344,2.2949701619778344,0.0,0.0,0.769435437422049,0,100
50,15,independent_mondrian,4,2390,0.906276150627615,1.590794979079498,1.590794979079498,0.0,0.0,0.7664472088070254,0,100
50,15,independent_mondrian,3,2408,0.8617109634551495,2.338455149501661,2.338455149501661,0.0,0.0,0.6361324204407104,0,100
50,15,independent_mondrian,0,515,0.9398058252427185,1.6990291262135921,1.6990291262135921,0.0,0.0,0.5499729968801484,0,50
50,15,input_dependent_structured_mondrian,1,2341,0.9521571977787271,1.8598889363519864,1.8598889363519864,0.5269851893383639,0.033745509901935145,0.11361667477493437,0,100
50,15,input_dependent_structured_mondrian,2,2346,0.9386189258312021,2.0997442455242967,2.0997442455242967,0.6028069598956032,0.037394044429456916,0.06686017602500638,0,100
50,15,input_dependent_structured_mondrian,4,2390,0.9125523012552301,1.5401673640167364,1.5401673640167364,0.75819002383275,0.04267338256239483,-0.0019326970529858212,0,100
50,15,input_dependent_structured_mondrian,3,2408,0.8824750830564784,2.1312292358803986,2.1312292358803986,0.6884524201527951,0.039802552706709626,-0.0533395982148705,0,100
50,15,input_dependent_structured_mondrian,0,515,0.8854368932038835,1.3980582524271845,1.3980582524271845,0.4397996441257599,0.031265800410756425,-0.010112750805679499,0,50
50,16,independent_mondrian,3,2366,0.9196956889264581,2.1120033812341505,2.1120033812341505,0.0,0.0,0.7850211891430171,0,100
50,16,independent_mondrian,4,2393,0.8570831592143753,1.637275386544087,1.637275386544087,0.0,0.0,0.6860447724124692,0,100
50,16,independent_mondrian,1,2295,0.9403050108932461,2.026579520697168,2.026579520697168,0.0,0.0,0.6541183130779531,0,100
50,16,independent_mondrian,2,2438,0.8900738310090238,2.305988515176374,2.305988515176374,0.0,0.0,0.6270269469135207,0,100
50,16,independent_mondrian,0,508,0.9094488188976378,1.5492125984251968,1.5492125984251968,0.0,0.0,0.5658041520827405,0,50
50,16,input_dependent_structured_mondrian,3,2366,0.9087066779374472,1.9721048182586645,1.9721048182586645,0.6734742421568617,0.03825125396717586,0.01472769262953555,0,100
50,16,input_dependent_structured_mondrian,4,2393,0.885499373171751,1.5394901796907647,1.5394901796907647,0.747091366285345,0.040040924497454194,-0.030227304654876663,0,100
50,16,input_dependent_structured_mondrian,1,2295,0.9398692810457516,1.7481481481481482,1.7481481481481482,0.5271015130015181,0.03645094149818884,0.05810948606062827,0,100
50,16,input_dependent_structured_mondrian,2,2438,0.850287120590648,2.0123051681706317,2.0123051681706317,0.5997348287371201,0.0369433748227076,-0.059998318887131696,0,100
50,16,input_dependent_structured_mondrian,0,508,0.8700787401574803,1.3681102362204725,1.3681102362204725,0.4563079742228737,0.03490372607509966,0.010465553630759072,0,50
50,17,independent_mondrian,1,2435,0.8969199178644763,1.7207392197125257,1.7207392197125257,0.0,0.0,0.5530290303456787,0,100
50,17,independent_mondrian,2,2423,0.8625670656211308,2.1782913743293437,2.1782913743293437,0.0,0.0,0.5670256533314874,0,100
50,17,independent_mondrian,4,2284,0.9369527145359019,1.6549912434325744,1.6549912434325744,0.0,0.0,0.8836812690615338,0,100
50,17,independent_mondrian,3,2383,0.9118757868233319,2.185900125891733,2.185900125891733,0.0,0.0,0.745274852260968,0,100
50,17,independent_mondrian,0,475,0.8652631578947368,1.328421052631579,1.328421052631579,0.0,0.0,0.4458934265916776,0,50
50,17,input_dependent_structured_mondrian,1,2435,0.913347022587269,1.740451745379877,1.740451745379877,0.5072858861799125,0.035401277070618326,0.03052120195260022,0,100
50,17,input_dependent_structured_mondrian,2,2423,0.8786628146925299,2.028889806025588,2.028889806025588,0.5982117403730141,0.03859447573455571,-0.020154323531095808,0,100
50,17,input_dependent_structured_mondrian,4,2284,0.9119964973730298,1.5656742556917689,1.5656742556917689,0.754434869206162,0.04828194040991511,0.021549573123558208,0,100
50,17,input_dependent_structured_mondrian,3,2383,0.9152328997062527,2.044901384809064,2.044901384809064,0.6777956815080671,0.042677707018554216,0.020329894393385284,0,100
50,17,input_dependent_structured_mondrian,0,475,0.9031578947368422,1.3389473684210527,1.3389473684210527,0.43461642896975855,0.031929888307100605,0.0217391014922389,0,50
50,18,independent_mondrian,1,2345,0.8805970149253731,1.7654584221748402,1.7654584221748402,0.0,0.0,0.5367269380670979,0,100
50,18,independent_mondrian,4,2421,0.9107806691449815,1.644361833952912,1.644361833952912,0.0,0.0,0.7740336406727281,0,100
50,18,independent_mondrian,0,503,0.852882703777336,1.294234592445328,1.294234592445328,0.0,0.0,0.4441148455141411,0,50
50,18,independent_mondrian,3,2397,0.919482686691698,2.130162703379224,2.130162703379224,0.0,0.0,0.7659923208121066,0,100
50,18,independent_mondrian,2,2334,0.8650385604113111,2.122107969151671,2.122107969151671,0.0,0.0,0.5796824122489423,0,100
50,18,input_dependent_structured_mondrian,1,2345,0.8929637526652452,1.7505330490405118,1.7505330490405118,0.5311126992929915,0.033813081337397195,-0.003244952868192541,0,100
50,18,input_dependent_structured_mondrian,4,2421,0.9120198265179678,1.5456422965716645,1.5456422965716645,0.7150748546227296,0.03998971078223427,0.053234695296624446,0,100
50,18,input_dependent_structured_mondrian,0,503,0.8548707753479126,1.320079522862823,1.320079522862823,0.4657952646543553,0.03297694305037835,-0.02860570109562177,0,50
50,18,input_dependent_structured_mondrian,3,2397,0.9128076762619941,2.021276595744681,2.021276595744681,0.6594916576145795,0.0388905616168205,0.03421152568659569,0,100
50,18,input_dependent_structured_mondrian,2,2334,0.8740359897172236,1.9952870608397602,1.9952870608397602,0.5909418702038062,0.03584541162468416,-0.029475851083377025,0,100
50,19,independent_mondrian,2,2391,0.9322459222082811,2.124634044332915,2.124634044332915,0.0,0.0,0.7184713806509643,0,100
50,19,independent_mondrian,3,2343,0.9150661545027742,2.335040546308152,2.335040546308152,0.0,0.0,0.7740815927139547,0,100
50,19,independent_mondrian,4,2401,0.914618908788005,1.6947105372761349,1.6947105372761349,0.0,0.0,0.8554328545892989,0,100
50,19,independent_mondrian,1,2366,0.8427726120033813,1.8047337278106508,1.8047337278106508,0.0,0.0,0.45738573192386567,0,100
