scenario,n_cal,repetition,method,class_id,test_count,coverage,threshold,threshold_is_infinite,rank,own_calibration_count,pooled_calibration_count,selected_radius,certified_epsilon,planned_pooled_support,selection_objective,structural_count,dkw_radius
moderate_smoothness,200,16,independent_mondrian,3,20126,0.9639769452449568,0.9653123088753885,0,40,43,43,0,0.0,39.592,0.024635396137169887,9898,0.016359885575981444
moderate_smoothness,200,16,independent_mondrian,4,2976,1.0,,1,,3,3,0,0.0,6.1,0.14084507042253522,1525,0.04167917027645563
moderate_smoothness,200,16,fixed_ordinal_pooling_h1,0,30002,0.947203519765349,0.8254871005660611,0,97,55,106,0,0.0,59.756,0.016459279741918492,14939,0.013316595958118418
moderate_smoothness,200,16,fixed_ordinal_pooling_h1,1,24850,0.9248289738430584,0.8221735022189969,0,140,51,154,0,0.0,50.424,0.01944617299315495,12606,0.014496572609625618
moderate_smoothness,200,16,fixed_ordinal_pooling_h1,2,22046,0.898847863558015,0.8221735022189969,0,129,48,142,0,0.0,44.128,0.02215919163268924,11032,0.01549625876880512
moderate_smoothness,200,16,fixed_ordinal_pooling_h1,3,20126,0.8878068170525688,0.8510558649336794,0,86,43,94,0,0.0,39.592,0.024635396137169887,9898,0.016359885575981444
moderate_smoothness,200,16,fixed_ordinal_pooling_h1,4,2976,0.948252688172043,0.9653123088753885,0,43,3,46,0,0.0,6.1,0.14084507042253522,1525,0.04167917027645563
moderate_smoothness,200,16,adaptive_approximate,0,30002,0.947203519765349,0.8254871005660611,0,51,55,55,0,0.0,59.756,0.016459279741918492,14939,0.013316595958118418
moderate_smoothness,200,16,adaptive_approximate,1,24850,0.9421730382293763,0.8499897461276946,0,47,51,51,0,0.0,50.424,0.01944617299315495,12606,0.014496572609625618
moderate_smoothness,200,16,adaptive_approximate,2,22046,0.9208926789440262,0.8510558649336794,0,45,48,48,0,0.0,44.128,0.02215919163268924,11032,0.01549625876880512
moderate_smoothness,200,16,adaptive_approximate,3,20126,0.9639769452449568,0.9653123088753885,0,40,43,43,0,0.0,39.592,0.024635396137169887,9898,0.016359885575981444
moderate_smoothness,200,16,adaptive_approximate,4,2976,1.0,,1,,3,3,0,0.0,6.1,0.14084507042253522,1525,0.04167917027645563
moderate_smoothness,200,16,adaptive_certified_v0_3,0,30002,0.947203519765349,0.8254871005660611,0,51,55,55,0,0.0,59.756,0.016459279741918492,14939,0.013316595958118418
moderate_smoothness,200,16,adaptive_certified_v0_3,1,24850,0.9421730382293763,0.8499897461276946,0,47,51,51,0,0.0,50.424,0.01944617299315495,12606,0.014496572609625618
moderate_smoothness,200,16,adaptive_certified_v0_3,2,22046,0.9208926789440262,0.8510558649336794,0,45,48,48,0,0.0,44.128,0.02215919163268924,11032,0.01549625876880512
moderate_smoothness,200,16,adaptive_certified_v0_3,3,20126,0.9639769452449568,0.9653123088753885,0,40,43,43,0,0.0,39.592,0.024635396137169887,9898,0.016359885575981444
moderate_smoothness,200,16,adaptive_certified_v0_3,4,2976,1.0,,1,,3,3,0,0.0,6.1,0.14084507042253522,1525,0.04167917027645563
moderate_smoothness,200,17,independent_mondrian,0,29983,0.8636894240069373,0.7203593926813272,0,55,60,60,0,0.0,60.852,0.01616762594580612,15213,0.013196129046624214
moderate_smoothness,200,17,independent_mondrian,1,25114,0.9641634148283825,0.8924245786589551,0,38,41,41,0,0.0,49.275999999999996,0.019890206062534808,12319,0.01466446620169868
moderate_smoothness,200,17,independent_mondrian,2,21734,0.9357688414465813,0.8735274009975105,0,45,48,48,0,0.0,43.94,0.022251891410769917,10985,0.01552937423440934
moderate_smoothness,200,17,independent_mondrian,3,20111,0.9387399930386355,0.9152332740992954,0,42,45,45,0,0.0,39.744,0.02454349106616925,9936,0.016328571607219265
moderate_smoothness,200,17,independent_mondrian,4,3058,1.0,,1,,6,6,0,0.0,6.188,0.1391207568169171,1547,0.041381747810962766
moderate_smoothness,200,17,fixed_ordinal_pooling_h1,0,29983,0.9285595170596671,0.7933146386669873,0,92,60,101,0,0.0,60.852,0.01616762594580612,15213,0.013196129046624214
moderate_smoothness,200,17,fixed_ordinal_pooling_h1,1,25114,0.9116030899100104,0.805795169442712,0,135,41,149,0,0.0,49.275999999999996,0.019890206062534808,12319,0.01466446620169868
moderate_smoothness,200,17,fixed_ordinal_pooling_h1,2,21734,0.9313517990245698,0.8656024955727228,0,122,48,134,0,0.0,43.94,0.022251891410769917,10985,0.01552937423440934
moderate_smoothness,200,17,fixed_ordinal_pooling_h1,3,20111,0.9016955894783949,0.8656024955727228,0,90,45,99,0,0.0,39.744,0.02454349106616925,9936,0.016328571607219265
moderate_smoothness,200,17,fixed_ordinal_pooling_h1,4,3058,0.9097449313276651,0.9079260512776379,0,47,6,51,0,0.0,6.188,0.1391207568169171,1547,0.041381747810962766
moderate_smoothness,200,17,adaptive_approximate,0,29983,0.8636894240069373,0.7203593926813272,0,55,60,60,0,0.0,60.852,0.01616762594580612,15213,0.013196129046624214
moderate_smoothness,200,17,adaptive_approximate,1,25114,0.9641634148283825,0.8924245786589551,0,38,41,41,0,0.0,49.275999999999996,0.019890206062534808,12319,0.01466446620169868
moderate_smoothness,200,17,adaptive_approximate,2,21734,0.9357688414465813,0.8735274009975105,0,45,48,48,0,0.0,43.94,0.022251891410769917,10985,0.01552937423440934
moderate_smoothness,200,17,adaptive_approximate,3,20111,0.9387399930386355,0.9152332740992954,0,42,45,45,0,0.0,39.744,0.02454349106616925,9936,0.016328571607219265
moderate_smoothness,200,17,adaptive_approximate,4,3058,1.0,,1,,6,6,0,0.0,6.188,0.1391207568169171,1547,0.041381747810962766
moderate_smoothness,200,17,adaptive_certified_v0_3,0,29983,0.8636894240069373,0.7203593926813272,0,55,60,60,0,0.0,60.852,0.01616762594580612,15213,0.013196129046624214
moderate_smoothness,200,17,adaptive_certified_v0_3,1,25114,0.9641634148283825,0.8924245786589551,0,38,41,41,0,0.0,49.275999999999996,0.019890206062534808,12319,0.01466446620169868
moderate_smoothness,200,17,adaptive_certified_v0_3,2,21734,0.9357688414465813,0.8735274009975105,0,45,48,48,0,0.0,43.94,0.022251891410769917,10985,0.01552937423440934
moderate_smoothness,200,17,adaptive_certified_v0_3,3,20111,0.9387399930386355,0.9152332740992954,0,42,45,45,0,0.0,39.744,0.02454349106616925,9936,0.016328571607219265
moderate_smoothness,200,17,adaptive_certified_v0_3,4,3058,1.0,,1,,6,6,0,0.0,6.188,0.1391207568169171,1547,0.041381747810962766
moderate_smoothness,200,18,independent_mondrian,0,29844,0.8888888888888888,0.7425433852556454,0,59,64,64,0,0.0,60.18,0.016345210853220007,15045,0.013269601798443944
moderate_smoothness,200,18,independent_mondrian,1,24981,0.88747448060526,0.7800344134247742,0,44,47,47,0,0.0,49.64,0.019747235387045814,12410,0.014610601504780982
moderate_smoothness,200,18,independent_mondrian,2,22068,0.8687692586550662,0.7959048879772979,0,46,50,50,0,0.0,44.956,0.021759944294542605,11239,0.015352890446556808
moderate_smoothness,200,18,independent_mondrian,3,20034,0.9533293401217929,0.9397969635555248,0,32,34,34,0,0.0,39.452,0.024720656580638784,9863,0.016388887345911818
moderate_smoothness,200,18,independent_mondrian,4,3073,1.0,,1,,5,5,0,0.0,5.772,0.14766686355581807,1443,0.04284703961042931
moderate_smoothness,200,18,fixed_ordinal_pooling_h1,0,29844,0.8888888888888888,0.7425433852556454,0,101,64,111,0,0.0,60.18,0.016345210853220007,15045,0.013269601798443944
moderate_smoothness,200,18,fixed_ordinal_pooling_h1,1,24981,0.8595332452664025,0.751456118276866,0,146,47,161,0,0.0,49.64,0.019747235387045814,12410,0.014610601504780982
moderate_smoothness,200,18,fixed_ordinal_pooling_h1,2,22068,0.8928765633496466,0.8185084614057196,0,119,50,131,0,0.0,44.956,0.021759944294542605,11239,0.015352890446556808
moderate_smoothness,200,18,fixed_ordinal_pooling_h1,3,20034,0.8703204552261156,0.8306973398044458,0,81,34,89,0,0.0,39.452,0.024720656580638784,9863,0.016388887345911818
moderate_smoothness,200,18,fixed_ordinal_pooling_h1,4,3073,0.9095346566872763,0.9040872180385081,0,36,5,39,0,0.0,5.772,0.14766686355581807,1443,0.04284703961042931
moderate_smoothness,200,18,adaptive_approximate,0,29844,0.8888888888888888,0.7425433852556454,0,59,64,64,0,0.0,60.18,0.016345210853220007,15045,0.013269601798443944
moderate_smoothness,200,18,adaptive_approximate,1,24981,0.88747448060526,0.7800344134247742,0,44,47,47,0,0.0,49.64,0.019747235387045814,12410,0.014610601504780982
moderate_smoothness,200,18,adaptive_approximate,2,22068,0.8687692586550662,0.7959048879772979,0,46,50,50,0,0.0,44.956,0.021759944294542605,11239,0.015352890446556808
moderate_smoothness,200,18,adaptive_approximate,3,20034,0.9533293401217929,0.9397969635555248,0,32,34,34,0,0.0,39.452,0.024720656580638784,9863,0.016388887345911818
moderate_smoothness,200,18,adaptive_approximate,4,3073,1.0,,1,,5,5,0,0.0,5.772,0.14766686355581807,1443,0.04284703961042931
moderate_smoothness,200,18,adaptive_certified_v0_3,0,29844,0.8888888888888888,0.7425433852556454,0,59,64,64,0,0.0,60.18,0.016345210853220007,15045,0.013269601798443944
moderate_smoothness,200,18,adaptive_certified_v0_3,1,24981,0.88747448060526,0.7800344134247742,0,44,47,47,0,0.0,49.64,0.019747235387045814,12410,0.014610601504780982
moderate_smoothness,200,18,adaptive_certified_v0_3,2,22068,0.8687692586550662,0.7959048879772979,0,46,50,50,0,0.0,44.956,0.021759944294542605,11239,0.015352890446556808
moderate_smoothness,200,18,adaptive_certified_v0_3,3,20034,0.9533293401217929,0.9397969635555248,0,32,34,34,0,0.0,39.452,0.024720656580638784,9863,0.016388887345911818
moderate_smoothness,200,18,adaptive_certified_v0_3,4,3073,1.0,,1,,5,5,0,0.0,5.772,0.14766686355581807,1443,0.04284703961042931
moderate_smoothness,200,19,independent_mondrian,0,30190,0.8925803246107983,0.7483678511540923,0,54,59,59,0,0.0,59.57599999999999,0.016508188061278396,14894,0.013336697840315418
moderate_smoothness,200,19,independent_mondrian,1,25165,0.8604013510828532,0.7524459710284797,0,54,59,59,0,0.0,50.316,0.01948709954010445,12579,0.014512122242066437
moderate_smoothness,200,19,independent_mondrian,2,21873,0.8016275773785032,0.7413932895744028,0,36,39,39,0,0.0,44.016,0.02221432379598365,11004,0.015515961585114903
moderate_smoothness,200,19,independent_mondrian,3,19831,0.9602642327668801,0.9579830733398933,0,37,40,40,0,0.0,40.052,0.024359349118191563,10013,0.016265667057490423
moderate_smoothness,200,19,independent_mondrian,4,2941,1.0,,1,,3,3,0,0.0,6.04,0.14204545454545456,1510,0.04188567444870058
moderate_smoothness,200,19,fixed_ordinal_pooling_h1,0,30190,0.8961245445511759,0.7524459710284797,0,108,59,118,0,0.0,59.57599999999999,0.016508188061278396,14894,0.013336697840315418
moderate_smoothness,200,19,fixed_ordinal_pooling_h1,1,25165,0.8536856745479833,0.7468652772652556,0,143,59,157,0,0.0,50.316,0.01948709954010445,12579,0.014512122242066437
moderate_smoothness,200,19,fixed_ordinal_pooling_h1,2,21873,0.8998308416769534,0.8309021963929863,0,126,39,138,0,0.0,44.016,0.02221432379598365,11004,0.015515961585114903
moderate_smoothness,200,19,fixed_ordinal_pooling_h1,3,19831,0.9374716353184408,0.9122604282305069,0,75,40,82,0,0.0,40.052,0.024359349118191563,10013,0.016265667057490423
moderate_smoothness,200,19,fixed_ordinal_pooling_h1,4,2941,0.9551173070384223,0.9579830733398933,0,40,3,43,0,0.0,6.04,0.14204545454545456,1510,0.04188567444870058
moderate_smoothness,200,19,adaptive_approximate,0,30190,0.8925803246107983,0.7483678511540923,0,54,59,59,0,0.0,59.57599999999999,0.016508188061278396,14894,0.013336697840315418
moderate_smoothness,200,19,adaptive_approximate,1,25165,0.8604013510828532,0.7524459710284797,0,54,59,59,0,0.0,50.316,0.01948709954010445,12579,0.014512122242066437
moderate_smoothness,200,19,adaptive_approximate,2,21873,0.8016275773785032,0.7413932895744028,0,36,39,39,0,0.0,44.016,0.02221432379598365,11004,0.015515961585114903
moderate_smoothness,200,19,adaptive_approximate,3,19831,0.9602642327668801,0.9579830733398933,0,37,40,40,0,0.0,40.052,0.024359349118191563,10013,0.016265667057490423
moderate_smoothness,200,19,adaptive_approximate,4,2941,1.0,,1,,3,3,0,0.0,6.04,0.14204545454545456,1510,0.04188567444870058
moderate_smoothness,200,19,adaptive_certified_v0_3,0,30190,0.8925803246107983,0.7483678511540923,0,54,59,59,0,0.0,59.57599999999999,0.016508188061278396,14894,0.013336697840315418
moderate_smoothness,200,19,adaptive_certified_v0_3,1,25165,0.8604013510828532,0.7524459710284797,0,54,59,59,0,0.0,50.316,0.01948709954010445,12579,0.014512122242066437
moderate_smoothness,200,19,adaptive_certified_v0_3,2,21873,0.8016275773785032,0.7413932895744028,0,36,39,39,0,0.0,44.016,0.02221432379598365,11004,0.015515961585114903
moderate_smoothness,200,19,adaptive_certified_v0_3,3,19831,0.9602642327668801,0.9579830733398933,0,37,40,40,0,0.0,40.052,0.024359349118191563,10013,0.016265667057490423
moderate_smoothness,200,19,adaptive_certified_v0_3,4,2941,1.0,,1,,3,3,0,0.0,6.04,0.14204545454545456,1510,0.04188567444870058
moderate_smoothness,200,20,independent_mondrian,0,29939,0.8969905474464746,0.7485885742130058,0,53,57,57,0,0.0,59.663999999999994,0.016484241065541343,14916,0.013326858888153395
moderate_smoothness,200,20,independent_mondrian,1,24934,0.9124087591240876,0.806939545974288,0,49,53,53,0,0.0,50.532,0.019405417992703563,12633,0.01448107285425949
moderate_smoothness,200,20,independent_mondrian,2,22149,0.9181904374915346,0.8501603848227538,0,52,56,56,0,0.0,43.86,0.02229157378510923,10965,0.015543530458164182
moderate_smoothness,200,20,independent_mondrian,3,19963,0.9536642789159946,0.9415618998572941,0,29,31,31,0,0.0,39.592,0.024635396137169887,9898,0.016359885575981444
moderate_smoothness,200,20,independent_mondrian,4,3015,1.0,,1,,3,3,0,0.0,6.351999999999999,0.13601741022850927,1588,0.040844044200422994
moderate_smoothness,200,20,fixed_ordinal_pooling_h1,0,29939,0.8944520525067637,0.7456990996291704,0,100,57,110,0,0.0,59.663999999999994,0.016484241065541343,14916,0.013326858888153395
moderate_smoothness,200,20,fixed_ordinal_pooling_h1,1,24934,0.8886259725675784,0.7797061653482894,0,151,53,166,0,0.0,50.532,0.019405417992703563,12633,0.01448107285425949
moderate_smoothness,200,20,fixed_ordinal_pooling_h1,2,22149,0.9067677999006727,0.8358297308898608,0,127,56,140,0,0.0,43.86,0.02229157378510923,10965,0.015543530458164182
moderate_smoothness,200,20,fixed_ordinal_pooling_h1,3,19963,0.9118869909332264,0.8746118703798005,0,82,31,90,0,0.0,39.592,0.024635396137169887,9898,0.016359885575981444
moderate_smoothness,200,20,fixed_ordinal_pooling_h1,4,3015,0.9376451077943615,0.9415618998572941,0,32,3,34,0,0.0,6.351999999999999,0.13601741022850927,1588,0.040844044200422994
moderate_smoothness,200,20,adaptive_approximate,0,29939,0.8969905474464746,0.7485885742130058,0,53,57,57,0,0.0,59.663999999999994,0.016484241065541343,14916,0.013326858888153395
moderate_smoothness,200,20,adaptive_approximate,1,24934,0.9124087591240876,0.806939545974288,0,49,53,53,0,0.0,50.532,0.019405417992703563,12633,0.01448107285425949
moderate_smoothness,200,20,adaptive_approximate,2,22149,0.9181904374915346,0.8501603848227538,0,52,56,56,0,0.0,43.86,0.02229157378510923,10965,0.015543530458164182
moderate_smoothness,200,20,adaptive_approximate,3,19963,0.9536642789159946,0.9415618998572941,0,29,31,31,0,0.0,39.592,0.024635396137169887,9898,0.016359885575981444
moderate_smoothness,200,20,adaptive_approximate,4,3015,1.0,,1,,3,3,0,0.0,6.351999999999999,0.13601741022850927,1588,0.040844044200422994
moderate_smoothness,200,20,adaptive_certified_v0_3,0,29939,0.8969905474464746,0.7485885742130058,0,53,57,57,0,0.0,59.663999999999994,0.016484241065541343,14916,0.013326858888153395
moderate_smoothness,200,20,adaptive_certified_v0_3,1,24934,0.9124087591240876,0.806939545974288,0,49,53,53,0,0.0,50.532,0.019405417992703563,12633,0.01448107285425949
moderate_smoothness,200,20,adaptive_certified_v0_3,2,22149,0.9181904374915346,0.8501603848227538,0,52,56,56,0,0.0,43.86,0.02229157378510923,10965,0.015543530458164182
moderate_smoothness,200,20,adaptive_certified_v0_3,3,19963,0.9536642789159946,0.9415618998572941,0,29,31,31,0,0.0,39.592,0.024635396137169887,9898,0.016359885575981444
moderate_smoothness,200,20,adaptive_certified_v0_3,4,3015,1.0,,1,,3,3,0,0.0,6.351999999999999,0.13601741022850927,1588,0.040844044200422994
moderate_smoothness,200,21,independent_mondrian,0,29988,0.8606109110310791,0.7141792415961687,0,64,70,70,0,0.0,60.028000000000006,0.01638592121649079,15007,0.013286391498774494
moderate_smoothness,200,21,independent_mondrian,1,24940,0.8835204490777867,0.7722899507357105,0,36,39,39,0,0.0,49.856,0.01966336322164543,12464,0.014578917098136402
moderate_smoothness,200,21,independent_mondrian,2,22034,0.9161750022692203,0.8480111008295159,0,41,44,44,0,0.0,44.32,0.02206531332744925,11080,0.015462656433414003
moderate_smoothness,200,21,independent_mondrian,3,20070,0.8374190333831589,0.8015220973322649,0,40,43,43,0,0.0,39.736,0.02454831107619796,9934,0.016330215230114086
moderate_smoothness,200,21,independent_mondrian,4,2968,1.0,,1,,4,4,0,0.0,6.0600000000000005,0.141643059490085,1515,0.041816499051452696
moderate_smoothness,200,21,fixed_ordinal_pooling_h1,0,29988,0.8876217153528078,0.7413784842558702,0,99,70,109,0,0.0,60.028000000000006,0.01638592121649079,15007,0.013286391498774494
moderate_smoothness,200,21,fixed_ordinal_pooling_h1,1,24940,0.8835204490777867,0.7722899507357105,0,139,39,153,0,0.0,49.856,0.01966336322164543,12464,0.014578917098136402
moderate_smoothness,200,21,fixed_ordinal_pooling_h1,2,22034,0.8783244077335027,0.8053806757860602,0,115,44,126,0,0.0,44.32,0.02206531332744925,11080,0.015462656433414003
moderate_smoothness,200,21,fixed_ordinal_pooling_h1,3,20070,0.842899850523169,0.8053806757860602,0,83,43,91,0,0.0,39.736,0.02454831107619796,9934,0.016330215230114086
moderate_smoothness,200,21,fixed_ordinal_pooling_h1,4,2968,0.785377358490566,0.8015220973322649,0,44,4,47,0,0.0,6.0600000000000005,0.141643059490085,1515,0.041816499051452696
moderate_smoothness,200,21,adaptive_approximate,0,29988,0.8606109110310791,0.7141792415961687,0,64,70,70,0,0.0,60.028000000000006,0.01638592121649079,15007,0.013286391498774494
moderate_smoothness,200,21,adaptive_approximate,1,24940,0.8835204490777867,0.7722899507357105,0,36,39,39,0,0.0,49.856,0.01966336322164543,12464,0.014578917098136402
moderate_smoothness,200,21,adaptive_approximate,2,22034,0.9161750022692203,0.8480111008295159,0,41,44,44,0,0.0,44.32,0.02206531332744925,11080,0.015462656433414003
moderate_smoothness,200,21,adaptive_approximate,3,20070,0.8374190333831589,0.8015220973322649,0,40,43,43,0,0.0,39.736,0.02454831107619796,9934,0.016330215230114086
moderate_smoothness,200,21,adaptive_approximate,4,2968,1.0,,1,,4,4,0,0.0,6.0600000000000005,0.141643059490085,1515,0.041816499051452696
moderate_smoothness,200,21,adaptive_certified_v0_3,0,29988,0.8606109110310791,0.7141792415961687,0,64,70,70,0,0.0,60.028000000000006,0.01638592121649079,15007,0.013286391498774494
moderate_smoothness,200,21,adaptive_certified_v0_3,1,24940,0.8835204490777867,0.7722899507357105,0,36,39,39,0,0.0,49.856,0.01966336322164543,12464,0.014578917098136402
moderate_smoothness,200,21,adaptive_certified_v0_3,2,22034,0.9161750022692203,0.8480111008295159,0,41,44,44,0,0.0,44.32,0.02206531332744925,11080,0.015462656433414003
moderate_smoothness,200,21,adaptive_certified_v0_3,3,20070,0.8374190333831589,0.8015220973322649,0,40,43,43,0,0.0,39.736,0.02454831107619796,9934,0.016330215230114086
moderate_smoothness,200,21,adaptive_certified_v0_3,4,2968,1.0,,1,,4,4,0,0.0,6.0600000000000005,0.141643059490085,1515,0.041816499051452696
moderate_smoothness,200,22,independent_mondrian,0,29888,0.9263584047109208,0.7836751851487929,0,54,58,58,0,0.0,60.004000000000005,0.01639236771359255,15001,0.01328904833429489
moderate_smoothness,200,22,independent_mondrian,1,25033,0.9369632085646946,0.838920570593101,0,43,46,46,0,0.0,49.896,0.019647909462433197,12474,0.014573072204705748
moderate_smoothness,200,22,independent_mondrian,2,21848,0.9353258879531308,0.8747486884421378,0,38,41,41,0,0.0,43.584,0.022429571146599676,10896,0.015592668262071833
moderate_smoothness,200,22,independent_mondrian,3,20168,0.9631098770329234,0.9632627429927192,0,42,45,45,0,0.0,40.400000000000006,0.024154589371980673,10100,0.016195460442297454
moderate_smoothness,200,22,independent_mondrian,4,3063,0.8863858961802155,0.8811373559488516,0,10,10,10,0,0.0,6.116,0.1405283867341203,1529,0.04162461636527819
moderate_smoothness,200,22,fixed_ordinal_pooling_h1,0,29888,0.9350575481798715,0.7971135038185824,0,95,58,104,0,0.0,60.004000000000005,0.01639236771359255,15001,0.01328904833429489
moderate_smoothness,200,22,fixed_ordinal_pooling_h1,1,25033,0.9313705908201174,0.8303385593910397,0,132,46,145,0,0.0,49.896,0.019647909462433197,12474,0.014573072204705748
moderate_smoothness,200,22,fixed_ordinal_pooling_h1,2,21848,0.929375686561699,0.8658059691835391,0,120,41,132,0,0.0,43.584,0.022429571146599676,10896,0.015592668262071833
moderate_smoothness,200,22,fixed_ordinal_pooling_h1,3,20168,0.9149642998809996,0.8811373559488516,0,88,45,96,0,0.0,40.400000000000006,0.024154589371980673,10100,0.016195460442297454
moderate_smoothness,200,22,fixed_ordinal_pooling_h1,4,3063,0.8955272608553706,0.8913250885961232,0,51,10,55,0,0.0,6.116,0.1405283867341203,1529,0.04162461636527819
moderate_smoothness,200,22,adaptive_approximate,0,29888,0.9263584047109208,0.7836751851487929,0,54,58,58,0,0.0,60.004000000000005,0.01639236771359255,15001,0.01328904833429489
moderate_smoothness,200,22,adaptive_approximate,1,25033,0.9369632085646946,0.838920570593101,0,43,46,46,0,0.0,49.896,0.019647909462433197,12474,0.014573072204705748
moderate_smoothness,200,22,adaptive_approximate,2,21848,0.9353258879531308,0.8747486884421378,0,38,41,41,0,0.0,43.584,0.022429571146599676,10896,0.015592668262071833
moderate_smoothness,200,22,adaptive_approximate,3,20168,0.9631098770329234,0.9632627429927192,0,42,45,45,0,0.0,40.400000000000006,0.024154589371980673,10100,0.016195460442297454
moderate_smoothness,200,22,adaptive_approximate,4,3063,0.8863858961802155,0.8811373559488516,0,10,10,10,0,0.0,6.116,0.1405283867341203,1529,0.04162461636527819
moderate_smoothness,200,22,adaptive_certified_v0_3,0,29888,0.9263584047109208,0.7836751851487929,0,54,58,58,0,0.0,60.004000000000005,0.01639236771359255,15001,0.01328904833429489
moderate_smoothness,200,22,adaptive_certified_v0_3,1,25033,0.9369632085646946,0.838920570593101,0,43,46,46,0,0.0,49.896,0.019647909462433197,12474,0.014573072204705748
moderate_smoothness,200,22,adaptive_certified_v0_3,2,21848,0.9353258879531308,0.8747486884421378,0,38,41,41,0,0.0,43.584,0.022429571146599676,10896,0.015592668262071833
moderate_smoothness,200,22,adaptive_certified_v0_3,3,20168,0.9631098770329234,0.9632627429927192,0,42,45,45,0,0.0,40.400000000000006,0.024154589371980673,10100,0.016195460442297454
moderate_smoothness,200,22,adaptive_certified_v0_3,4,3063,0.8863858961802155,0.8811373559488516,0,10,10,10,0,0.0,6.116,0.1405283867341203,1529,0.04162461636527819
moderate_smoothness,200,23,independent_mondrian,0,29931,0.9321439310413953,0.7984244365410673,0,45,49,49,0,0.0,60.112,0.016363398350569446,15028,0.013277105107948514
moderate_smoothness,200,23,independent_mondrian,1,25076,0.8903333865050247,0.7791263392937104,0,53,57,57,0,0.0,49.528,0.019791006966434453,12382,0.014627111996857105
moderate_smoothness,200,23,independent_mondrian,2,21937,0.9414231663399736,0.8836701645754015,0,44,47,47,0,0.0,44.064,0.022190662169359134,11016,0.015507508322931964
moderate_smoothness,200,23,independent_mondrian,3,20038,0.8945004491466214,0.8544767298981419,0,42,45,45,0,0.0,40.08,0.024342745861733205,10020,0.016259984444615055
moderate_smoothness,200,23,independent_mondrian,4,3018,1.0,,1,,2,2,0,0.0,6.216,0.1385809312638581,1554,0.041288440481836414
moderate_smoothness,200,23,fixed_ordinal_pooling_h1,0,29931,0.9306404730881026,0.7963633142965437,0,97,49,106,0,0.0,60.112,0.016363398350569446,15028,0.013277105107948514
moderate_smoothness,200,23,fixed_ordinal_pooling_h1,1,25076,0.9040516828840326,0.7963633142965437,0,139,57,153,0,0.0,49.528,0.019791006966434453,12382,0.014627111996857105
moderate_smoothness,200,23,fixed_ordinal_pooling_h1,2,21937,0.875142453389251,0.8027487427875976,0,135,47,149,0,0.0,44.064,0.022190662169359134,11016,0.015507508322931964
moderate_smoothness,200,23,fixed_ordinal_pooling_h1,3,20038,0.8905579399141631,0.8504966569422492,0,86,45,94,0,0.0,40.08,0.024342745861733205,10020,0.016259984444615055
moderate_smoothness,200,23,fixed_ordinal_pooling_h1,4,3018,0.8598409542743539,0.8544767298981419,0,44,2,47,0,0.0,6.216,0.1385809312638581,1554,0.041288440481836414
moderate_smoothness,200,23,adaptive_approximate,0,29931,0.9321439310413953,0.7984244365410673,0,45,49,49,0,0.0,60.112,0.016363398350569446,15028,0.013277105107948514
moderate_smoothness,200,23,adaptive_approximate,1,25076,0.8903333865050247,0.7791263392937104,0,53,57,57,0,0.0,49.528,0.019791006966434453,12382,0.014627111996857105
moderate_smoothness,200,23,adaptive_approximate,2,21937,0.9414231663399736,0.8836701645754015,0,44,47,47,0,0.0,44.064,0.022190662169359134,11016,0.015507508322931964
moderate_smoothness,200,23,adaptive_approximate,3,20038,0.8945004491466214,0.8544767298981419,0,42,45,45,0,0.0,40.08,0.024342745861733205,10020,0.016259984444615055
moderate_smoothness,200,23,adaptive_approximate,4,3018,1.0,,1,,2,2,0,0.0,6.216,0.1385809312638581,1554,0.041288440481836414
moderate_smoothness,200,23,adaptive_certified_v0_3,0,29931,0.9321439310413953,0.7984244365410673,0,45,49,49,0,0.0,60.112,0.016363398350569446,15028,0.013277105107948514
moderate_smoothness,200,23,adaptive_certified_v0_3,1,25076,0.8903333865050247,0.7791263392937104,0,53,57,57,0,0.0,49.528,0.019791006966434453,12382,0.014627111996857105
moderate_smoothness,200,23,adaptive_certified_v0_3,2,21937,0.9414231663399736,0.8836701645754015,0,44,47,47,0,0.0,44.064,0.022190662169359134,11016,0.015507508322931964
moderate_smoothness,200,23,adaptive_certified_v0_3,3,20038,0.8945004491466214,0.8544767298981419,0,42,45,45,0,0.0,40.08,0.024342745861733205,10020,0.016259984444615055
moderate_smoothness,200,23,adaptive_certified_v0_3,4,3018,1.0,,1,,2,2,0,0.0,6.216,0.1385809312638581,1554,0.041288440481836414
moderate_smoothness,200,24,independent_mondrian,0,29934,0.8581546068016302,0.7158587373704707,0,56,61,61,0,0.0,59.30800000000001,0.016581548053326258,14827,0.013366796699829367
moderate_smoothness,200,24,independent_mondrian,1,24954,0.8663140177927386,0.7529191719272821,0,47,51,51,0,0.0,50.564,0.019393375223023816,12641,0.014476489873575284
moderate_smoothness,200,24,independent_mondrian,2,22057,0.9320397152831301,0.8677437157404083,0,45,48,48,0,0.0,44.168,0.022139567835635848,11042,0.015489240217437895
moderate_smoothness,200,24,independent_mondrian,3,20071,0.9423546410243635,0.9205510514378131,0,33,35,35,0,0.0,39.904,0.024447486798357128,9976,0.016295803017887658
moderate_smoothness,200,24,independent_mondrian,4,2984,1.0,,1,,5,5,0,0.0,6.056,0.1417233560090703,1514,0.041830306712073814
