n_str,repetition,probability_floor,m3,m4,interval_lower,empirical_local_directional,local_ucb,dkw_ucb,two_sample_ucb,oracle_local_discrepancy,local_admissible,rank,rank_finite,tilde_q,guard_in_region,guard_feasible,oracle_rank_finite,oracle_guard_in_region,oracle_guard_feasible
1000,37,0.8,199,35,0.721801978453209,0.0,0.3969117259523767,0.6292630422297725,0.5902726113429412,0.007053151477321773,0,,0,,0,0,1,1,1
1000,37,0.85,199,35,0.7855871300748873,0.0,0.3969117259523767,0.6292630422297725,0.5902726113429412,0.005884589330452106,0,,0,,0,0,1,1,1
1000,37,0.9,199,35,0.8219662093183885,0.0,0.3969117259523767,0.6292630422297725,0.5902726113429412,0.004439341130138996,0,,0,,0,0,1,1,1
1000,38,0.7,209,28,0.6117398215752594,0.0,0.43047538044622347,0.6180581009329398,0.5814737079894656,0.00873390906696958,0,,0,,0,0,1,1,1
1000,38,0.8,209,28,0.683458860124718,0.0,0.43047538044622347,0.6180581009329398,0.5814737079894656,0.007053151477321773,0,,0,,0,0,1,1,1
1000,38,0.85,209,28,0.758636269139508,0.0,0.43047538044622347,0.6180581009329398,0.5814737079894656,0.005884589330452106,0,,0,,0,0,1,1,1
1000,38,0.9,209,28,0.8212242369468691,0.0,0.43047538044622347,0.6180581009329398,0.5814737079894656,0.004439341130138996,0,,0,,0,0,1,1,1
1000,39,0.7,213,30,0.6277838356348916,0.0,0.4186406243808715,0.5631450866827794,0.5265999573024145,0.00873390906696958,0,,0,,0,0,1,1,1
1000,39,0.8,213,30,0.6831471259009898,0.0,0.4186406243808715,0.5631450866827794,0.5265999573024145,0.007053151477321773,0,,0,,0,0,1,1,1
1000,39,0.85,213,30,0.717744670252741,0.0,0.4186406243808715,0.5631450866827794,0.5265999573024145,0.005884589330452106,0,,0,,0,0,1,1,1
1000,39,0.9,213,30,0.7693075553615388,0.0,0.4186406243808715,0.5631450866827794,0.5265999573024145,0.004439341130138996,0,,0,,0,0,1,1,1
1000,40,0.7,189,22,0.6162640102120926,0.0,0.47080834155394435,0.6755999324883251,0.6381434376064197,0.00873390906696958,0,,0,,0,0,1,1,1
1000,40,0.8,189,22,0.6605375733275922,0.0,0.47080834155394435,0.6755999324883251,0.6381434376064197,0.007053151477321773,0,,0,,0,0,1,1,1
1000,40,0.85,189,22,0.7035193994659403,0.0,0.47080834155394435,0.6755999324883251,0.6381434376064197,0.005884589330452106,0,,0,,0,0,1,1,1
1000,40,0.9,189,22,0.7692789582636747,0.0,0.47080834155394435,0.6755999324883251,0.6381434376064197,0.004439341130138996,0,,0,,0,0,1,1,1
1000,41,0.7,189,25,0.6326814622681224,0.13015873015873014,0.4502708469699042,0.6159804164718002,0.5775947478151804,0.00873390906696958,0,,0,,0,0,1,1,1
1000,41,0.8,189,25,0.6948107990013618,0.04888888888888887,0.4502708469699042,0.6159804164718002,0.5775947478151804,0.007053151477321773,0,,0,,0,0,1,1,1
1000,41,0.85,189,25,0.7297761473250876,0.04888888888888887,0.4502708469699042,0.6159804164718002,0.5775947478151804,0.005884589330452106,0,,0,,0,0,1,1,1
1000,41,0.9,189,25,0.782860557860076,0.048253968253968216,0.4502708469699042,0.6159804164718002,0.5775947478151804,0.004439341130138996,0,,0,,0,0,1,1,1
1000,42,0.7,202,30,0.6407796611005662,0.10924092409240926,0.41925319028225655,0.5311532054509583,0.4933134562748909,0.00873390906696958,0,,0,,0,0,1,1,1
1000,42,0.8,202,30,0.6901663245883747,0.04191419141914188,0.41925319028225655,0.5311532054509583,0.4933134562748909,0.007053151477321773,0,,0,,0,0,1,1,1
1000,42,0.85,202,30,0.7377147810962625,0.04191419141914188,0.41925319028225655,0.5311532054509583,0.4933134562748909,0.005884589330452106,0,,0,,0,0,1,1,1
1000,42,0.9,202,30,0.7853925445181187,0.04191419141914188,0.41925319028225655,0.5311532054509583,0.4933134562748909,0.004439341130138996,0,,0,,0,0,1,1,1
1000,43,0.7,195,34,0.6352566288138969,0.06847662141779787,0.4091110047276608,0.5053447909483832,0.46599625442006076,0.00873390906696958,0,,0,,0,0,1,1,1
1000,43,0.8,195,34,0.7150941457111339,0.05716440422322777,0.4091110047276608,0.5053447909483832,0.46599625442006076,0.007053151477321773,0,,0,,0,0,1,1,1
1000,43,0.85,195,34,0.7561003012821853,0.050980392156862786,0.4091110047276608,0.5053447909483832,0.46599625442006076,0.005884589330452106,0,,0,,0,0,1,1,1
1000,43,0.9,195,34,0.7995477397632085,0.050980392156862786,0.4091110047276608,0.5053447909483832,0.46599625442006076,0.004439341130138996,0,,0,,0,0,1,1,1
1000,44,0.7,197,33,0.6348205656837571,0.025226888171050565,0.41425442523357936,0.5628095942382243,0.5238510511520049,0.00873390906696958,0,,0,,0,0,1,1,1
1000,44,0.8,197,33,0.698827112279524,0.025226888171050565,0.41425442523357936,0.5628095942382243,0.5238510511520049,0.007053151477321773,0,,0,,0,0,1,1,1
1000,44,0.85,197,33,0.7351630460576906,0.025226888171050565,0.41425442523357936,0.5628095942382243,0.5238510511520049,0.005884589330452106,0,,0,,0,0,1,1,1
1000,44,0.9,197,33,0.7754641873700627,0.025226888171050565,0.41425442523357936,0.5628095942382243,0.5238510511520049,0.004439341130138996,0,,0,,0,0,1,1,1
1000,45,0.7,202,30,0.6075127325789451,0.12277227722772277,0.438158246478573,0.6143215222826415,0.5764817731065741,0.00873390906696958,0,,0,,0,0,1,1,1
1000,45,0.8,202,30,0.6831303665861954,0.10363036303630357,0.438158246478573,0.6143215222826415,0.5764817731065741,0.007053151477321773,0,,0,,0,0,1,1,1
1000,45,0.85,202,30,0.7241679327658824,0.10363036303630357,0.438158246478573,0.6143215222826415,0.5764817731065741,0.005884589330452106,0,,0,,0,0,1,1,1
1000,45,0.9,202,30,0.7653385751149997,0.10363036303630357,0.438158246478573,0.6143215222826415,0.5764817731065741,0.004439341130138996,0,,0,,0,0,1,1,1
1000,46,0.7,212,31,0.6030574111455513,0.05508216676810718,0.42843534316582815,0.4870430552025424,0.45019385806653883,0.00873390906696958,0,,0,,0,0,1,1,1
1000,46,0.8,212,31,0.6389218838492778,0.05508216676810718,0.42843534316582815,0.4870430552025424,0.45019385806653883,0.007053151477321773,0,,0,,0,0,1,1,1
1000,46,0.85,212,31,0.6712337664932342,0.05508216676810718,0.42843534316582815,0.4870430552025424,0.45019385806653883,0.005884589330452106,0,,0,,0,0,1,1,1
1000,46,0.9,212,31,0.7367510969079986,0.05508216676810718,0.42843534316582815,0.4870430552025424,0.45019385806653883,0.004439341130138996,0,,0,,0,0,1,1,1
1000,47,0.7,202,34,0.6186555101454431,0.06639487478159578,0.4017710200311769,0.4891697827409762,0.45067340258991584,0.00873390906696958,0,,0,,0,0,1,1,1
1000,47,0.8,202,34,0.6901901499600522,0.04222481071636586,0.4017710200311769,0.4891697827409762,0.45067340258991584,0.007053151477321773,0,,0,,0,0,1,1,1
1000,47,0.85,202,34,0.7560946072545485,0.01921956901572508,0.4017710200311769,0.4891697827409762,0.45067340258991584,0.005884589330452106,0,,0,,0,0,1,1,1
1000,47,0.9,202,34,0.8066005730116431,0.01921956901572508,0.4017710200311769,0.4891697827409762,0.45067340258991584,0.004439341130138996,0,,0,,0,0,1,0,0
1000,48,0.7,212,28,0.6329111480580154,0.15835579514824794,0.46976294883728403,0.5777333989751015,0.541499411594971,0.00873390906696958,0,,0,,0,0,1,1,1
1000,48,0.8,212,28,0.7015455455035361,0.15835579514824794,0.46976294883728403,0.5777333989751015,0.541499411594971,0.007053151477321773,0,,0,,0,0,1,1,1
1000,48,0.85,212,28,0.7364908212748731,0.15835579514824794,0.46976294883728403,0.5777333989751015,0.541499411594971,0.005884589330452106,0,,0,,0,0,1,1,1
1000,48,0.9,212,28,0.7805451071529579,0.13409703504043125,0.46976294883728403,0.5777333989751015,0.541499411594971,0.004439341130138996,0,,0,,0,0,1,1,1
1000,49,0.7,225,36,0.6098793649856905,0.040000000000000036,0.3908682229577641,0.48311218050103677,0.4468752468208074,0.00873390906696958,0,,0,,0,0,1,1,1
1000,49,0.8,225,36,0.679051242019213,0.0,0.3908682229577641,0.48311218050103677,0.4468752468208074,0.007053151477321773,0,,0,,0,0,1,1,1
1000,49,0.85,225,36,0.7271153094704135,0.0,0.3908682229577641,0.48311218050103677,0.4468752468208074,0.005884589330452106,0,,0,,0,0,1,1,1
1000,49,0.9,225,36,0.7853479962809002,0.0,0.3908682229577641,0.48311218050103677,0.4468752468208074,0.004439341130138996,0,,0,,0,0,1,1,1
1000,50,0.7,185,32,0.6292015210104314,0.05185810810810809,0.4090347884044479,0.5364452499362069,0.49608527043872763,0.00873390906696958,0,,0,,0,0,1,1,1
1000,50,0.8,185,32,0.6879424778305544,0.01266891891891897,0.4090347884044479,0.5364452499362069,0.49608527043872763,0.007053151477321773,0,,0,,0,0,1,1,1
1000,50,0.85,185,32,0.7163417807282398,0.01266891891891897,0.4090347884044479,0.5364452499362069,0.49608527043872763,0.005884589330452106,0,,0,,0,0,1,1,1
1000,50,0.9,185,32,0.7416104344961255,0.01266891891891897,0.4090347884044479,0.5364452499362069,0.49608527043872763,0.004439341130138996,0,,0,,0,0,1,0,0
1000,51,0.7,206,25,0.6109445269941405,0.06893203883495136,0.4493975742519713,0.5876645020577085,0.5514832117061537,0.00873390906696958,0,,0,,0,0,1,1,1
1000,51,0.8,206,25,0.6716100870378947,0.06893203883495136,0.4493975742519713,0.5876645020577085,0.5514832117061537,0.007053151477321773,0,,0,,0,0,1,1,1
1000,51,0.85,206,25,0.6978312625823799,0.06893203883495136,0.4493975742519713,0.5876645020577085,0.5514832117061537,0.005884589330452106,0,,0,,0,0,1,1,1
1000,51,0.9,206,25,0.7609862595131023,0.010873786407767039,0.4493975742519713,0.5876645020577085,0.5514832117061537,0.004439341130138996,0,,0,,0,0,1,1,1
1000,52,0.7,185,29,0.6394426127004247,0.05088536812674738,0.42759938190093894,0.5769866069364402,0.5371357194302433,0.00873390906696958,0,,0,,0,0,1,1,1
1000,52,0.8,185,29,0.6975004598332543,0.03392357875116492,0.42759938190093894,0.5769866069364402,0.5371357194302433,0.007053151477321773,0,,0,,0,0,1,1,1
1000,52,0.85,185,29,0.7386181355318061,0.02646784715750239,0.42759938190093894,0.5769866069364402,0.5371357194302433,0.005884589330452106,0,,0,,0,0,1,1,1
1000,52,0.9,185,29,0.8045938762721798,0.0236719478098788,0.42759938190093894,0.5769866069364402,0.5371357194302433,0.004439341130138996,0,,0,,0,0,1,1,1
1000,53,0.7,205,29,0.6226680322231902,0.06896551724137934,0.44967093988657714,0.582614987341492,0.5453371799928557,0.00873390906696958,0,,0,,0,0,1,1,1
1000,53,0.8,205,29,0.6684760071341515,0.06896551724137934,0.44967093988657714,0.582614987341492,0.5453371799928557,0.007053151477321773,0,,0,,0,0,1,1,1
1000,53,0.85,205,29,0.7048773985114877,0.06896551724137934,0.44967093988657714,0.582614987341492,0.5453371799928557,0.005884589330452106,0,,0,,0,0,1,1,1
1000,53,0.9,205,29,0.7328953051205331,0.06896551724137934,0.44967093988657714,0.582614987341492,0.5453371799928557,0.004439341130138996,0,,0,,0,0,1,0,0
1000,54,0.7,205,30,0.6006328480097136,0.11300813008130084,0.41900705058034476,0.6075881920844872,0.5701106034038947,0.00873390906696958,0,,0,,0,0,1,1,1
1000,54,0.8,205,30,0.6611437207331496,0.05447154471544713,0.41900705058034476,0.6075881920844872,0.5701106034038947,0.007053151477321773,0,,0,,0,0,1,1,1
1000,54,0.85,205,30,0.7236379040571788,0.05447154471544713,0.41900705058034476,0.6075881920844872,0.5701106034038947,0.005884589330452106,0,,0,,0,0,1,1,1
1000,54,0.9,205,30,0.7674454392301746,0.04065040650406504,0.41900705058034476,0.6075881920844872,0.5701106034038947,0.004439341130138996,0,,0,,0,0,1,0,0
1000,55,0.7,199,28,0.5994727033791101,0.015613783201722908,0.43095625371207424,0.5755195905539354,0.5377169783468285,0.00873390906696958,0,,0,,0,0,1,1,1
1000,55,0.8,199,28,0.6746729849845581,0.015613783201722908,0.43095625371207424,0.5755195905539354,0.5377169783468285,0.007053151477321773,0,,0,,0,0,1,1,1
1000,55,0.85,199,28,0.6997828142090288,0.015613783201722908,0.43095625371207424,0.5755195905539354,0.5377169783468285,0.005884589330452106,0,,0,,0,0,1,1,1
1000,55,0.9,199,28,0.7652214603892171,0.015613783201722908,0.43095625371207424,0.5755195905539354,0.5377169783468285,0.004439341130138996,0,,0,,0,0,1,1,1
1000,56,0.7,200,33,0.6158037633729625,0.14363636363636367,0.4260995085442034,0.5420596407000506,0.5034685001800774,0.00873390906696958,0,,0,,0,0,1,1,1
1000,56,0.8,200,33,0.6641911764311111,0.12803030303030294,0.4260995085442034,0.5420596407000506,0.5034685001800774,0.007053151477321773,0,,0,,0,0,1,1,1
1000,56,0.85,200,33,0.7214794116753638,0.05681818181818177,0.4260995085442034,0.5420596407000506,0.5034685001800774,0.005884589330452106,0,,0,,0,0,1,1,1
1000,56,0.9,200,33,0.7701219212095174,0.05560606060606055,0.4260995085442034,0.5420596407000506,0.5034685001800774,0.004439341130138996,0,,0,,0,0,1,0,0
1000,57,0.7,202,26,0.6162346565287394,0.09977151561309983,0.4557985457780262,0.6355503300432079,0.59860212481935,0.00873390906696958,0,,0,,0,0,1,1,1
1000,57,0.8,202,26,0.6946166028998798,0.07958872810357964,0.4557985457780262,0.6355503300432079,0.59860212481935,0.007053151477321773,0,,0,,0,0,1,1,1
1000,57,0.85,202,26,0.7246610754594334,0.07958872810357964,0.4557985457780262,0.6355503300432079,0.59860212481935,0.005884589330452106,0,,0,,0,0,1,1,1
1000,57,0.9,202,26,0.7677236129048195,0.07958872810357964,0.4557985457780262,0.6355503300432079,0.59860212481935,0.004439341130138996,0,,0,,0,0,1,1,1
1000,58,0.7,224,32,0.6137459148826034,0.0535714285714286,0.42290280493998555,0.4857618191388591,0.4500439232021977,0.00873390906696958,0,,0,,0,0,1,1,1
1000,58,0.8,224,32,0.6715136943645753,0.0535714285714286,0.42290280493998555,0.4857618191388591,0.4500439232021977,0.007053151477321773,0,,0,,0,0,1,1,1
1000,58,0.85,224,32,0.714652316457857,0.0535714285714286,0.42290280493998555,0.4857618191388591,0.4500439232021977,0.005884589330452106,0,,0,,0,0,1,1,1
1000,58,0.9,224,32,0.7566921107629437,0.0535714285714286,0.42290280493998555,0.4857618191388591,0.4500439232021977,0.004439341130138996,0,,0,,0,0,1,1,1
1000,59,0.7,187,31,0.6134892584400048,0.10229429015007763,0.436200294214119,0.5360731441758273,0.4961391762435408,0.00873390906696958,0,,0,,0,0,1,1,1
1000,59,0.8,187,31,0.704918643350849,0.10229429015007763,0.436200294214119,0.5360731441758273,0.4961391762435408,0.007053151477321773,0,,0,,0,0,1,1,1
1000,59,0.85,187,31,0.7334012703347208,0.10229429015007763,0.436200294214119,0.5360731441758273,0.4961391762435408,0.005884589330452106,0,,0,,0,0,1,1,1
1000,59,0.9,187,31,0.7623020221884751,0.10229429015007763,0.436200294214119,0.5360731441758273,0.4961391762435408,0.004439341130138996,0,,0,,0,0,1,1,1
1000,60,0.7,213,19,0.6272133819633989,0.27081788979490984,0.49216608111665505,0.7557432930630122,0.7226683115978583,0.00873390906696958,0,,0,,0,0,1,1,1
1000,60,0.8,213,19,0.6944971753940035,0.27081788979490984,0.49216608111665505,0.7557432930630122,0.7226683115978583,0.007053151477321773,0,,0,,0,0,1,1,1
1000,60,0.85,213,19,0.7392706887204539,0.2510501606127996,0.49216608111665505,0.7557432930630122,0.7226683115978583,0.005884589330452106,0,,0,,0,0,1,1,1
1000,60,0.9,213,19,0.7721893145451715,0.1880405238448234,0.49216608111665505,0.7557432930630122,0.7226683115978583,0.004439341130138996,0,,0,,0,0,1,1,1
1000,61,0.7,192,31,0.6366044138218612,0.0727486559139785,0.42139141160666,0.5267289353189779,0.48745359952003525,0.00873390906696958,0,,0,,0,0,1,1,1
1000,61,0.8,192,31,0.6973213796676889,0.0727486559139785,0.42139141160666,0.5267289353189779,0.48745359952003525,0.007053151477321773,0,,0,,0,0,1,1,1
1000,61,0.85,192,31,0.7211958689738437,0.0727486559139785,0.42139141160666,0.5267289353189779,0.48745359952003525,0.005884589330452106,0,,0,,0,0,1,1,1
1000,61,0.9,192,31,0.7899570031698435,0.0727486559139785,0.42139141160666,0.5267289353189779,0.48745359952003525,0.004439341130138996,0,,0,,0,0,1,1,1
1000,62,0.7,196,33,0.590999900616307,0.08487940630797763,0.4136875550278291,0.502714804588024,0.4636321772435591,0.00873390906696958,0,,0,,0,0,1,1,1
1000,62,0.8,196,33,0.6529501973543215,0.08487940630797763,0.4136875550278291,0.502714804588024,0.4636321772435591,0.007053151477321773,0,,0,,0,0,1,1,1
1000,62,0.85,196,33,0.707056346617146,0.08487940630797763,0.4136875550278291,0.502714804588024,0.4636321772435591,0.005884589330452106,0,,0,,0,0,1,1,1
1000,62,0.9,196,33,0.7542256469198724,0.08039579468150893,0.4136875550278291,0.502714804588024,0.4636321772435591,0.004439341130138996,0,,0,,0,0,1,0,0
1000,63,0.7,198,21,0.6278211811538841,0.1507936507936508,0.47990813275763944,0.6642089628313979,0.6283521381151771,0.00873390906696958,0,,0,,0,0,1,1,1
1000,63,0.8,198,21,0.6746743270309629,0.05122655122655129,0.47990813275763944,0.6642089628313979,0.6283521381151771,0.007053151477321773,0,,0,,0,0,1,1,1
1000,63,0.85,198,21,0.7179682404239633,0.03968253968253965,0.47990813275763944,0.6642089628313979,0.6283521381151771,0.005884589330452106,0,,0,,0,0,1,1,1
1000,63,0.9,198,21,0.7821778339865983,0.03968253968253965,0.47990813275763944,0.6642089628313979,0.6283521381151771,0.004439341130138996,0,,0,,0,0,1,1,1
1000,64,0.7,176,28,0.6255358313180204,0.10146103896103886,0.4515516833785359,0.5569020778854978,0.5159617729575459,0.00873390906696958,0,,0,,0,0,1,1,1
1000,64,0.8,176,28,0.695543773982411,0.06574675324675316,0.4515516833785359,0.5569020778854978,0.5159617729575459,0.007053151477321773,0,,0,,0,0,1,1,1
1000,64,0.85,176,28,0.7243538064922391,0.06574675324675316,0.4515516833785359,0.5569020778854978,0.5159617729575459,0.005884589330452106,0,,0,,0,0,1,1,1
1000,64,0.9,176,28,0.7559597589607884,0.06574675324675316,0.4515516833785359,0.5569020778854978,0.5159617729575459,0.004439341130138996,0,,0,,0,0,1,1,1
1000,65,0.7,208,30,0.6198542112966128,0.14230769230769225,0.4503383090473123,0.5523251449496234,0.5152027847357796,0.00873390906696958,0,,0,,0,0,1,1,1
1000,65,0.8,208,30,0.6810113969159959,0.14230769230769225,0.4503383090473123,0.5523251449496234,0.5152027847357796,0.007053151477321773,0,,0,,0,0,1,1,1
1000,65,0.85,208,30,0.7295435223034001,0.14230769230769225,0.4503383090473123,0.5523251449496234,0.5152027847357796,0.005884589330452106,0,,0,,0,0,1,1,1
1000,65,0.9,208,30,0.7955062289498559,0.14230769230769225,0.4503383090473123,0.5523251449496234,0.5152027847357796,0.004439341130138996,0,,0,,0,0,1,1,1
1000,66,0.7,170,24,0.6361467888170792,0.11372549019607836,0.46533274981533373,0.5707958065540226,0.5298734809730055,0.00873390906696958,0,,0,,0,0,1,1,1
1000,66,0.8,170,24,0.6989851519324963,0.11372549019607836,0.46533274981533373,0.5707958065540226,0.5298734809730055,0.007053151477321773,0,,0,,0,0,1,1,1
1000,66,0.85,170,24,0.7371275620117419,0.11372549019607836,0.46533274981533373,0.5707958065540226,0.5298734809730055,0.005884589330452106,0,,0,,0,0,1,1,1
1000,66,0.9,170,24,0.7675088118081173,0.11372549019607836,0.46533274981533373,0.5707958065540226,0.5298734809730055,0.004439341130138996,0,,0,,0,0,1,1,1
1000,67,0.7,209,28,0.6211136101678989,0.016575529733424466,0.43047538044622347,0.5816602882193376,0.5450758952758634,0.00873390906696958,0,,0,,0,0,1,1,1
1000,67,0.8,209,28,0.6764811801455843,0.016575529733424466,0.43047538044622347,0.5816602882193376,0.5450758952758634,0.007053151477321773,0,,0,,0,0,1,1,1
1000,67,0.85,209,28,0.716828746601051,0.016575529733424466,0.43047538044622347,0.5816602882193376,0.5450758952758634,0.005884589330452106,0,,0,,0,0,1,1,1
1000,67,0.9,209,28,0.74483590639759,0.016575529733424466,0.43047538044622347,0.5816602882193376,0.5450758952758634,0.004439341130138996,0,,0,,0,0,1,1,1
1000,68,0.7,204,30,0.6249946025754712,0.07843137254901955,0.42671859426630715,0.5307263500810635,0.4931288225096876,0.00873390906696958,0,,0,,0,0,1,1,1
1000,68,0.8,204,30,0.6987577371484128,0.07843137254901955,0.42671859426630715,0.5307263500810635,0.4931288225096876,0.007053151477321773,0,,0,,0,0,1,1,1
1000,68,0.85,204,30,0.724018627046806,0.07843137254901955,0.42671859426630715,0.5307263500810635,0.4931288225096876,0.005884589330452106,0,,0,,0,0,1,1,1
1000,68,0.9,204,30,0.7680486523163763,0.07843137254901955,0.42671859426630715,0.5307263500810635,0.4931288225096876,0.004439341130138996,0,,0,,0,0,1,1,1
1000,69,0.7,216,32,0.6021355834808576,0.10185185185185186,0.40748323685289634,0.5003235392702736,0.46374427842336485,0.00873390906696958,0,,0,,0,0,1,1,1
1000,69,0.8,216,32,0.6669207183211112,0.0,0.40748323685289634,0.5003235392702736,0.46374427842336485,0.007053151477321773,0,,0,,0,0,1,1,1
1000,69,0.85,216,32,0.7115105246895286,0.0,0.40748323685289634,0.5003235392702736,0.46374427842336485,0.005884589330452106,0,,0,,0,0,1,1,1
1000,69,0.9,216,32,0.7628132938867697,0.0,0.40748323685289634,0.5003235392702736,0.46374427842336485,0.004439341130138996,0,,0,,0,0,1,0,0
1000,70,0.7,207,25,0.6155617945008158,0.09236714975845417,0.474304705835986,0.5623238862832084,0.52626460574764,0.00873390906696958,0,,0,,0,0,1,1,1
1000,70,0.8,207,25,0.6911100377284525,0.09236714975845417,0.474304705835986,0.5623238862832084,0.52626460574764,0.007053151477321773,0,,0,,0,0,1,1,1
1000,70,0.85,207,25,0.7337343648394843,0.09236714975845417,0.474304705835986,0.5623238862832084,0.52626460574764,0.005884589330452106,0,,0,,0,0,1,1,1
1000,70,0.9,207,25,0.7603040626845177,0.09236714975845417,0.474304705835986,0.5623238862832084,0.52626460574764,0.004439341130138996,0,,0,,0,0,1,1,1
1000,71,0.7,198,22,0.5980037857963925,0.0,0.4703273410729439,0.6091453451667166,0.5729110240108739,0.00873390906696958,0,,0,,0,0,1,1,1
1000,71,0.8,198,22,0.6426451438095858,0.0,0.4703273410729439,0.6091453451667166,0.5729110240108739,0.007053151477321773,0,,0,,0,0,1,1,1
1000,71,0.85,198,22,0.6736952021011691,0.0,0.4703273410729439,0.6091453451667166,0.5729110240108739,0.005884589330452106,0,,0,,0,0,1,1,1
1000,71,0.9,198,22,0.7201755788942177,0.0,0.4703273410729439,0.6091453451667166,0.5729110240108739,0.004439341130138996,0,,0,,0,0,1,1,1
1000,72,0.7,192,25,0.5714311525477166,0.024375000000000036,0.4501055030545603,0.6248633438106026,0.5868855888125286,0.00873390906696958,0,,0,,0,0,1,1,1
1000,72,0.8,192,25,0.6235114377504778,0.024375000000000036,0.4501055030545603,0.6248633438106026,0.5868855888125286,0.007053151477321773,0,,0,,0,0,1,1,1
1000,72,0.85,192,25,0.6600984920121004,0.024375000000000036,0.4501055030545603,0.6248633438106026,0.5868855888125286,0.005884589330452106,0,,0,,0,0,1,0,0
1000,72,0.9,192,25,0.7262778753265802,0.024375000000000036,0.4501055030545603,0.6248633438106026,0.5868855888125286,0.004439341130138996,0,,0,,0,0,1,0,0
1000,73,0.7,221,30,0.6340272949699397,0.04404223227752635,0.42053001479728724,0.573616198541223,0.5379581902057698,0.00873390906696958,0,,0,,0,0,1,1,1
1000,73,0.8,221,30,0.7088065950628032,0.04404223227752635,0.42053001479728724,0.573616198541223,0.5379581902057698,0.007053151477321773,0,,0,,0,0,1,1,1
1000,73,0.85,221,30,0.7411020613646788,0.04404223227752635,0.42053001479728724,0.573616198541223,0.5379581902057698,0.005884589330452106,0,,0,,0,0,1,1,1
1000,73,0.9,221,30,0.7946285465957565,0.04404223227752635,0.42053001479728724,0.573616198541223,0.5379581902057698,0.004439341130138996,0,,0,,0,0,1,0,0
1000,74,0.7,197,28,0.6148276296805624,0.021754894851341522,0.4310582867197522,0.5290665761293116,0.4910105357780432,0.00873390906696958,0,,0,,0,0,1,1,1
1000,74,0.8,197,28,0.6792015136787097,0.021029731689630182,0.4310582867197522,0.5290665761293116,0.4910105357780432,0.007053151477321773,0,,0,,0,0,1,1,1
1000,74,0.85,197,28,0.6993436653701268,0.021029731689630182,0.4310582867197522,0.5290665761293116,0.4910105357780432,0.005884589330452106,0,,0,,0,0,1,1,1
1000,74,0.9,197,28,0.739275343751154,0.0,0.4310582867197522,0.5290665761293116,0.4910105357780432,0.004439341130138996,0,,0,,0,0,1,0,0
1000,75,0.7,169,36,0.6024268944815939,0.05374753451676528,0.41164873175831185,0.5154730803295787,0.47237377922412666,0.00873390906696958,0,,0,,0,0,1,1,1
1000,75,0.8,169,36,0.6842659846211923,0.05374753451676528,0.41164873175831185,0.5154730803295787,0.47237377922412666,0.007053151477321773,0,,0,,0,0,1,1,1
1000,75,0.85,169,36,0.7223455294421394,0.05374753451676528,0.41164873175831185,0.5154730803295787,0.47237377922412666,0.005884589330452106,0,,0,,0,0,1,1,1
1000,75,0.9,169,36,0.7626317405572558,0.05374753451676528,0.41164873175831185,0.5154730803295787,0.47237377922412666,0.004439341130138996,0,,0,,0,0,1,1,1
1000,76,0.7,206,28,0.5922212089780861,0.039875173370318984,0.4306147403198705,0.5409661265062372,0.5040245517845636,0.00873390906696958,0,,0,,0,0,1,1,1
1000,76,0.8,206,28,0.6476855553439815,0.0038141470180305115,0.4306147403198705,0.5409661265062372,0.5040245517845636,0.007053151477321773,0,,0,,0,0,1,1,1
1000,76,0.85,206,28,0.6945759876221568,0.0,0.4306147403198705,0.5409661265062372,0.5040245517845636,0.005884589330452106,0,,0,,0,0,1,1,1
1000,76,0.9,206,28,0.7282558904994245,0.0,0.4306147403198705,0.5409661265062372,0.5040245517845636,0.004439341130138996,0,,0,,0,0,1,1,1
1000,77,0.7,209,30,0.621623272238806,0.05103668261562999,0.41882033100979976,0.533032626377586,0.4960271731628636,0.00873390906696958,0,,0,,0,0,1,1,1
1000,77,0.8,209,30,0.6744909068276934,0.023125996810207328,0.41882033100979976,0.533032626377586,0.4960271731628636,0.007053151477321773,0,,0,,0,0,1,1,1
1000,77,0.85,209,30,0.7160003065779099,0.023125996810207328,0.41882033100979976,0.533032626377586,0.4960271731628636,0.005884589330452106,0,,0,,0,0,1,1,1
1000,77,0.9,209,30,0.7574416791622822,0.014194577352472093,0.41882033100979976,0.533032626377586,0.4960271731628636,0.004439341130138996,0,,0,,0,0,1,1,1
1000,78,0.7,196,34,0.6354419605011503,0.044117647058823484,0.41418688123210873,0.4875308353202956,0.44830643551262117,0.00873390906696958,0,,0,,0,0,1,1,1
1000,78,0.8,196,34,0.6865818878101473,0.03601440576230497,0.41418688123210873,0.4875308353202956,0.44830643551262117,0.007053151477321773,0,,0,,0,0,1,1,1
1000,78,0.85,196,34,0.725379750937194,0.03601440576230497,0.41418688123210873,0.4875308353202956,0.44830643551262117,0.005884589330452106,0,,0,,0,0,1,1,1
1000,78,0.9,196,34,0.776515720952691,0.03601440576230497,0.41418688123210873,0.4875308353202956,0.44830643551262117,0.004439341130138996,0,,0,,0,0,1,1,1
1000,79,0.7,194,33,0.6326247350000913,0.13620743517650735,0.41079023019368793,0.5363969080734797,0.4970636335201636,0.00873390906696958,0,,0,,0,0,1,1,1
1000,79,0.8,194,33,0.6929104712831973,0.09231490159325206,0.41079023019368793,0.5363969080734797,0.4970636335201636,0.007053151477321773,0,,0,,0,0,1,1,1
