scenario,n_cal,repetition,method,eta,class_id,lipschitz_constant,radius,borrowing_cost,guarantee_floor,slack_floor,own_support,pooled_support,support_multiplier,threshold,finite,actual_coverage
strong_smoothness,400,35,fixed_ordinal_pooling,,2,0.009973297288075951,1,0.006698483253185341,0.8933015167468147,,76,270,3.5526315789473686,0.7808996004552701,1,0.9122112248456057
strong_smoothness,400,35,fixed_ordinal_pooling,,3,0.009973297288075951,1,0.005540720715597749,0.8944592792844023,,92,180,1.9565217391304348,0.802261564725136,1,0.9245426155994522
strong_smoothness,400,35,fixed_ordinal_pooling,,4,0.009973297288075951,1,0.00867243242441387,0.8913275675755862,,12,104,8.666666666666666,0.846648498431959,1,0.9487909968184869
strong_smoothness,400,35,approximate_ordinal_borrowing,0.0,0,0.009973297288075951,0,0.0,0.9,0.9,118,118,1.0,0.7812687460773267,1,0.9201889597413826
strong_smoothness,400,35,approximate_ordinal_borrowing,0.0,1,0.009973297288075951,0,0.0,0.9,0.9,102,102,1.0,0.7210298705362805,1,0.859962161126372
strong_smoothness,400,35,approximate_ordinal_borrowing,0.0,2,0.009973297288075951,0,0.0,0.9,0.9,76,76,1.0,0.7778860492536139,1,0.9097846758273009
strong_smoothness,400,35,approximate_ordinal_borrowing,0.0,3,0.009973297288075951,0,0.0,0.9,0.9,92,92,1.0,0.848565131460677,1,0.9523248294925104
strong_smoothness,400,35,approximate_ordinal_borrowing,0.0,4,0.009973297288075951,0,0.0,0.9,0.9,12,12,1.0,0.6928928207206004,1,0.8063335042931064
strong_smoothness,400,35,approximate_ordinal_borrowing,0.01,0,0.009973297288075951,2,0.00893711055684728,0.8910628894431527,0.89,118,296,2.5084745762711864,0.7677910625381017,1,0.9097073894443596
strong_smoothness,400,35,approximate_ordinal_borrowing,0.01,1,0.009973297288075951,2,0.009459209798999871,0.8905407902010002,0.89,102,388,3.803921568627451,0.7808996004552701,1,0.9161293691238259
strong_smoothness,400,35,approximate_ordinal_borrowing,0.01,2,0.009973297288075951,1,0.006698483253185341,0.8933015167468147,0.89,76,270,3.5526315789473686,0.7808996004552701,1,0.9122112248456057
strong_smoothness,400,35,approximate_ordinal_borrowing,0.01,3,0.009973297288075951,1,0.005540720715597749,0.8944592792844023,0.89,92,180,1.9565217391304348,0.802261564725136,1,0.9245426155994522
strong_smoothness,400,35,approximate_ordinal_borrowing,0.01,4,0.009973297288075951,1,0.00867243242441387,0.8913275675755862,0.89,12,104,8.666666666666666,0.846648498431959,1,0.9487909968184869
strong_smoothness,400,35,approximate_ordinal_borrowing,0.02,0,0.009973297288075951,4,0.014062349176187093,0.8859376508238129,0.88,118,400,3.389830508474576,0.7764881465308211,1,0.916581791736329
strong_smoothness,400,35,approximate_ordinal_borrowing,0.02,1,0.009973297288075951,3,0.010073030260956711,0.8899269697390433,0.88,102,400,3.9215686274509802,0.7764881465308211,1,0.9126793934214803
strong_smoothness,400,35,approximate_ordinal_borrowing,0.02,2,0.009973297288075951,2,0.011070359989764307,0.8889296400102357,0.88,76,400,5.2631578947368425,0.7764881465308211,1,0.9086422976398125
strong_smoothness,400,35,approximate_ordinal_borrowing,0.02,3,0.009973297288075951,3,0.016455940525325317,0.8835440594746747,0.88,92,400,4.3478260869565215,0.7764881465308211,1,0.9044684644198284
strong_smoothness,400,35,approximate_ordinal_borrowing,0.02,4,0.009973297288075951,3,0.019804118900607962,0.8801958810993921,0.88,12,282,23.5,0.7778860492536139,1,0.9013757240698468
strong_smoothness,400,35,approximate_ordinal_borrowing,0.05,0,0.009973297288075951,4,0.014062349176187093,0.8859376508238129,0.85,118,400,3.389830508474576,0.7764881465308211,1,0.916581791736329
strong_smoothness,400,35,approximate_ordinal_borrowing,0.05,1,0.009973297288075951,3,0.010073030260956711,0.8899269697390433,0.85,102,400,3.9215686274509802,0.7764881465308211,1,0.9126793934214803
strong_smoothness,400,35,approximate_ordinal_borrowing,0.05,2,0.009973297288075951,2,0.011070359989764307,0.8889296400102357,0.85,76,400,5.2631578947368425,0.7764881465308211,1,0.9086422976398125
strong_smoothness,400,35,approximate_ordinal_borrowing,0.05,3,0.009973297288075951,3,0.016455940525325317,0.8835440594746747,0.85,92,400,4.3478260869565215,0.7764881465308211,1,0.9044684644198284
strong_smoothness,400,35,approximate_ordinal_borrowing,0.05,4,0.009973297288075951,4,0.025830839976116717,0.8741691600238833,0.85,12,400,33.333333333333336,0.7764881465308211,1,0.900155958448716
strong_smoothness,400,36,independent_mondrian,,0,0.009973297288075951,0,0.0,0.9,,122,122,1.0,0.7497312411543415,1,0.894104577364514
strong_smoothness,400,36,independent_mondrian,,1,0.009973297288075951,0,0.0,0.9,,95,95,1.0,0.8548408191268312,1,0.9598721268046422
strong_smoothness,400,36,independent_mondrian,,2,0.009973297288075951,0,0.0,0.9,,83,83,1.0,0.7834946810232559,1,0.9142615161415453
strong_smoothness,400,36,independent_mondrian,,3,0.009973297288075951,0,0.0,0.9,,85,85,1.0,0.9139556886697751,1,0.9769664752699905
strong_smoothness,400,36,independent_mondrian,,4,0.009973297288075951,0,0.0,0.9,,15,15,1.0,1.0587819852177836,1,0.9964690376814225
strong_smoothness,400,36,fixed_ordinal_pooling,,0,0.009973297288075951,1,0.004533316949125432,0.8954666830508746,,122,217,1.778688524590164,0.7833357432547019,1,0.9217115587427893
strong_smoothness,400,36,fixed_ordinal_pooling,,1,0.009973297288075951,1,0.006735213752986357,0.8932647862470137,,95,300,3.1578947368421053,0.7788016890816133,1,0.9145016825006218
strong_smoothness,400,36,fixed_ordinal_pooling,,2,0.009973297288075951,1,0.006698483253185341,0.8933015167468147,,83,263,3.1686746987951806,0.8264340320478445,1,0.9431946347946092
strong_smoothness,400,36,fixed_ordinal_pooling,,3,0.009973297288075951,1,0.005540720715597749,0.8944592792844023,,85,183,2.152941176470588,0.8395379428011873,1,0.9476721243372415
strong_smoothness,400,36,fixed_ordinal_pooling,,4,0.009973297288075951,1,0.00867243242441387,0.8913275675755862,,15,100,6.666666666666667,0.9064131470173498,1,0.9733243035538182
strong_smoothness,400,36,approximate_ordinal_borrowing,0.0,0,0.009973297288075951,0,0.0,0.9,0.9,122,122,1.0,0.7497312411543415,1,0.894104577364514
strong_smoothness,400,36,approximate_ordinal_borrowing,0.0,1,0.009973297288075951,0,0.0,0.9,0.9,95,95,1.0,0.8548408191268312,1,0.9598721268046422
strong_smoothness,400,36,approximate_ordinal_borrowing,0.0,2,0.009973297288075951,0,0.0,0.9,0.9,83,83,1.0,0.7834946810232559,1,0.9142615161415453
strong_smoothness,400,36,approximate_ordinal_borrowing,0.0,3,0.009973297288075951,0,0.0,0.9,0.9,85,85,1.0,0.9139556886697751,1,0.9769664752699905
strong_smoothness,400,36,approximate_ordinal_borrowing,0.0,4,0.009973297288075951,0,0.0,0.9,0.9,15,15,1.0,1.0587819852177836,1,0.9964690376814225
strong_smoothness,400,36,approximate_ordinal_borrowing,0.01,0,0.009973297288075951,2,0.00893711055684728,0.8910628894431527,0.89,122,300,2.459016393442623,0.7788016890816133,1,0.9183424728232233
strong_smoothness,400,36,approximate_ordinal_borrowing,0.01,1,0.009973297288075951,2,0.009459209798999871,0.8905407902010002,0.89,95,385,4.052631578947368,0.7934621212920956,1,0.9253926153142307
strong_smoothness,400,36,approximate_ordinal_borrowing,0.01,2,0.009973297288075951,1,0.006698483253185341,0.8933015167468147,0.89,83,263,3.1686746987951806,0.8264340320478445,1,0.9431946347946092
strong_smoothness,400,36,approximate_ordinal_borrowing,0.01,3,0.009973297288075951,1,0.005540720715597749,0.8944592792844023,0.89,85,183,2.152941176470588,0.8395379428011873,1,0.9476721243372415
strong_smoothness,400,36,approximate_ordinal_borrowing,0.01,4,0.009973297288075951,1,0.00867243242441387,0.8913275675755862,0.89,15,100,6.666666666666667,0.9064131470173498,1,0.9733243035538182
strong_smoothness,400,36,approximate_ordinal_borrowing,0.02,0,0.009973297288075951,4,0.014062349176187093,0.8859376508238129,0.88,122,400,3.278688524590164,0.8089159559692096,1,0.9387760298986492
strong_smoothness,400,36,approximate_ordinal_borrowing,0.02,1,0.009973297288075951,3,0.010073030260956711,0.8899269697390433,0.88,95,400,4.2105263157894735,0.8089159559692096,1,0.9356916885012397
strong_smoothness,400,36,approximate_ordinal_borrowing,0.02,2,0.009973297288075951,2,0.011070359989764307,0.8889296400102357,0.88,83,400,4.819277108433735,0.8089159559692096,1,0.9324879267550124
strong_smoothness,400,36,approximate_ordinal_borrowing,0.02,3,0.009973297288075951,3,0.016455940525325317,0.8835440594746747,0.88,85,400,4.705882352941177,0.8089159559692096,1,0.9291622000317833
strong_smoothness,400,36,approximate_ordinal_borrowing,0.02,4,0.009973297288075951,3,0.019804118900607962,0.8801958810993921,0.88,15,278,18.533333333333335,0.8414332634098589,1,0.9459910556223093
strong_smoothness,400,36,approximate_ordinal_borrowing,0.05,0,0.009973297288075951,4,0.014062349176187093,0.8859376508238129,0.85,122,400,3.278688524590164,0.8089159559692096,1,0.9387760298986492
strong_smoothness,400,36,approximate_ordinal_borrowing,0.05,1,0.009973297288075951,3,0.010073030260956711,0.8899269697390433,0.85,95,400,4.2105263157894735,0.8089159559692096,1,0.9356916885012397
strong_smoothness,400,36,approximate_ordinal_borrowing,0.05,2,0.009973297288075951,2,0.011070359989764307,0.8889296400102357,0.85,83,400,4.819277108433735,0.8089159559692096,1,0.9324879267550124
strong_smoothness,400,36,approximate_ordinal_borrowing,0.05,3,0.009973297288075951,3,0.016455940525325317,0.8835440594746747,0.85,85,400,4.705882352941177,0.8089159559692096,1,0.9291622000317833
strong_smoothness,400,36,approximate_ordinal_borrowing,0.05,4,0.009973297288075951,4,0.025830839976116717,0.8741691600238833,0.85,15,400,26.666666666666668,0.8089159559692096,1,0.9257120221326942
strong_smoothness,400,37,independent_mondrian,,0,0.009973297288075951,0,0.0,0.9,,132,132,1.0,0.7823179675366343,1,0.9209646168176786
strong_smoothness,400,37,independent_mondrian,,1,0.009973297288075951,0,0.0,0.9,,106,106,1.0,0.794422889936591,1,0.926067564167905
strong_smoothness,400,37,independent_mondrian,,2,0.009973297288075951,0,0.0,0.9,,80,80,1.0,0.7410660865131707,1,0.8760224309067552
strong_smoothness,400,37,independent_mondrian,,3,0.009973297288075951,0,0.0,0.9,,74,74,1.0,0.7730465698006899,1,0.9015150879896585
strong_smoothness,400,37,independent_mondrian,,4,0.009973297288075951,0,0.0,0.9,,8,8,1.0,,0,1.0
strong_smoothness,400,37,fixed_ordinal_pooling,,0,0.009973297288075951,1,0.004533316949125432,0.8954666830508746,,132,238,1.803030303030303,0.7823179675366343,1,0.9209646168176786
strong_smoothness,400,37,fixed_ordinal_pooling,,1,0.009973297288075951,1,0.006735213752986357,0.8932647862470137,,106,318,3.0,0.7652924823739996,1,0.9034498887160713
strong_smoothness,400,37,fixed_ordinal_pooling,,2,0.009973297288075951,1,0.006698483253185341,0.8933015167468147,,80,260,3.25,0.7583993390546031,1,0.8928811093222314
strong_smoothness,400,37,fixed_ordinal_pooling,,3,0.009973297288075951,1,0.005540720715597749,0.8944592792844023,,74,162,2.189189189189189,0.750852501538366,1,0.8808531687038843
strong_smoothness,400,37,fixed_ordinal_pooling,,4,0.009973297288075951,1,0.00867243242441387,0.8913275675755862,,8,82,10.25,0.7730465698006899,1,0.8971060648794233
strong_smoothness,400,37,approximate_ordinal_borrowing,0.0,0,0.009973297288075951,0,0.0,0.9,0.9,132,132,1.0,0.7823179675366343,1,0.9209646168176786
strong_smoothness,400,37,approximate_ordinal_borrowing,0.0,1,0.009973297288075951,0,0.0,0.9,0.9,106,106,1.0,0.794422889936591,1,0.926067564167905
strong_smoothness,400,37,approximate_ordinal_borrowing,0.0,2,0.009973297288075951,0,0.0,0.9,0.9,80,80,1.0,0.7410660865131707,1,0.8760224309067552
strong_smoothness,400,37,approximate_ordinal_borrowing,0.0,3,0.009973297288075951,0,0.0,0.9,0.9,74,74,1.0,0.7730465698006899,1,0.9015150879896585
strong_smoothness,400,37,approximate_ordinal_borrowing,0.0,4,0.009973297288075951,0,0.0,0.9,0.9,8,8,1.0,,0,1.0
strong_smoothness,400,37,approximate_ordinal_borrowing,0.01,0,0.009973297288075951,2,0.00893711055684728,0.8910628894431527,0.89,132,318,2.409090909090909,0.7652924823739996,1,0.9076567111645623
strong_smoothness,400,37,approximate_ordinal_borrowing,0.01,1,0.009973297288075951,2,0.009459209798999871,0.8905407902010002,0.89,106,392,3.69811320754717,0.7652924823739996,1,0.9034498887160713
strong_smoothness,400,37,approximate_ordinal_borrowing,0.01,2,0.009973297288075951,1,0.006698483253185341,0.8933015167468147,0.89,80,260,3.25,0.7583993390546031,1,0.8928811093222314
strong_smoothness,400,37,approximate_ordinal_borrowing,0.01,3,0.009973297288075951,1,0.005540720715597749,0.8944592792844023,0.89,74,162,2.189189189189189,0.750852501538366,1,0.8808531687038843
strong_smoothness,400,37,approximate_ordinal_borrowing,0.01,4,0.009973297288075951,1,0.00867243242441387,0.8913275675755862,0.89,8,82,10.25,0.7730465698006899,1,0.8971060648794233
strong_smoothness,400,37,approximate_ordinal_borrowing,0.02,0,0.009973297288075951,4,0.014062349176187093,0.8859376508238129,0.88,132,400,3.0303030303030303,0.7652924823739996,1,0.9076567111645623
strong_smoothness,400,37,approximate_ordinal_borrowing,0.02,1,0.009973297288075951,3,0.010073030260956711,0.8899269697390433,0.88,106,400,3.7735849056603774,0.7652924823739996,1,0.9034498887160713
strong_smoothness,400,37,approximate_ordinal_borrowing,0.02,2,0.009973297288075951,2,0.011070359989764307,0.8889296400102357,0.88,80,400,5.0,0.7652924823739996,1,0.8991039470224685
strong_smoothness,400,37,approximate_ordinal_borrowing,0.02,3,0.009973297288075951,3,0.016455940525325317,0.8835440594746747,0.88,74,400,5.405405405405405,0.7652924823739996,1,0.8946170904384114
strong_smoothness,400,37,approximate_ordinal_borrowing,0.02,4,0.009973297288075951,3,0.019804118900607962,0.8801958810993921,0.88,8,268,33.5,0.7597194859421069,1,0.8846577409456289
strong_smoothness,400,37,approximate_ordinal_borrowing,0.05,0,0.009973297288075951,4,0.014062349176187093,0.8859376508238129,0.85,132,400,3.0303030303030303,0.7652924823739996,1,0.9076567111645623
strong_smoothness,400,37,approximate_ordinal_borrowing,0.05,1,0.009973297288075951,3,0.010073030260956711,0.8899269697390433,0.85,106,400,3.7735849056603774,0.7652924823739996,1,0.9034498887160713
strong_smoothness,400,37,approximate_ordinal_borrowing,0.05,2,0.009973297288075951,2,0.011070359989764307,0.8889296400102357,0.85,80,400,5.0,0.7652924823739996,1,0.8991039470224685
strong_smoothness,400,37,approximate_ordinal_borrowing,0.05,3,0.009973297288075951,3,0.016455940525325317,0.8835440594746747,0.85,74,400,5.405405405405405,0.7652924823739996,1,0.8946170904384114
strong_smoothness,400,37,approximate_ordinal_borrowing,0.05,4,0.009973297288075951,4,0.025830839976116717,0.8741691600238833,0.85,8,400,50.0,0.7652924823739996,1,0.8899876440297476
strong_smoothness,400,38,independent_mondrian,,0,0.009973297288075951,0,0.0,0.9,,123,123,1.0,0.7331286544752751,1,0.8781206477008893
strong_smoothness,400,38,independent_mondrian,,1,0.009973297288075951,0,0.0,0.9,,113,113,1.0,0.7033681749551282,1,0.8393624225602683
strong_smoothness,400,38,independent_mondrian,,2,0.009973297288075951,0,0.0,0.9,,80,80,1.0,0.798570674495308,1,0.9254691097803048
strong_smoothness,400,38,independent_mondrian,,3,0.009973297288075951,0,0.0,0.9,,75,75,1.0,0.7099789531254893,1,0.8351937685858453
strong_smoothness,400,38,independent_mondrian,,4,0.009973297288075951,0,0.0,0.9,,9,9,1.0,1.2098909759331278,1,0.9997191402024139
strong_smoothness,400,38,fixed_ordinal_pooling,,0,0.009973297288075951,1,0.004533316949125432,0.8954666830508746,,123,236,1.91869918699187,0.7324422246349852,1,0.877425141231349
strong_smoothness,400,38,fixed_ordinal_pooling,,1,0.009973297288075951,1,0.006735213752986357,0.8932647862470137,,113,316,2.7964601769911503,0.74438275350006,1,0.884329916293565
strong_smoothness,400,38,fixed_ordinal_pooling,,2,0.009973297288075951,1,0.006698483253185341,0.8933015167468147,,80,268,3.35,0.7365922941536202,1,0.8713847831223235
strong_smoothness,400,38,fixed_ordinal_pooling,,3,0.009973297288075951,1,0.005540720715597749,0.8944592792844023,,75,164,2.1866666666666665,0.7495804808148496,1,0.8795825273063864
strong_smoothness,400,38,fixed_ordinal_pooling,,4,0.009973297288075951,1,0.00867243242441387,0.8913275675755862,,9,84,9.333333333333334,0.725379522757432,1,0.8477656609746139
strong_smoothness,400,38,approximate_ordinal_borrowing,0.0,0,0.009973297288075951,0,0.0,0.9,0.9,123,123,1.0,0.7331286544752751,1,0.8781206477008893
strong_smoothness,400,38,approximate_ordinal_borrowing,0.0,1,0.009973297288075951,0,0.0,0.9,0.9,113,113,1.0,0.7033681749551282,1,0.8393624225602683
strong_smoothness,400,38,approximate_ordinal_borrowing,0.0,2,0.009973297288075951,0,0.0,0.9,0.9,80,80,1.0,0.798570674495308,1,0.9254691097803048
strong_smoothness,400,38,approximate_ordinal_borrowing,0.0,3,0.009973297288075951,0,0.0,0.9,0.9,75,75,1.0,0.7099789531254893,1,0.8351937685858453
strong_smoothness,400,38,approximate_ordinal_borrowing,0.0,4,0.009973297288075951,0,0.0,0.9,0.9,9,9,1.0,1.2098909759331278,1,0.9997191402024139
strong_smoothness,400,38,approximate_ordinal_borrowing,0.01,0,0.009973297288075951,2,0.00893711055684728,0.8910628894431527,0.89,123,316,2.569105691056911,0.74438275350006,1,0.8891298807325569
strong_smoothness,400,38,approximate_ordinal_borrowing,0.01,1,0.009973297288075951,2,0.009459209798999871,0.8905407902010002,0.89,113,391,3.4601769911504423,0.7327130611426925,1,0.8725577470115145
strong_smoothness,400,38,approximate_ordinal_borrowing,0.01,2,0.009973297288075951,1,0.006698483253185341,0.8933015167468147,0.89,80,268,3.35,0.7365922941536202,1,0.8713847831223235
strong_smoothness,400,38,approximate_ordinal_borrowing,0.01,3,0.009973297288075951,1,0.005540720715597749,0.8944592792844023,0.89,75,164,2.1866666666666665,0.7495804808148496,1,0.8795825273063864
strong_smoothness,400,38,approximate_ordinal_borrowing,0.01,4,0.009973297288075951,1,0.00867243242441387,0.8913275675755862,0.89,9,84,9.333333333333334,0.725379522757432,1,0.8477656609746139
strong_smoothness,400,38,approximate_ordinal_borrowing,0.02,0,0.009973297288075951,4,0.014062349176187093,0.8859376508238129,0.88,123,400,3.252032520325203,0.7365922941536202,1,0.8815877911850153
strong_smoothness,400,38,approximate_ordinal_borrowing,0.02,1,0.009973297288075951,3,0.010073030260956711,0.8899269697390433,0.88,113,400,3.5398230088495577,0.7365922941536202,1,0.8765601199660964
strong_smoothness,400,38,approximate_ordinal_borrowing,0.02,2,0.009973297288075951,2,0.011070359989764307,0.8889296400102357,0.88,80,400,5.0,0.7365922941536202,1,0.8713847831223235
strong_smoothness,400,38,approximate_ordinal_borrowing,0.02,3,0.009973297288075951,3,0.016455940525325317,0.8835440594746747,0.88,75,400,5.333333333333333,0.7365922941536202,1,0.8660607720021058
strong_smoothness,400,38,approximate_ordinal_borrowing,0.02,4,0.009973297288075951,3,0.019804118900607962,0.8801958810993921,0.88,9,277,30.77777777777778,0.7398742028374001,1,0.8641968657199873
strong_smoothness,400,38,approximate_ordinal_borrowing,0.05,0,0.009973297288075951,4,0.014062349176187093,0.8859376508238129,0.85,123,400,3.252032520325203,0.7365922941536202,1,0.8815877911850153
strong_smoothness,400,38,approximate_ordinal_borrowing,0.05,1,0.009973297288075951,3,0.010073030260956711,0.8899269697390433,0.85,113,400,3.5398230088495577,0.7365922941536202,1,0.8765601199660964
strong_smoothness,400,38,approximate_ordinal_borrowing,0.05,2,0.009973297288075951,2,0.011070359989764307,0.8889296400102357,0.85,80,400,5.0,0.7365922941536202,1,0.8713847831223235
strong_smoothness,400,38,approximate_ordinal_borrowing,0.05,3,0.009973297288075951,3,0.016455940525325317,0.8835440594746747,0.85,75,400,5.333333333333333,0.7365922941536202,1,0.8660607720021058
strong_smoothness,400,38,approximate_ordinal_borrowing,0.05,4,0.009973297288075951,4,0.025830839976116717,0.8741691600238833,0.85,9,400,44.44444444444444,0.7365922941536202,1,0.8605872374213883
strong_smoothness,400,39,independent_mondrian,,0,0.009973297288075951,0,0.0,0.9,,127,127,1.0,0.7578976149669938,1,0.9013857702441344
strong_smoothness,400,39,independent_mondrian,,1,0.009973297288075951,0,0.0,0.9,,97,97,1.0,0.7349419090938856,1,0.8748682392505152
strong_smoothness,400,39,independent_mondrian,,2,0.009973297288075951,0,0.0,0.9,,89,89,1.0,0.7306606136560696,1,0.8650522126931333
strong_smoothness,400,39,independent_mondrian,,3,0.009973297288075951,0,0.0,0.9,,73,73,1.0,0.8015324449132933,1,0.9240228050629771
strong_smoothness,400,39,independent_mondrian,,4,0.009973297288075951,0,0.0,0.9,,14,14,1.0,0.8138324279091393,1,0.9291055916816489
strong_smoothness,400,39,fixed_ordinal_pooling,,0,0.009973297288075951,1,0.004533316949125432,0.8954666830508746,,127,224,1.763779527559055,0.7429957781138767,1,0.8878129286780205
strong_smoothness,400,39,fixed_ordinal_pooling,,1,0.009973297288075951,1,0.006735213752986357,0.8932647862470137,,97,313,3.2268041237113403,0.739278944181863,1,0.8792799233730919
strong_smoothness,400,39,fixed_ordinal_pooling,,2,0.009973297288075951,1,0.006698483253185341,0.8933015167468147,,89,259,2.9101123595505616,0.739278944181863,1,0.8741840669821045
strong_smoothness,400,39,fixed_ordinal_pooling,,3,0.009973297288075951,1,0.005540720715597749,0.8944592792844023,,73,176,2.410958904109589,0.7588711717791888,1,0.8886454220355828
strong_smoothness,400,39,fixed_ordinal_pooling,,4,0.009973297288075951,1,0.00867243242441387,0.8913275675755862,,14,87,6.214285714285714,0.8015324449132933,1,0.9203844437228798
strong_smoothness,400,39,approximate_ordinal_borrowing,0.0,0,0.009973297288075951,0,0.0,0.9,0.9,127,127,1.0,0.7578976149669938,1,0.9013857702441344
strong_smoothness,400,39,approximate_ordinal_borrowing,0.0,1,0.009973297288075951,0,0.0,0.9,0.9,97,97,1.0,0.7349419090938856,1,0.8748682392505152
strong_smoothness,400,39,approximate_ordinal_borrowing,0.0,2,0.009973297288075951,0,0.0,0.9,0.9,89,89,1.0,0.7306606136560696,1,0.8650522126931333
strong_smoothness,400,39,approximate_ordinal_borrowing,0.0,3,0.009973297288075951,0,0.0,0.9,0.9,73,73,1.0,0.8015324449132933,1,0.9240228050629771
strong_smoothness,400,39,approximate_ordinal_borrowing,0.0,4,0.009973297288075951,0,0.0,0.9,0.9,14,14,1.0,0.8138324279091393,1,0.9291055916816489
strong_smoothness,400,39,approximate_ordinal_borrowing,0.01,0,0.009973297288075951,2,0.00893711055684728,0.8910628894431527,0.89,127,313,2.4645669291338583,0.739278944181863,1,0.8842287197672436
strong_smoothness,400,39,approximate_ordinal_borrowing,0.01,1,0.009973297288075951,2,0.009459209798999871,0.8905407902010002,0.89,97,386,3.979381443298969,0.7525205301184086,1,0.8920682844265295
strong_smoothness,400,39,approximate_ordinal_borrowing,0.01,2,0.009973297288075951,1,0.006698483253185341,0.8933015167468147,0.89,89,259,2.9101123595505616,0.739278944181863,1,0.8741840669821045
strong_smoothness,400,39,approximate_ordinal_borrowing,0.01,3,0.009973297288075951,1,0.005540720715597749,0.8944592792844023,0.89,73,176,2.410958904109589,0.7588711717791888,1,0.8886454220355828
strong_smoothness,400,39,approximate_ordinal_borrowing,0.01,4,0.009973297288075951,1,0.00867243242441387,0.8913275675755862,0.89,14,87,6.214285714285714,0.8015324449132933,1,0.9203844437228798
strong_smoothness,400,39,approximate_ordinal_borrowing,0.02,0,0.009973297288075951,4,0.014062349176187093,0.8859376508238129,0.88,127,400,3.1496062992125986,0.7477274153563663,1,0.8922600345795153
strong_smoothness,400,39,approximate_ordinal_borrowing,0.02,1,0.009973297288075951,3,0.010073030260956711,0.8899269697390433,0.88,97,400,4.123711340206185,0.7477274153563663,1,0.8875568289033701
strong_smoothness,400,39,approximate_ordinal_borrowing,0.02,2,0.009973297288075951,2,0.011070359989764307,0.8889296400102357,0.88,89,400,4.49438202247191,0.7477274153563663,1,0.882708744387803
strong_smoothness,400,39,approximate_ordinal_borrowing,0.02,3,0.009973297288075951,3,0.016455940525325317,0.8835440594746747,0.88,73,400,5.47945205479452,0.7477274153563663,1,0.8777144403982333
strong_smoothness,400,39,approximate_ordinal_borrowing,0.02,4,0.009973297288075951,3,0.019804118900607962,0.8801958810993921,0.88,14,273,19.5,0.739278944181863,1,0.8635469633927129
strong_smoothness,400,39,approximate_ordinal_borrowing,0.05,0,0.009973297288075951,4,0.014062349176187093,0.8859376508238129,0.85,127,400,3.1496062992125986,0.7477274153563663,1,0.8922600345795153
strong_smoothness,400,39,approximate_ordinal_borrowing,0.05,1,0.009973297288075951,3,0.010073030260956711,0.8899269697390433,0.85,97,400,4.123711340206185,0.7477274153563663,1,0.8875568289033701
strong_smoothness,400,39,approximate_ordinal_borrowing,0.05,2,0.009973297288075951,2,0.011070359989764307,0.8889296400102357,0.85,89,400,4.49438202247191,0.7477274153563663,1,0.882708744387803
strong_smoothness,400,39,approximate_ordinal_borrowing,0.05,3,0.009973297288075951,3,0.016455940525325317,0.8835440594746747,0.85,73,400,5.47945205479452,0.7477274153563663,1,0.8777144403982333
strong_smoothness,400,39,approximate_ordinal_borrowing,0.05,4,0.009973297288075951,4,0.025830839976116717,0.8741691600238833,0.85,14,400,28.571428571428573,0.7477274153563663,1,0.872572721329177
strong_smoothness,400,40,independent_mondrian,,0,0.009973297288075951,0,0.0,0.9,,119,119,1.0,0.7271648168634748,1,0.8719849023767294
strong_smoothness,400,40,independent_mondrian,,1,0.009973297288075951,0,0.0,0.9,,101,101,1.0,0.7366844225102914,1,0.8766540901984485
strong_smoothness,400,40,independent_mondrian,,2,0.009973297288075951,0,0.0,0.9,,85,85,1.0,0.7714798974080082,1,0.904461464262835
strong_smoothness,400,40,independent_mondrian,,3,0.009973297288075951,0,0.0,0.9,,80,80,1.0,0.781671280185972,1,0.9087925635341799
strong_smoothness,400,40,independent_mondrian,,4,0.009973297288075951,0,0.0,0.9,,15,15,1.0,0.8645786431124138,1,0.9575460812721384
strong_smoothness,400,40,fixed_ordinal_pooling,,0,0.009973297288075951,1,0.004533316949125432,0.8954666830508746,,119,220,1.8487394957983194,0.7314352255771862,1,0.8763997955876914
strong_smoothness,400,40,fixed_ordinal_pooling,,1,0.009973297288075951,1,0.006735213752986357,0.8932647862470137,,101,305,3.01980198019802,0.7428509298441462,1,0.8828302623042494
strong_smoothness,400,40,fixed_ordinal_pooling,,2,0.009973297288075951,1,0.006698483253185341,0.8933015167468147,,85,266,3.1294117647058823,0.7663902416505155,1,0.9000701186691347
strong_smoothness,400,40,fixed_ordinal_pooling,,3,0.009973297288075951,1,0.005540720715597749,0.8944592792844023,,80,180,2.25,0.773465428461163,1,0.9018780619237534
strong_smoothness,400,40,fixed_ordinal_pooling,,4,0.009973297288075951,1,0.00867243242441387,0.8913275675755862,,15,95,6.333333333333333,0.781671280185972,1,0.9046237733631404
strong_smoothness,400,40,approximate_ordinal_borrowing,0.0,0,0.009973297288075951,0,0.0,0.9,0.9,119,119,1.0,0.7271648168634748,1,0.8719849023767294
strong_smoothness,400,40,approximate_ordinal_borrowing,0.0,1,0.009973297288075951,0,0.0,0.9,0.9,101,101,1.0,0.7366844225102914,1,0.8766540901984485
strong_smoothness,400,40,approximate_ordinal_borrowing,0.0,2,0.009973297288075951,0,0.0,0.9,0.9,85,85,1.0,0.7714798974080082,1,0.904461464262835
strong_smoothness,400,40,approximate_ordinal_borrowing,0.0,3,0.009973297288075951,0,0.0,0.9,0.9,80,80,1.0,0.781671280185972,1,0.9087925635341799
