scenario,n_cal,method,eta,class_id,repetitions,mean_own_support,mean_pooled_support,mean_support_multiplier,mean_radius,mean_cost,guarantee_floor,mean_actual_coverage,finite_rate,realized_threshold_above_floor_rate
moderate_smoothness,800,approximate_ordinal_borrowing,0.02,1,100,198.8,198.8,1.0,0.0,0.0,0.9,0.9024642858425346,1,0.57
moderate_smoothness,800,approximate_ordinal_borrowing,0.02,2,100,175.39,175.39,1.0,0.0,0.0,0.9,0.8998950952522666,1,0.48
moderate_smoothness,800,approximate_ordinal_borrowing,0.02,3,100,160.57,160.57,1.0,0.0,0.0,0.9,0.9017682047034896,1,0.56
moderate_smoothness,800,approximate_ordinal_borrowing,0.02,4,100,24.04,24.04,1.0,0.0,0.0,0.9,0.9204542006699593,1,0.69
moderate_smoothness,800,approximate_ordinal_borrowing,0.05,0,100,241.2,440.0,1.8274639190694675,1.0,0.03169359753065035,0.8683064024693496,0.913783938813323,1,1
moderate_smoothness,800,approximate_ordinal_borrowing,0.05,1,100,198.8,615.39,3.1055985182031436,1.0,0.04708763061696623,0.8529123693830338,0.8989148027100721,1,1
moderate_smoothness,800,approximate_ordinal_borrowing,0.05,2,100,175.39,534.76,3.0602873523090155,1.0,0.04683083814230425,0.8531691618576958,0.8997484375946582,1,1
moderate_smoothness,800,approximate_ordinal_borrowing,0.05,3,100,160.57,360.0,2.2500513405459825,1.0,0.0387366192041282,0.8612633807958718,0.8874041110993885,1,0.91
moderate_smoothness,800,approximate_ordinal_borrowing,0.05,4,100,24.04,24.04,1.0,0.0,0.0,0.9,0.9204542006699593,1,0.69
moderate_smoothness,800,fixed_ordinal_pooling,,0,100,241.2,440.0,1.8274639190694675,1.0,0.03169359753065035,0.8683064024693496,0.913783938813323,1,1
moderate_smoothness,800,fixed_ordinal_pooling,,1,100,198.8,615.39,3.1055985182031436,1.0,0.04708763061696623,0.8529123693830338,0.8989148027100721,1,1
moderate_smoothness,800,fixed_ordinal_pooling,,2,100,175.39,534.76,3.0602873523090155,1.0,0.04683083814230425,0.8531691618576958,0.8997484375946582,1,1
moderate_smoothness,800,fixed_ordinal_pooling,,3,100,160.57,360.0,2.2500513405459825,1.0,0.0387366192041282,0.8612633807958718,0.8874041110993885,1,0.91
moderate_smoothness,800,fixed_ordinal_pooling,,4,100,24.04,184.61,7.90352100692508,1.0,0.06063123005863545,0.8393687699413646,0.8723785707612082,1,0.86
moderate_smoothness,800,independent_mondrian,,0,100,241.2,241.2,1.0,0.0,0.0,0.9,0.9013531237856365,1,0.58
moderate_smoothness,800,independent_mondrian,,1,100,198.8,198.8,1.0,0.0,0.0,0.9,0.9024642858425346,1,0.57
moderate_smoothness,800,independent_mondrian,,2,100,175.39,175.39,1.0,0.0,0.0,0.9,0.8998950952522666,1,0.48
moderate_smoothness,800,independent_mondrian,,3,100,160.57,160.57,1.0,0.0,0.0,0.9,0.9017682047034896,1,0.56
moderate_smoothness,800,independent_mondrian,,4,100,24.04,24.04,1.0,0.0,0.0,0.9,0.9204542006699593,1,0.69
moderate_smoothness,1600,approximate_ordinal_borrowing,0.0,0,100,478.15,478.15,1.0,0.0,0.0,0.9,0.9011645036458993,1,0.55
moderate_smoothness,1600,approximate_ordinal_borrowing,0.0,1,100,402.63,402.63,1.0,0.0,0.0,0.9,0.9007089792404372,1,0.56
moderate_smoothness,1600,approximate_ordinal_borrowing,0.0,2,100,347.75,347.75,1.0,0.0,0.0,0.9,0.9030745208564898,1,0.65
moderate_smoothness,1600,approximate_ordinal_borrowing,0.0,3,100,323.86,323.86,1.0,0.0,0.0,0.9,0.9016856779411357,1,0.55
moderate_smoothness,1600,approximate_ordinal_borrowing,0.0,4,100,47.61,47.61,1.0,0.0,0.0,0.9,0.9106764940766129,1,0.64
moderate_smoothness,1600,approximate_ordinal_borrowing,0.01,0,100,478.15,478.15,1.0,0.0,0.0,0.9,0.9011645036458993,1,0.55
moderate_smoothness,1600,approximate_ordinal_borrowing,0.01,1,100,402.63,402.63,1.0,0.0,0.0,0.9,0.9007089792404372,1,0.56
moderate_smoothness,1600,approximate_ordinal_borrowing,0.01,2,100,347.75,347.75,1.0,0.0,0.0,0.9,0.9030745208564898,1,0.65
moderate_smoothness,1600,approximate_ordinal_borrowing,0.01,3,100,323.86,323.86,1.0,0.0,0.0,0.9,0.9016856779411357,1,0.55
moderate_smoothness,1600,approximate_ordinal_borrowing,0.01,4,100,47.61,47.61,1.0,0.0,0.0,0.9,0.9106764940766129,1,0.64
moderate_smoothness,1600,approximate_ordinal_borrowing,0.02,0,100,478.15,478.15,1.0,0.0,0.0,0.9,0.9011645036458993,1,0.55
moderate_smoothness,1600,approximate_ordinal_borrowing,0.02,1,100,402.63,402.63,1.0,0.0,0.0,0.9,0.9007089792404372,1,0.56
moderate_smoothness,1600,approximate_ordinal_borrowing,0.02,2,100,347.75,347.75,1.0,0.0,0.0,0.9,0.9030745208564898,1,0.65
moderate_smoothness,1600,approximate_ordinal_borrowing,0.02,3,100,323.86,323.86,1.0,0.0,0.0,0.9,0.9016856779411357,1,0.55
moderate_smoothness,1600,approximate_ordinal_borrowing,0.02,4,100,47.61,47.61,1.0,0.0,0.0,0.9,0.9106764940766129,1,0.64
moderate_smoothness,1600,approximate_ordinal_borrowing,0.05,0,100,478.15,880.78,1.8437595483597804,1.0,0.03169359753065035,0.8683064024693496,0.9142449321934422,1,1
moderate_smoothness,1600,approximate_ordinal_borrowing,0.05,1,100,402.63,1228.53,3.0564943439028514,1.0,0.04708763061696623,0.8529123693830338,0.8997548838440169,1,1
moderate_smoothness,1600,approximate_ordinal_borrowing,0.05,2,100,347.75,1074.24,3.095394991592234,1.0,0.04683083814230425,0.8531691618576958,0.9009860831045483,1,1
moderate_smoothness,1600,approximate_ordinal_borrowing,0.05,3,100,323.86,719.22,2.2249479557163836,1.0,0.0387366192041282,0.8612633807958718,0.8887416362455666,1,0.99
moderate_smoothness,1600,approximate_ordinal_borrowing,0.05,4,100,47.61,47.61,1.0,0.0,0.0,0.9,0.9106764940766129,1,0.64
moderate_smoothness,1600,fixed_ordinal_pooling,,0,100,478.15,880.78,1.8437595483597804,1.0,0.03169359753065035,0.8683064024693496,0.9142449321934422,1,1
moderate_smoothness,1600,fixed_ordinal_pooling,,1,100,402.63,1228.53,3.0564943439028514,1.0,0.04708763061696623,0.8529123693830338,0.8997548838440169,1,1
moderate_smoothness,1600,fixed_ordinal_pooling,,2,100,347.75,1074.24,3.095394991592234,1.0,0.04683083814230425,0.8531691618576958,0.9009860831045483,1,1
moderate_smoothness,1600,fixed_ordinal_pooling,,3,100,323.86,719.22,2.2249479557163836,1.0,0.0387366192041282,0.8612633807958718,0.8887416362455666,1,0.99
moderate_smoothness,1600,fixed_ordinal_pooling,,4,100,47.61,371.47,7.963392465390941,1.0,0.06063123005863545,0.8393687699413646,0.8722224139060059,1,0.96
moderate_smoothness,1600,independent_mondrian,,0,100,478.15,478.15,1.0,0.0,0.0,0.9,0.9011645036458993,1,0.55
moderate_smoothness,1600,independent_mondrian,,1,100,402.63,402.63,1.0,0.0,0.0,0.9,0.9007089792404372,1,0.56
moderate_smoothness,1600,independent_mondrian,,2,100,347.75,347.75,1.0,0.0,0.0,0.9,0.9030745208564898,1,0.65
moderate_smoothness,1600,independent_mondrian,,3,100,323.86,323.86,1.0,0.0,0.0,0.9,0.9016856779411357,1,0.55
moderate_smoothness,1600,independent_mondrian,,4,100,47.61,47.61,1.0,0.0,0.0,0.9,0.9106764940766129,1,0.64
no_ordinal_structure,200,approximate_ordinal_borrowing,0.0,0,100,60.45,60.45,1.0,0.0,0.0,0.9,0.9126390371246723,1,0.69
no_ordinal_structure,200,approximate_ordinal_borrowing,0.0,1,100,49.51,49.51,1.0,0.0,0.0,0.9,0.9115872783961069,1,0.67
no_ordinal_structure,200,approximate_ordinal_borrowing,0.0,2,100,44.49,44.49,1.0,0.0,0.0,0.9,0.9083955472041616,1,0.64
no_ordinal_structure,200,approximate_ordinal_borrowing,0.0,3,100,39.83,39.83,1.0,0.0,0.0,0.9,0.9095889184682422,1,0.58
no_ordinal_structure,200,approximate_ordinal_borrowing,0.0,4,100,5.72,5.72,1.0,0.0,0.0,0.9,0.9939027657610788,0.11,0.99
no_ordinal_structure,200,approximate_ordinal_borrowing,0.01,0,100,60.45,60.45,1.0,0.0,0.0,0.9,0.9126390371246723,1,0.69
no_ordinal_structure,200,approximate_ordinal_borrowing,0.01,1,100,49.51,49.51,1.0,0.0,0.0,0.9,0.9115872783961069,1,0.67
no_ordinal_structure,200,approximate_ordinal_borrowing,0.01,2,100,44.49,44.49,1.0,0.0,0.0,0.9,0.9083955472041616,1,0.64
no_ordinal_structure,200,approximate_ordinal_borrowing,0.01,3,100,39.83,39.83,1.0,0.0,0.0,0.9,0.9095889184682422,1,0.58
no_ordinal_structure,200,approximate_ordinal_borrowing,0.01,4,100,5.72,5.72,1.0,0.0,0.0,0.9,0.9939027657610788,0.11,0.99
no_ordinal_structure,200,approximate_ordinal_borrowing,0.02,0,100,60.45,60.45,1.0,0.0,0.0,0.9,0.9126390371246723,1,0.69
no_ordinal_structure,200,approximate_ordinal_borrowing,0.02,1,100,49.51,49.51,1.0,0.0,0.0,0.9,0.9115872783961069,1,0.67
no_ordinal_structure,200,approximate_ordinal_borrowing,0.02,2,100,44.49,44.49,1.0,0.0,0.0,0.9,0.9083955472041616,1,0.64
no_ordinal_structure,200,approximate_ordinal_borrowing,0.02,3,100,39.83,39.83,1.0,0.0,0.0,0.9,0.9095889184682422,1,0.58
no_ordinal_structure,200,approximate_ordinal_borrowing,0.02,4,100,5.72,5.72,1.0,0.0,0.0,0.9,0.9939027657610788,0.11,0.99
no_ordinal_structure,200,approximate_ordinal_borrowing,0.05,0,100,60.45,60.45,1.0,0.0,0.0,0.9,0.9126390371246723,1,0.69
no_ordinal_structure,200,approximate_ordinal_borrowing,0.05,1,100,49.51,49.51,1.0,0.0,0.0,0.9,0.9115872783961069,1,0.67
no_ordinal_structure,200,approximate_ordinal_borrowing,0.05,2,100,44.49,44.49,1.0,0.0,0.0,0.9,0.9083955472041616,1,0.64
no_ordinal_structure,200,approximate_ordinal_borrowing,0.05,3,100,39.83,39.83,1.0,0.0,0.0,0.9,0.9095889184682422,1,0.58
no_ordinal_structure,200,approximate_ordinal_borrowing,0.05,4,100,5.72,5.72,1.0,0.0,0.0,0.9,0.9939027657610788,0.11,0.99
no_ordinal_structure,200,fixed_ordinal_pooling,,0,100,60.45,109.96,1.8347261718026162,1.0,0.43386351641074616,0.46613648358925386,0.9999015706889193,1,1
no_ordinal_structure,200,fixed_ordinal_pooling,,1,100,49.51,154.45,3.1683546648816616,1.0,0.64459722438168,0.25540277561832003,0.6914997575046126,1,1
no_ordinal_structure,200,fixed_ordinal_pooling,,2,100,44.49,133.83,3.051880318017539,1.0,0.641081912308416,0.258918087691584,0.9999956793917902,1,1
no_ordinal_structure,200,fixed_ordinal_pooling,,3,100,39.83,90.04,2.286667235225529,1.0,0.5302776311686896,0.3697223688313104,0.7784832054739058,1,1
no_ordinal_structure,200,fixed_ordinal_pooling,,4,100,5.72,45.55,9.37356746031746,1.0,0.8299997705249057,0.07000022947509432,0.9999998410008445,1,1
no_ordinal_structure,200,independent_mondrian,,0,100,60.45,60.45,1.0,0.0,0.0,0.9,0.9126390371246723,1,0.69
no_ordinal_structure,200,independent_mondrian,,1,100,49.51,49.51,1.0,0.0,0.0,0.9,0.9115872783961069,1,0.67
no_ordinal_structure,200,independent_mondrian,,2,100,44.49,44.49,1.0,0.0,0.0,0.9,0.9083955472041616,1,0.64
no_ordinal_structure,200,independent_mondrian,,3,100,39.83,39.83,1.0,0.0,0.0,0.9,0.9095889184682422,1,0.58
no_ordinal_structure,200,independent_mondrian,,4,100,5.72,5.72,1.0,0.0,0.0,0.9,0.9939027657610788,0.11,0.99
no_ordinal_structure,400,approximate_ordinal_borrowing,0.0,0,100,119.86,119.86,1.0,0.0,0.0,0.9,0.9027919233304049,1,0.6
no_ordinal_structure,400,approximate_ordinal_borrowing,0.0,1,100,98.97,98.97,1.0,0.0,0.0,0.9,0.9065079298062364,1,0.66
no_ordinal_structure,400,approximate_ordinal_borrowing,0.0,2,100,88.78,88.78,1.0,0.0,0.0,0.9,0.9019156420129233,1,0.57
no_ordinal_structure,400,approximate_ordinal_borrowing,0.0,3,100,80.06,80.06,1.0,0.0,0.0,0.9,0.9094412658295041,1,0.62
no_ordinal_structure,400,approximate_ordinal_borrowing,0.0,4,100,12.33,12.33,1.0,0.0,0.0,0.9,0.9374049142047433,0.87,0.79
no_ordinal_structure,400,approximate_ordinal_borrowing,0.01,0,100,119.86,119.86,1.0,0.0,0.0,0.9,0.9027919233304049,1,0.6
no_ordinal_structure,400,approximate_ordinal_borrowing,0.01,1,100,98.97,98.97,1.0,0.0,0.0,0.9,0.9065079298062364,1,0.66
no_ordinal_structure,400,approximate_ordinal_borrowing,0.01,2,100,88.78,88.78,1.0,0.0,0.0,0.9,0.9019156420129233,1,0.57
no_ordinal_structure,400,approximate_ordinal_borrowing,0.01,3,100,80.06,80.06,1.0,0.0,0.0,0.9,0.9094412658295041,1,0.62
no_ordinal_structure,400,approximate_ordinal_borrowing,0.01,4,100,12.33,12.33,1.0,0.0,0.0,0.9,0.9374049142047433,0.87,0.79
no_ordinal_structure,400,approximate_ordinal_borrowing,0.02,0,100,119.86,119.86,1.0,0.0,0.0,0.9,0.9027919233304049,1,0.6
no_ordinal_structure,400,approximate_ordinal_borrowing,0.02,1,100,98.97,98.97,1.0,0.0,0.0,0.9,0.9065079298062364,1,0.66
no_ordinal_structure,400,approximate_ordinal_borrowing,0.02,2,100,88.78,88.78,1.0,0.0,0.0,0.9,0.9019156420129233,1,0.57
no_ordinal_structure,400,approximate_ordinal_borrowing,0.02,3,100,80.06,80.06,1.0,0.0,0.0,0.9,0.9094412658295041,1,0.62
no_ordinal_structure,400,approximate_ordinal_borrowing,0.02,4,100,12.33,12.33,1.0,0.0,0.0,0.9,0.9374049142047433,0.87,0.79
no_ordinal_structure,400,approximate_ordinal_borrowing,0.05,0,100,119.86,119.86,1.0,0.0,0.0,0.9,0.9027919233304049,1,0.6
no_ordinal_structure,400,approximate_ordinal_borrowing,0.05,1,100,98.97,98.97,1.0,0.0,0.0,0.9,0.9065079298062364,1,0.66
no_ordinal_structure,400,approximate_ordinal_borrowing,0.05,2,100,88.78,88.78,1.0,0.0,0.0,0.9,0.9019156420129233,1,0.57
no_ordinal_structure,400,approximate_ordinal_borrowing,0.05,3,100,80.06,80.06,1.0,0.0,0.0,0.9,0.9094412658295041,1,0.62
no_ordinal_structure,400,approximate_ordinal_borrowing,0.05,4,100,12.33,12.33,1.0,0.0,0.0,0.9,0.9374049142047433,0.87,0.79
no_ordinal_structure,400,fixed_ordinal_pooling,,0,100,119.86,218.83,1.834328423600431,1.0,0.43386351641074616,0.46613648358925386,0.9999150587728374,1,1
no_ordinal_structure,400,fixed_ordinal_pooling,,1,100,98.97,307.61,3.1319705350950757,1.0,0.64459722438168,0.25540277561832003,0.7016588535716406,1,1
no_ordinal_structure,400,fixed_ordinal_pooling,,2,100,88.78,267.81,3.0446931801805723,1.0,0.641081912308416,0.258918087691584,0.9999963226672899,1,1
no_ordinal_structure,400,fixed_ordinal_pooling,,3,100,80.06,181.17,2.2838932549608475,1.0,0.5302776311686896,0.3697223688313104,0.7817300012249648,1,1
no_ordinal_structure,400,fixed_ordinal_pooling,,4,100,12.33,92.39,8.040168515050482,1.0,0.8299997705249057,0.07000022947509432,0.9999998880361533,1,1
no_ordinal_structure,400,independent_mondrian,,0,100,119.86,119.86,1.0,0.0,0.0,0.9,0.9027919233304049,1,0.6
no_ordinal_structure,400,independent_mondrian,,1,100,98.97,98.97,1.0,0.0,0.0,0.9,0.9065079298062364,1,0.66
no_ordinal_structure,400,independent_mondrian,,2,100,88.78,88.78,1.0,0.0,0.0,0.9,0.9019156420129233,1,0.57
no_ordinal_structure,400,independent_mondrian,,3,100,80.06,80.06,1.0,0.0,0.0,0.9,0.9094412658295041,1,0.62
no_ordinal_structure,400,independent_mondrian,,4,100,12.33,12.33,1.0,0.0,0.0,0.9,0.9374049142047433,0.87,0.79
no_ordinal_structure,800,approximate_ordinal_borrowing,0.0,0,100,241.19,241.19,1.0,0.0,0.0,0.9,0.9015339398682322,1,0.5
no_ordinal_structure,800,approximate_ordinal_borrowing,0.0,1,100,197.95,197.95,1.0,0.0,0.0,0.9,0.8981013461398766,1,0.46
no_ordinal_structure,800,approximate_ordinal_borrowing,0.0,2,100,174.29,174.29,1.0,0.0,0.0,0.9,0.9045953894210662,1,0.67
no_ordinal_structure,800,approximate_ordinal_borrowing,0.0,3,100,161.6,161.6,1.0,0.0,0.0,0.9,0.9047587655702007,1,0.63
no_ordinal_structure,800,approximate_ordinal_borrowing,0.0,4,100,24.97,24.97,1.0,0.0,0.0,0.9,0.9205851909299207,1,0.7
no_ordinal_structure,800,approximate_ordinal_borrowing,0.01,0,100,241.19,241.19,1.0,0.0,0.0,0.9,0.9015339398682322,1,0.5
no_ordinal_structure,800,approximate_ordinal_borrowing,0.01,1,100,197.95,197.95,1.0,0.0,0.0,0.9,0.8981013461398766,1,0.46
no_ordinal_structure,800,approximate_ordinal_borrowing,0.01,2,100,174.29,174.29,1.0,0.0,0.0,0.9,0.9045953894210662,1,0.67
no_ordinal_structure,800,approximate_ordinal_borrowing,0.01,3,100,161.6,161.6,1.0,0.0,0.0,0.9,0.9047587655702007,1,0.63
no_ordinal_structure,800,approximate_ordinal_borrowing,0.01,4,100,24.97,24.97,1.0,0.0,0.0,0.9,0.9205851909299207,1,0.7
no_ordinal_structure,800,approximate_ordinal_borrowing,0.02,0,100,241.19,241.19,1.0,0.0,0.0,0.9,0.9015339398682322,1,0.5
no_ordinal_structure,800,approximate_ordinal_borrowing,0.02,1,100,197.95,197.95,1.0,0.0,0.0,0.9,0.8981013461398766,1,0.46
no_ordinal_structure,800,approximate_ordinal_borrowing,0.02,2,100,174.29,174.29,1.0,0.0,0.0,0.9,0.9045953894210662,1,0.67
no_ordinal_structure,800,approximate_ordinal_borrowing,0.02,3,100,161.6,161.6,1.0,0.0,0.0,0.9,0.9047587655702007,1,0.63
no_ordinal_structure,800,approximate_ordinal_borrowing,0.02,4,100,24.97,24.97,1.0,0.0,0.0,0.9,0.9205851909299207,1,0.7
no_ordinal_structure,800,approximate_ordinal_borrowing,0.05,0,100,241.19,241.19,1.0,0.0,0.0,0.9,0.9015339398682322,1,0.5
no_ordinal_structure,800,approximate_ordinal_borrowing,0.05,1,100,197.95,197.95,1.0,0.0,0.0,0.9,0.8981013461398766,1,0.46
no_ordinal_structure,800,approximate_ordinal_borrowing,0.05,2,100,174.29,174.29,1.0,0.0,0.0,0.9,0.9045953894210662,1,0.67
no_ordinal_structure,800,approximate_ordinal_borrowing,0.05,3,100,161.6,161.6,1.0,0.0,0.0,0.9,0.9047587655702007,1,0.63
no_ordinal_structure,800,approximate_ordinal_borrowing,0.05,4,100,24.97,24.97,1.0,0.0,0.0,0.9,0.9205851909299207,1,0.7
no_ordinal_structure,800,fixed_ordinal_pooling,,0,100,241.19,439.14,1.8245678993364072,1.0,0.43386351641074616,0.46613648358925386,0.9999074446142519,1,1
no_ordinal_structure,800,fixed_ordinal_pooling,,1,100,197.95,613.43,3.1114544820901378,1.0,0.64459722438168,0.25540277561832003,0.6855264273587381,1,1
no_ordinal_structure,800,fixed_ordinal_pooling,,2,100,174.29,533.84,3.074361963017508,1.0,0.641081912308416,0.258918087691584,0.9999964404334367,1,1
no_ordinal_structure,800,fixed_ordinal_pooling,,3,100,161.6,360.86,2.2411516572181913,1.0,0.5302776311686896,0.3697223688313104,0.7827921517789357,1,1
no_ordinal_structure,800,fixed_ordinal_pooling,,4,100,24.97,186.57,7.7403588380357355,1.0,0.8299997705249057,0.07000022947509432,0.9999998990063098,1,1
no_ordinal_structure,800,independent_mondrian,,0,100,241.19,241.19,1.0,0.0,0.0,0.9,0.9015339398682322,1,0.5
no_ordinal_structure,800,independent_mondrian,,1,100,197.95,197.95,1.0,0.0,0.0,0.9,0.8981013461398766,1,0.46
no_ordinal_structure,800,independent_mondrian,,2,100,174.29,174.29,1.0,0.0,0.0,0.9,0.9045953894210662,1,0.67
no_ordinal_structure,800,independent_mondrian,,3,100,161.6,161.6,1.0,0.0,0.0,0.9,0.9047587655702007,1,0.63
no_ordinal_structure,800,independent_mondrian,,4,100,24.97,24.97,1.0,0.0,0.0,0.9,0.9205851909299207,1,0.7
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.0,0,100,481.57,481.57,1.0,0.0,0.0,0.9,0.8971164465762642,1,0.4
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.0,1,100,397.49,397.49,1.0,0.0,0.0,0.9,0.9020261060089393,1,0.58
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.0,2,100,350.35,350.35,1.0,0.0,0.0,0.9,0.9027462594317782,1,0.55
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.0,3,100,321.14,321.14,1.0,0.0,0.0,0.9,0.8998360369652463,1,0.52
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.0,4,100,49.45,49.45,1.0,0.0,0.0,0.9,0.9139273626971898,1,0.67
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.01,0,100,481.57,481.57,1.0,0.0,0.0,0.9,0.8971164465762642,1,0.4
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.01,1,100,397.49,397.49,1.0,0.0,0.0,0.9,0.9020261060089393,1,0.58
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.01,2,100,350.35,350.35,1.0,0.0,0.0,0.9,0.9027462594317782,1,0.55
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.01,3,100,321.14,321.14,1.0,0.0,0.0,0.9,0.8998360369652463,1,0.52
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.01,4,100,49.45,49.45,1.0,0.0,0.0,0.9,0.9139273626971898,1,0.67
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.02,0,100,481.57,481.57,1.0,0.0,0.0,0.9,0.8971164465762642,1,0.4
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.02,1,100,397.49,397.49,1.0,0.0,0.0,0.9,0.9020261060089393,1,0.58
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.02,2,100,350.35,350.35,1.0,0.0,0.0,0.9,0.9027462594317782,1,0.55
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.02,3,100,321.14,321.14,1.0,0.0,0.0,0.9,0.8998360369652463,1,0.52
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.02,4,100,49.45,49.45,1.0,0.0,0.0,0.9,0.9139273626971898,1,0.67
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.05,0,100,481.57,481.57,1.0,0.0,0.0,0.9,0.8971164465762642,1,0.4
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.05,1,100,397.49,397.49,1.0,0.0,0.0,0.9,0.9020261060089393,1,0.58
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.05,2,100,350.35,350.35,1.0,0.0,0.0,0.9,0.9027462594317782,1,0.55
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.05,3,100,321.14,321.14,1.0,0.0,0.0,0.9,0.8998360369652463,1,0.52
no_ordinal_structure,1600,approximate_ordinal_borrowing,0.05,4,100,49.45,49.45,1.0,0.0,0.0,0.9,0.9139273626971898,1,0.67
no_ordinal_structure,1600,fixed_ordinal_pooling,,0,100,481.57,879.06,1.8270013846196667,1.0,0.43386351641074616,0.46613648358925386,0.9999202806440839,1,1
no_ordinal_structure,1600,fixed_ordinal_pooling,,1,100,397.49,1229.41,3.0978098702960897,1.0,0.64459722438168,0.25540277561832003,0.6939032435140801,1,1
no_ordinal_structure,1600,fixed_ordinal_pooling,,2,100,350.35,1068.98,3.057387725702799,1.0,0.641081912308416,0.258918087691584,0.9999964884763513,1,1
no_ordinal_structure,1600,fixed_ordinal_pooling,,3,100,321.14,720.94,2.2500690358950663,1.0,0.5302776311686896,0.3697223688313104,0.7748750539123409,1,1
no_ordinal_structure,1600,fixed_ordinal_pooling,,4,100,49.45,370.59,7.608642731064358,1.0,0.8299997705249057,0.07000022947509432,0.9999998897934266,1,1
no_ordinal_structure,1600,independent_mondrian,,0,100,481.57,481.57,1.0,0.0,0.0,0.9,0.8971164465762642,1,0.4
no_ordinal_structure,1600,independent_mondrian,,1,100,397.49,397.49,1.0,0.0,0.0,0.9,0.9020261060089393,1,0.58
no_ordinal_structure,1600,independent_mondrian,,2,100,350.35,350.35,1.0,0.0,0.0,0.9,0.9027462594317782,1,0.55
no_ordinal_structure,1600,independent_mondrian,,3,100,321.14,321.14,1.0,0.0,0.0,0.9,0.8998360369652463,1,0.52
no_ordinal_structure,1600,independent_mondrian,,4,100,49.45,49.45,1.0,0.0,0.0,0.9,0.9139273626971898,1,0.67
strong_smoothness,200,approximate_ordinal_borrowing,0.0,0,100,59.22,59.22,1.0,0.0,0.0,0.9,0.910045067087822,1,0.64
strong_smoothness,200,approximate_ordinal_borrowing,0.0,1,100,50.36,50.36,1.0,0.0,0.0,0.9,0.907232790620949,1,0.59
strong_smoothness,200,approximate_ordinal_borrowing,0.0,2,100,44.03,44.03,1.0,0.0,0.0,0.9,0.9096713286581274,1,0.59
strong_smoothness,200,approximate_ordinal_borrowing,0.0,3,100,40.62,40.62,1.0,0.0,0.0,0.9,0.9083432402119245,1,0.65
strong_smoothness,200,approximate_ordinal_borrowing,0.0,4,100,5.77,5.77,1.0,0.0,0.0,0.9,0.9943667667018408,0.12,0.98
strong_smoothness,200,approximate_ordinal_borrowing,0.01,0,100,59.22,153.61,2.620352220077237,2.0,0.00893711055684728,0.8910628894431527,0.9101964686621022,1,0.79
strong_smoothness,200,approximate_ordinal_borrowing,0.01,1,100,50.36,194.23,3.9123916937846355,2.0,0.009459209798999871,0.8905407902010002,0.9062480840988952,1,0.79
strong_smoothness,200,approximate_ordinal_borrowing,0.01,2,100,44.03,135.01,3.1125127649620024,1.0,0.006698483253185341,0.8933015167468147,0.9033144701028604,1,0.63
strong_smoothness,200,approximate_ordinal_borrowing,0.01,3,100,40.62,90.42,2.2566623747690238,1.0,0.005540720715597749,0.8944592792844023,0.9057729090253211,1,0.66
strong_smoothness,200,approximate_ordinal_borrowing,0.01,4,100,5.77,46.39,10.093367632367633,1.0,0.00867243242441387,0.8913275675755862,0.9038720062922826,1,0.67
strong_smoothness,200,approximate_ordinal_borrowing,0.02,0,100,59.22,200.0,3.4156241352635086,4.0,0.014062349176187093,0.8859376508238129,0.9092393598033831,1,0.87
strong_smoothness,200,approximate_ordinal_borrowing,0.02,1,100,50.36,200.0,4.029828139057084,3.0,0.010073030260956711,0.8899269697390433,0.9051196270504595,1,0.79
strong_smoothness,200,approximate_ordinal_borrowing,0.02,2,100,44.03,200.0,4.623424051419662,2.0,0.011070359989764307,0.8889296400102357,0.9008637484470283,1,0.71
strong_smoothness,200,approximate_ordinal_borrowing,0.02,3,100,40.62,200.0,5.023392733770135,3.0,0.016455940525325317,0.8835440594746747,0.8964699278990323,1,0.73
strong_smoothness,200,approximate_ordinal_borrowing,0.02,4,100,5.77,140.78,31.31224703074703,3.0,0.019804118900607962,0.8801958810993921,0.895988387204133,1,0.74
strong_smoothness,200,approximate_ordinal_borrowing,0.05,0,100,59.22,200.0,3.4156241352635086,4.0,0.014062349176187093,0.8859376508238129,0.9092393598033831,1,0.87
strong_smoothness,200,approximate_ordinal_borrowing,0.05,1,100,50.36,200.0,4.029828139057084,3.0,0.010073030260956711,0.8899269697390433,0.9051196270504595,1,0.79
